<<<<<<< HEAD:data/indicators/ind_conf_4/CG_4hour_130825.csv
date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_73,aVWAP_BoS_CHoCH_bull_177,aVWAP_BoS_CHoCH_bull_309,aVWAP_BoS_CHoCH_bear_145,aVWAP_BoS_CHoCH_bear_204,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,32.6,32.875,32.585,32.81,35631.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,34.525,34.67,34.41,34.445,152126.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,34.19,34.68,34.105,34.51,223870.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,34.375,34.695,34.22,34.33,125671.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,34.95,35.3,34.92,35.185,102890.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,35.49,35.64,35.22,35.635,51743.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,34.93,35.53,34.9,35.385,73848.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,35.74,35.74,35.3,35.505,35050.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,36.0,36.56,35.95,36.285,60368.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,36.68,37.1,36.61,36.905,50006.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,36.84,36.995,36.66,36.76,32127.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,36.935,37.02,36.775,36.89,40496.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,37.07,38.88,36.84,38.875,91391.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,42.05,42.48,41.36,41.945,124308.0,,,,,,41.928333333333335,"rgba(38, 166, 154, 1.0)",,41.928333333333335,,0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,42.08,42.14,41.325,41.85,98177.0,,,,,,41.859200298147435,"rgba(38, 166, 154, 1.0)",,41.859200298147435,,0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,41.835,41.985,41.74,41.825,32076.0,,,,,,41.85804101309051,"rgba(38, 166, 154, 1.0)",,41.85804101309051,,0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,41.82,41.895,41.365,41.48,35229.0,,,,,,41.82424030619874,"rgba(38, 166, 154, 1.0)",,41.82424030619874,,0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,41.095,41.37,40.195,40.375,48895.0,,,,,,41.65423731490913,"rgba(38, 166, 154, 1.0)",,41.65423731490913,,0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,40.88,40.95,40.47,40.905,22640.0,,,,,,41.59914582439632,"rgba(38, 166, 154, 1.0)",,41.59914582439632,,0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,40.935,41.14,40.68,40.695,32023.0,,,,,,41.537207036347795,"rgba(38, 166, 154, 1.0)",,41.537207036347795,,0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,40.695,40.695,40.695,40.695,0.0,,,,,,41.537207036347795,"rgba(38, 166, 154, 1.0)",,41.537207036347795,,0,,,0.0,0.0,0.0,0.0
2023-12-26 17:00:00+00:00,40.79,41.045,40.77,40.895,27448.0,,,,,,41.49586024265123,"rgba(38, 166, 154, 1.0)",,41.49586024265123,,0,,,0.0,0.0,0.0,0.0
2023-12-27 17:00:00+00:00,41.51,41.84,41.41,41.655,46638.0,,,,,,41.50974284426607,"rgba(38, 166, 154, 1.0)",,41.50974284426607,,0,,,0.0,0.0,0.0,0.0
2023-12-28 17:00:00+00:00,41.46,41.725,41.435,41.705,19753.0,,,,,,41.514280796354036,"rgba(38, 166, 154, 1.0)",,41.514280796354036,,0,,,0.0,0.0,0.0,0.0
2023-12-29 17:00:00+00:00,40.77,40.95,40.57,40.695,39748.0,,,,,,41.45574917526197,"rgba(38, 166, 154, 1.0)",,41.45574917526197,,0,,,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,40.695,40.695,40.695,40.695,0.0,,,,,,41.45574917526197,"rgba(38, 166, 154, 1.0)",,41.45574917526197,,0,,,0.0,0.0,0.0,0.0
