date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-07-24 16:00:00+00:00,28.55,28.75,26.0,26.58,644944.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-07-25 16:00:00+00:00,29.95,31.095,28.885,29.825,129435.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-07-28 16:00:00+00:00,30.255,30.865,29.16,29.61,95670.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,97.68775766266356,41.90715181932245,False,False,True,False,True,
2025-07-29 16:00:00+00:00,28.095,28.82,27.79,28.26,52822.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,85.9445957523328,42.66829355297334,False,False,True,False,False,
2025-07-30 16:00:00+00:00,28.28,28.4,26.75,27.32,67556.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,73.85116688769234,32.118838515442945,False,False,True,False,False,
2025-07-31 16:00:00+00:00,27.05,27.53,26.82,27.455,34447.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.32639242450381,26.003977882813672,False,False,True,False,False,
2025-08-01 16:00:00+00:00,26.825,27.62,26.595,26.96,20681.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.31482444504066,20.20880813452237,False,False,True,False,False,
2025-08-04 16:00:00+00:00,26.835,27.265,26.52,27.085,15681.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,55.22574242750898,16.871369839114593,False,False,True,False,False,
2025-08-05 16:00:00+00:00,27.505,28.455,27.445,28.45,11213.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.49117122582946,16.871369839114593,False,False,True,False,False,
2025-08-06 16:00:00+00:00,28.44,29.175,28.36,28.96,26545.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.34635033591431,16.871369839114593,False,False,True,False,True,
2025-08-07 16:00:00+00:00,27.765,27.9,27.27,27.27,11460.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.00322607237899,16.871369839114593,False,False,True,False,True,
2025-08-08 16:00:00+00:00,27.005,28.48,26.99,27.565,32792.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.03450953009837,15.509717911015201,False,False,True,False,False,
2025-08-11 16:00:00+00:00,27.93,28.15,27.39,27.515,17919.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.555677887553415,13.518408896745072,False,False,False,False,False,
2025-08-12 16:00:00+00:00,27.96,28.83,27.925,28.615,22452.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.89279872061053,13.518408896745072,False,False,True,False,False,
2025-08-13 16:00:00+00:00,28.685,28.78,28.32,28.78,9109.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.88619493766646,13.518408896745072,False,False,True,False,False,
2025-08-14 16:00:00+00:00,28.18,28.83,28.05,28.24,29308.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.058588579166226,13.518408896745072,False,False,True,False,False,
2025-08-15 16:00:00+00:00,28.55,28.75,28.35,28.44,14843.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.15136944679796,13.518408896745072,False,False,True,False,False,
2025-08-18 16:00:00+00:00,28.505,28.88,28.32,28.705,12192.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.0785217056754,13.518408896745072,False,False,True,False,False,
2025-08-19 16:00:00+00:00,28.48,29.905,28.265,29.465,23185.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.899834407547495,13.518408896745072,False,False,True,False,True,
2025-08-20 16:00:00+00:00,29.46,30.45,29.39,30.025,45997.0,29.955000000000002,"rgba(38, 166, 154, 1.0)",,29.955000000000002,,0,,,0.0,0.0,0.0,0.0,63.132729223854795,13.518408896745072,False,False,True,False,True,
2025-08-21 16:00:00+00:00,29.595,30.0,29.16,29.73,28295.0,29.831219848705107,"rgba(239, 83, 80, 1.0)",,29.831219848705107,,0,,,0.0,0.0,0.0,0.0,63.77513189949068,7.2906881059338104,False,False,True,False,True,
2025-08-22 16:00:00+00:00,29.945,30.15,29.66,30.05,20317.0,29.85744335457867,"rgba(239, 83, 80, 1.0)",,29.85744335457867,,0,,,0.0,0.0,0.0,0.0,65.06191651070182,8.95995605735989,False,False,True,False,True,
2025-08-25 16:00:00+00:00,29.925,30.125,29.555,29.865,25987.0,29.855480253629196,"rgba(239, 83, 80, 1.0)",,29.855480253629196,,0,,,0.0,0.0,0.0,0.0,64.8883512699167,9.257902048367484,False,False,True,False,True,
2025-08-26 16:00:00+00:00,28.8,29.44,28.71,29.26,21695.0,29.74588329550007,"rgba(239, 83, 80, 1.0)",,29.74588329550007,,0,,,0.0,0.0,0.0,0.0,61.67325584479998,9.257902048367484,False,False,True,False,False,
2025-08-27 16:00:00+00:00,29.24,29.645,28.94,29.47,34055.0,29.669754280410864,"rgba(239, 83, 80, 1.0)",,29.669754280410864,,0,,,0.0,0.0,0.0,0.0,60.32445346736599,9.257902048367484,False,False,True,False,False,
