date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,3.18,3.18,3.07,3.14,1080.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,3.15,3.46,3.15,3.37,4654.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,3.21,3.47,3.21,3.235,4442.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,3.3,3.3,3.18,3.24,1172.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,3.14,3.14,3.0,3.03,941.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,3.03,3.03,2.85,2.915,134.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,2.85,2.85,2.85,2.85,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,2.85,2.85,2.63,2.71,400.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,2.58,2.58,2.52,2.52,901.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,2.46,2.505,2.44,2.505,109.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,2.31,2.31,2.31,2.31,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,2.27,2.27,2.27,2.27,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,2.79,2.9,2.79,2.9,700.0,2.8633333333333333,"rgba(38, 166, 154, 1.0)",,2.8633333333333333,,0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,2.79,2.8,2.79,2.8,1.0,2.8632382310984306,"rgba(239, 83, 80, 1.0)",,2.8632382310984306,,0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,2.84,3.01,2.84,2.98,570.0,2.899158143194335,"rgba(38, 166, 154, 1.0)",,2.899158143194335,,0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,2.97,3.08,2.97,3.08,232.0,2.9214127300953647,"rgba(38, 166, 154, 1.0)",,2.9214127300953647,,0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,3.16,3.16,2.86,2.86,3539.0,2.9542486447177043,"rgba(38, 166, 154, 1.0)",,2.9542486447177043,,0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,2.76,2.76,2.7,2.72,1031.0,2.9090985893366663,"rgba(239, 83, 80, 1.0)",,2.9090985893366663,,0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,2.72,2.72,2.72,2.72,0.0,2.9090985893366663,"rgba(239, 83, 80, 1.0)",,2.9090985893366663,,0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,2.72,2.72,2.72,2.72,0.0,2.9090985893366663,"rgba(239, 83, 80, 1.0)",,2.9090985893366663,,0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,2.72,2.72,2.72,2.72,0.0,2.9090985893366663,"rgba(239, 83, 80, 1.0)",,2.9090985893366663,,0,,,0.0,0.0,0.0,0.0
2023-12-26 17:00:00+00:00,2.72,2.72,2.72,2.72,0.0,2.9090985893366663,"rgba(239, 83, 80, 1.0)",,2.9090985893366663,,0,,,0.0,0.0,0.0,0.0
2023-12-27 17:00:00+00:00,2.72,2.72,2.46,2.48,750.0,2.7607743658697284,"rgba(239, 83, 80, 1.0)",,2.7607743658697284,,0,,,0.0,0.0,0.0,0.0
2023-12-28 17:00:00+00:00,2.48,2.48,2.48,2.48,0.0,2.7607743658697284,"rgba(239, 83, 80, 1.0)",,2.7607743658697284,,0,,,0.0,0.0,0.0,0.0
2023-12-29 17:00:00+00:00,2.53,2.67,2.53,2.65,200.0,2.7598913860325047,"rgba(239, 83, 80, 1.0)",,2.7598913860325047,,0,,,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,2.65,2.65,2.65,2.65,0.0,2.7598913860325047,"rgba(239, 83, 80, 1.0)",,2.7598913860325047,,0,,,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,2.64,2.855,2.64,2.73,163.0,2.7664837129891473,"rgba(239, 83, 80, 1.0)",,2.760279451408527,,0,,,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,2.81,2.85,2.81,2.85,450.0,2.789228163330103,"rgba(239, 83, 80, 1.0)",,2.794772536309431,,0,,,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,2.71,2.76,2.69,2.72,400.0,2.7885986229422457,"rgba(239, 83, 80, 1.0)",,2.785606173524552,,0,,,0.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,2.72,2.72,2.64,2.64,50.0,2.7877123125426135,"rgba(239, 83, 80, 1.0)",,2.7836483767713376,,0,,,0.0,0.0,0.0,0.0
2024-01-08 17:00:00+00:00,2.64,2.64,2.56,2.56,200.0,2.780468565506663,"rgba(239, 83, 80, 1.0)",,2.770900051736226,,0,,,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,2.56,2.645,2.56,2.645,1.0,2.7804413719397743,"rgba(239, 83, 80, 1.0)",,2.770854829060316,,0,,,0.0,0.0,0.0,0.0
2024-01-10 17:00:00+00:00,2.58,2.58,2.58,2.58,0.0,2.7804413719397743,"rgba(239, 83, 80, 1.0)",,2.770854829060316,,0,,,0.0,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,2.5,2.5,2.5,2.5,0.0,2.7804413719397743,"rgba(239, 83, 80, 1.0)",,2.770854829060316,,0,,,0.0,0.0,0.0,0.0
2024-01-12 17:00:00+00:00,2.5,2.5,2.33,2.34,826.0,2.725725038800054,"rgba(239, 83, 80, 1.0)",,2.6950292256710133,,0,,,0.0,0.0,0.0,0.0
2024-01-15 17:00:00+00:00,2.34,2.34,2.34,2.34,0.0,2.725725038800054,"rgba(239, 83, 80, 1.0)",,2.6950292256710133,,0,,,0.0,0.0,0.0,0.0
2024-01-16 17:00:00+00:00,2.22,2.22,2.22,2.22,0.0,2.725725038800054,"rgba(239, 83, 80, 1.0)",,2.6950292256710133,,0,,,0.0,0.0,0.0,0.0
2024-01-17 17:00:00+00:00,2.22,2.22,2.095,2.095,1.0,2.725622522800363,"rgba(239, 83, 80, 1.0)",,2.6948965908090243,,0,,,0.0,0.0,0.0,0.0
2024-01-18 17:00:00+00:00,2.095,2.095,2.04,2.04,3.0,2.7252706342619266,"rgba(239, 83, 80, 1.0)",,2.694437693939043,,0,,,0.0,0.0,0.0,0.0
2024-01-19 17:00:00+00:00,2.04,2.09,2.04,2.09,378.0,2.6853613825182534,"rgba(239, 83, 80, 1.0)",,2.6442981404485604,,0,,,0.0,0.0,0.0,0.0
