date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_58,aVWAP_BoS_CHoCH_bull_87,aVWAP_BoS_CHoCH_bear_136,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,92.986917599,93.6633855406,89.6685681015,90.070792283,949549,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,92.4384300787,95.4185456054,91.6888304677,92.401864244,1148847,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,91.4237281663,94.1753072262,89.3714706947,92.4567129961,1134865,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,81.6240844712,90.4181677125,81.4046894631,89.8788216509,1944391,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,79.1833150061,81.6149430125,77.1082038879,80.7190800628,2952032,,,,,"rgba(239, 83, 80, 0.5)",,79.30215396883334,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,81.1761529964,83.4523762054,78.132047259,78.5891201925,3661128,,,,,"rgba(239, 83, 80, 0.5)",,80.19792012348836,,0,,,0.0,0.0,0.0,0.0,4.052926733778373,-46.16871769697513,False,False,False,True,True,
2022-02-11 00:00:00+00:00,85.5092044063,86.7890086202,79.1284662541,81.8069136446,3564488,,,,,"rgba(239, 83, 80, 0.5)",,81.46258066392458,,0,,,0.0,0.0,0.0,0.0,13.037817553221634,-37.841421417285304,False,False,False,True,True,
2022-02-18 00:00:00+00:00,84.5859170805,87.876842202,83.4889420401,85.6371848277,2116072,,,,,"rgba(239, 83, 80, 0.5)",,82.12606767325673,,0,,,0.0,0.0,0.0,0.0,18.911304109229867,-32.778873867893324,False,False,False,True,True,
2022-02-25 00:00:00+00:00,86.4776442457,86.5511093784,80.2331079723,83.6584197811,1193331,,,,,"rgba(239, 83, 80, 0.5)",,82.32908915346289,,0,,,0.0,0.0,0.0,0.0,25.10616242835289,-27.517263009145356,False,False,False,True,True,
2022-03-04 00:00:00+00:00,81.0963232807,86.0506281623,80.0173041452,85.3573009731,1371515,,,,,"rgba(239, 83, 80, 0.5)",,82.33453476358244,,0,,,0.0,0.0,0.0,0.0,26.71137775148545,-26.67335946338535,False,False,False,True,True,
2022-03-11 00:00:00+00:00,78.6995233287,81.2294788336,77.216078638,80.9493930154,1381477,,,,,"rgba(239, 83, 80, 0.5)",,80.55167650332017,,0,,,0.0,0.0,0.0,0.0,26.945392584673584,-26.67335946338535,False,False,False,True,True,
2022-03-18 00:00:00+00:00,85.3297515484,85.5317806631,78.3046482408,79.2321455402,2295990,,,,,"rgba(239, 83, 80, 0.5)",,81.86451017482284,,0,,,0.0,0.0,0.0,0.0,31.9895361959494,-22.568049473008035,False,False,False,True,True,
2022-03-25 00:00:00+00:00,80.7932796086,85.6098373666,80.1504596981,85.5685132295,1147660,,,,,"rgba(239, 83, 80, 0.5)",,81.94012182646757,,0,,,0.0,0.0,0.0,0.0,33.71617489967158,-21.347012170897568,False,False,False,True,True,
2022-04-01 00:00:00+00:00,82.1064688543,84.2461408421,79.7188520439,81.022858148,1508419,,,,,"rgba(239, 83, 80, 0.5)",,81.97303185300305,,0,,,0.0,0.0,0.0,0.0,35.722727343926074,-19.758181838569563,False,False,False,True,True,
