date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_167,aVWAP_BoS_CHoCH_bull_318,aVWAP_BoS_CHoCH_bull_550,aVWAP_BoS_CHoCH_bull_594,aVWAP_BoS_CHoCH_bull_719,aVWAP_BoS_CHoCH_bear_451,aVWAP_BoS_CHoCH_bear_611,aVWAP_BoS_CHoCH_bear_739,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-01-16 15:00:00+00:00,51.3,51.315,51.185,51.265,28382.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 16:00:00+00:00,51.265,51.365,51.265,51.325,12338.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,51.33,51.415,51.315,51.355,11769.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 18:00:00+00:00,51.355,51.38,51.225,51.24,52558.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,51.235,51.27,51.225,51.235,17161.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,51.235,51.265,51.22,51.255,22266.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 15:00:00+00:00,51.185,51.25,51.155,51.235,14430.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 16:00:00+00:00,51.235,51.3,51.22,51.275,9371.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 17:00:00+00:00,51.275,51.275,51.155,51.205,11556.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 18:00:00+00:00,51.205,51.215,51.065,51.065,16202.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 19:00:00+00:00,51.065,51.1,51.02,51.025,40108.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 20:00:00+00:00,51.025,51.035,50.955,50.98,15227.0,,,,,,,,,50.99,"rgba(239, 83, 80, 1.0)",,50.99,,0,,,0.0,0.0,0.0,0.0
2025-01-20 15:00:00+00:00,50.98,50.98,50.98,50.98,0.0,,,,,,,,,50.99,"rgba(239, 83, 80, 1.0)",,50.99,,0,,,0.0,0.0,0.0,0.0
2025-01-20 16:00:00+00:00,50.98,50.98,50.98,50.98,0.0,,,,,,,,,50.99,"rgba(239, 83, 80, 1.0)",,50.99,,0,,,0.0,0.0,0.0,0.0
2025-01-20 17:00:00+00:00,50.98,50.98,50.98,50.98,0.0,,,,,,,,,50.99,"rgba(239, 83, 80, 1.0)",,50.99,,0,,,0.0,0.0,0.0,0.0
2025-01-20 18:00:00+00:00,50.98,50.98,50.98,50.98,0.0,,,,,,,,,50.99,"rgba(239, 83, 80, 1.0)",,50.99,,0,,,0.0,0.0,0.0,0.0
2025-01-20 19:00:00+00:00,50.98,50.98,50.98,50.98,0.0,,,,,,,,,50.99,"rgba(239, 83, 80, 1.0)",,50.99,,0,,,0.0,0.0,0.0,0.0
2025-01-20 20:00:00+00:00,50.98,50.98,50.98,50.98,0.0,,,,,,,,,50.99,"rgba(239, 83, 80, 1.0)",,50.99,,0,,,0.0,0.0,0.0,0.0
2025-01-21 15:00:00+00:00,51.68,51.73,51.615,51.695,16697.0,,,,,,,,,51.350886167146975,"rgba(38, 166, 154, 1.0)",,51.350886167146975,,0,,,0.0,0.0,0.0,0.0
2025-01-21 16:00:00+00:00,51.695,51.805,51.675,51.775,14588.0,,,,,,,,,51.476586758972594,"rgba(38, 166, 154, 1.0)",,51.476586758972594,,0,,,0.0,0.0,0.0,0.0
2025-01-21 17:00:00+00:00,51.775,51.825,51.725,51.725,2323.0,,,,,,,,,51.48998897648545,"rgba(38, 166, 154, 1.0)",,51.48998897648545,,0,,,0.0,0.0,0.0,0.0
2025-01-21 18:00:00+00:00,51.725,51.825,51.72,51.795,5030.0,,,,,,,,,51.51707067050342,"rgba(38, 166, 154, 1.0)",,51.51707067050342,,0,,,0.0,0.0,0.0,0.0
2025-01-21 19:00:00+00:00,51.795,51.815,51.74,51.77,37035.0,,,,,,,,,51.622157719105246,"rgba(38, 166, 154, 1.0)",,51.622157719105246,,0,,,0.0,0.0,0.0,0.0
2025-01-21 20:00:00+00:00,51.775,51.775,51.71,51.76,45349.0,,,,,,,,,51.66415390204698,"rgba(38, 166, 154, 1.0)",,51.66415390204698,,0,,,0.0,0.0,0.0,0.0
2025-01-22 15:00:00+00:00,51.97,52.095,51.905,52.075,28475.0,,,,,,,,,51.87576576576576,"rgba(38, 166, 154, 1.0)",,51.87576576576576,,0,,,0.0,0.0,0.0,0.0
2025-01-22 16:00:00+00:00,52.08,52.095,52.015,52.065,6460.0,,,,,,,,,51.9428499848303,"rgba(38, 166, 154, 1.0)",,51.9428499848303,,0,,,0.0,0.0,0.0,0.0
2025-01-22 17:00:00+00:00,52.065,52.065,52.025,52.025,7081.0,,,,,,,,,51.94372919400035,"rgba(38, 166, 154, 1.0)",,51.94372919400035,,0,,,0.0,0.0,0.0,0.0
2025-01-22 18:00:00+00:00,52.025,52.075,52.0,52.055,12362.0,,,,,,,,,51.95015783858082,"rgba(38, 166, 154, 1.0)",,51.95015783858082,,0,,,0.0,0.0,0.0,0.0
2025-01-22 19:00:00+00:00,52.055,52.055,52.0,52.005,2566.0,,,,,,,,,51.9502694814738,"rgba(38, 166, 154, 1.0)",,51.9502694814738,,0,,,0.0,0.0,0.0,0.0
2025-01-22 20:00:00+00:00,52.005,52.035,51.995,52.035,24767.0,,,,,,,,,51.95504519395369,"rgba(38, 166, 154, 1.0)",,51.95504519395369,,0,,,0.0,0.0,0.0,0.0
2025-01-23 15:00:00+00:00,51.815,51.875,51.735,51.82,7432.0,,,,,,,,,51.93989653061442,"rgba(38, 166, 154, 1.0)",,51.93989653061442,,0,,,0.0,0.0,0.0,0.0
2025-01-23 16:00:00+00:00,51.82,52.03,51.785,51.97,9440.0,,,,,,,,,51.935438800944574,"rgba(38, 166, 154, 1.0)",,51.935438800944574,,0,,,0.0,0.0,0.0,0.0
2025-01-23 17:00:00+00:00,51.975,52.075,51.935,52.05,31224.0,,,,,,,,,51.94757855688013,"rgba(38, 166, 154, 1.0)",,51.94757855688013,,0,,,0.0,0.0,0.0,0.0
2025-01-23 18:00:00+00:00,52.045,52.055,52.005,52.01,6064.0,,,,,,,,,51.94961323060006,"rgba(38, 166, 154, 1.0)",,51.94961323060006,,0,,,0.0,0.0,0.0,0.0
2025-01-23 19:00:00+00:00,52.01,52.055,51.975,51.98,5719.0,,,,,,,,,51.95067609098786,"rgba(38, 166, 154, 1.0)",,51.95067609098786,,0,,,0.0,0.0,0.0,0.0
2025-01-23 20:00:00+00:00,51.975,51.985,51.93,51.975,12260.0,,,,,,,,,51.9498943110029,"rgba(38, 166, 154, 1.0)",,51.9498943110029,,0,,,0.0,0.0,0.0,0.0
2025-01-24 15:00:00+00:00,52.44,52.58,52.385,52.39,11333.0,,,,,,,,,52.09806489571369,"rgba(38, 166, 154, 1.0)",,52.09806489571369,,0,,,0.0,0.0,0.0,0.0
2025-01-24 16:00:00+00:00,52.39,52.42,52.28,52.315,15070.0,,,,,,,,,52.101293356351015,"rgba(38, 166, 154, 1.0)",,52.101293356351015,,0,,,0.0,0.0,0.0,0.0
2025-01-24 17:00:00+00:00,52.315,52.385,52.29,52.335,7720.0,,,,,,,,,52.10719727471064,"rgba(38, 166, 154, 1.0)",,52.10719727471064,,0,,,0.0,0.0,0.0,0.0
2025-01-24 18:00:00+00:00,52.335,52.35,52.3,52.335,12273.0,,,,,,,,,52.11632535957354,"rgba(38, 166, 154, 1.0)",,52.11632535957354,,0,,,0.0,0.0,0.0,0.0
2025-01-24 19:00:00+00:00,52.335,52.375,52.3,52.365,15263.0,,,,,,,,,52.12963103979088,"rgba(38, 166, 154, 1.0)",,52.12963103979088,,0,,,0.0,0.0,0.0,0.0
2025-01-24 20:00:00+00:00,52.365,52.365,52.285,52.305,16268.0,,,,,,,,,52.1394664634949,"rgba(38, 166, 154, 1.0)",,52.1394664634949,,0,,,0.0,0.0,0.0,0.0
2025-01-27 15:00:00+00:00,51.925,51.925,51.705,51.745,11633.0,,,,,,,,,52.111518273109596,"rgba(239, 83, 80, 1.0)",,52.111518273109596,,0,,,0.0,0.0,0.0,0.0
2025-01-27 16:00:00+00:00,51.745,51.765,51.575,51.6,7354.0,,,,,,,,,52.09087297062384,"rgba(239, 83, 80, 1.0)",,52.09087297062384,,0,,,0.0,0.0,0.0,0.0
2025-01-27 17:00:00+00:00,51.6,51.65,51.525,51.59,11672.0,,,,,,,,,51.964915495454704,"rgba(239, 83, 80, 1.0)",,51.964915495454704,,0,,,0.0,0.0,0.0,0.0
2025-01-27 18:00:00+00:00,51.59,51.665,51.585,51.65,15970.0,,,,,,,,,51.943645137176176,"rgba(239, 83, 80, 1.0)",,51.943645137176176,,0,,,0.0,0.0,0.0,0.0
