<<<<<<< HEAD:data/indicators/ind_conf_4/PDN_4hour_130825.csv
date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_125,aVWAP_BoS_CHoCH_bull_218,aVWAP_BoS_CHoCH_bear_180,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,30.58,30.62,30.58,30.61,345.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,30.61,30.61,30.61,30.61,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,30.61,30.61,30.61,30.61,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,30.61,30.61,30.61,30.61,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,30.61,31.14,30.61,31.12,631.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,30.78,30.84,30.78,30.84,800.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,30.72,30.75,30.72,30.75,300.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,31.03,31.03,30.94,30.94,700.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,30.94,30.94,30.94,30.94,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,30.94,30.94,30.94,30.94,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,30.95,30.95,30.95,30.95,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,30.91,30.91,30.885,30.885,34.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,30.89,31.08,30.89,31.08,1.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,31.08,31.08,31.08,31.08,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,31.83,31.83,31.83,31.83,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,31.44,31.46,31.44,31.455,8600.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,31.455,31.77,31.455,31.77,100.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,31.83,31.83,31.54,31.54,500.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,31.54,31.54,31.54,31.54,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,32.19,32.19,32.16,32.16,400.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,32.16,32.16,32.16,32.16,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-26 17:00:00+00:00,32.165,32.305,32.165,32.305,117.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-27 17:00:00+00:00,32.42,32.44,32.42,32.425,319.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-28 17:00:00+00:00,32.545,32.56,32.545,32.56,223.0,,,,32.555,"rgba(38, 166, 154, 1.0)",,32.555,,0,,,0.0,0.0,0.0,0.0
2023-12-29 17:00:00+00:00,32.56,32.56,32.48,32.48,200.0,,,,32.519407013396375,"rgba(38, 166, 154, 1.0)",,32.519407013396375,,0,,,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,32.48,32.48,32.48,32.48,0.0,,,,32.519407013396375,"rgba(38, 166, 154, 1.0)",,32.519407013396375,,0,,,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,32.19,32.19,32.04,32.04,254.0,,,,32.31990703023835,"rgba(38, 166, 154, 1.0)",,32.31990703023835,,0,,,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,31.64,31.745,31.64,31.735,755.0,,,,31.969021044351567,"rgba(239, 83, 80, 1.0)",,31.88156958512327,,0,,,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,31.845,31.845,31.76,31.76,38.0,,,,31.96404692941063,"rgba(239, 83, 80, 1.0)",,31.879557978161102,,0,,,0.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,31.76,31.76,31.76,31.76,0.0,,,,31.96404692941063,"rgba(239, 83, 80, 1.0)",,31.879557978161102,,0,,,0.0,0.0,0.0,0.0
2024-01-08 17:00:00+00:00,31.97,32.04,31.97,32.04,1010.0,,,,31.9875112602191,"rgba(239, 83, 80, 1.0)",,31.952355137305123,,0,,,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,31.88,31.88,31.88,31.88,0.0,,,,31.9875112602191,"rgba(239, 83, 80, 1.0)",,31.952355137305123,,0,,,0.0,0.0,0.0,0.0
2024-01-10 17:00:00+00:00,32.0,32.0,32.0,32.0,100.0,,,,31.98806720278482,"rgba(239, 83, 80, 1.0)",,31.95479192627997,,0,,,0.0,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,32.0,32.0,31.87,31.87,100.0,,,,31.98519544030458,"rgba(239, 83, 80, 1.0)",,31.953294990934733,,0,,,0.0,0.0,0.0,0.0
2024-01-12 17:00:00+00:00,31.87,32.02,31.87,32.015,200.0,,,,31.984047405460245,"rgba(239, 83, 80, 1.0)",,31.954915448901676,,0,,,0.0,0.0,0.0,0.0
2024-01-15 17:00:00+00:00,32.015,32.015,32.015,32.015,0.0,,,,31.984047405460245,"rgba(239, 83, 80, 1.0)",,31.954915448901676,,0,,,0.0,0.0,0.0,0.0
2024-01-16 17:00:00+00:00,31.515,31.515,31.39,31.39,200.0,,,,31.94683694724509,"rgba(239, 83, 80, 1.0)",,31.91720835554537,,0,,,0.0,0.0,0.0,0.0
