date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_300,aVWAP_BoS_CHoCH_bull_447,aVWAP_BoS_CHoCH_bull_564,aVWAP_BoS_CHoCH_bull_643,aVWAP_BoS_CHoCH_bull_690,aVWAP_BoS_CHoCH_bull_762,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-04 15:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-04 16:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-04 17:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-04 18:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-04 19:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-04 20:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-05 15:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-05 16:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-05 17:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-05 18:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-05 19:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-05 20:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-06 15:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-06 16:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-06 17:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-06 18:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-06 19:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-06 20:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 15:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 16:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 17:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 18:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 19:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 20:00:00+00:00,28.73,28.73,28.73,28.73,100.0,,,,,,,28.73,"rgba(38, 166, 154, 1.0)",,28.73,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 15:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,28.73,"rgba(38, 166, 154, 1.0)",,28.73,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,28.73,"rgba(38, 166, 154, 1.0)",,28.73,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 17:00:00+00:00,28.73,28.73,28.73,28.73,0.0,,,,,,,28.73,"rgba(38, 166, 154, 1.0)",,28.73,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 18:00:00+00:00,28.73,28.84,28.73,28.84,500.0,,,,,,,28.79294444444444,"rgba(38, 166, 154, 1.0)",,28.79294444444444,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-10 19:00:00+00:00,28.84,28.84,28.84,28.84,0.0,,,,,,,28.79294444444444,"rgba(38, 166, 154, 1.0)",,28.79294444444444,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-10 20:00:00+00:00,28.84,28.84,28.84,28.84,0.0,,,,,,,28.79294444444444,"rgba(38, 166, 154, 1.0)",,28.79294444444444,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 15:00:00+00:00,28.84,28.84,28.84,28.84,0.0,,,,,,,28.79294444444444,"rgba(38, 166, 154, 1.0)",,28.79294444444444,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 16:00:00+00:00,28.84,28.84,28.84,28.84,0.0,,,,,,,28.79294444444444,"rgba(38, 166, 154, 1.0)",,28.79294444444444,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 17:00:00+00:00,28.84,28.84,28.84,28.84,0.0,,,,,,,28.79294444444444,"rgba(38, 166, 154, 1.0)",,28.79294444444444,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 18:00:00+00:00,28.84,28.84,28.84,28.84,0.0,,,,,,,28.79294444444444,"rgba(38, 166, 154, 1.0)",,28.79294444444444,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 19:00:00+00:00,28.84,28.84,28.84,28.84,0.0,,,,,,,28.79294444444444,"rgba(38, 166, 154, 1.0)",,28.79294444444444,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 20:00:00+00:00,28.84,28.87,28.84,28.87,500.0,,,,,,,28.8256893939394,"rgba(38, 166, 154, 1.0)",,28.8256893939394,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-12 15:00:00+00:00,28.69,28.7,28.65,28.7,308.0,,,,,,,28.787308787859864,"rgba(239, 83, 80, 1.0)",,28.787308787859864,,0,,,0.0,0.0,0.0,0.0,75.86341557750654,28.277074019755887,False,False,True,False,False,
2025-02-12 16:00:00+00:00,28.7,28.7,28.67,28.67,204.0,,,,,,,28.77311425987106,"rgba(239, 83, 80, 1.0)",,28.77311425987106,,0,,,0.0,0.0,0.0,0.0,58.61645100826861,14.203000972791358,False,False,True,False,False,
2025-02-12 17:00:00+00:00,28.67,28.76,28.67,28.76,431.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,54.651784156647345,12.441989382006284,False,False,False,False,False,
2025-02-12 18:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,52.00867292223317,11.161920428954332,False,False,False,False,False,
2025-02-12 19:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,50.246598765957046,10.082270848108806,False,False,False,True,False,
2025-02-12 20:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,49.07188266177297,9.06835119933264,False,False,False,True,False,
2025-02-13 15:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,48.28873859231691,8.066572526780867,False,False,False,True,False,
2025-02-13 16:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,47.766642546012875,7.065646581747416,False,False,False,True,False,
2025-02-13 17:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,47.418578515143516,6.073977657348792,False,False,False,True,False,
2025-02-13 18:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,47.18653582789727,5.107016141280226,False,False,False,True,False,
2025-02-13 19:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,47.03184070306645,4.180623265950885,False,False,False,True,False,
2025-02-13 20:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,46.9287106198459,3.30796832821796,False,False,False,True,False,
2025-02-14 15:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,46.8599572310322,2.498424063062828,False,False,False,True,False,
2025-02-14 16:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,46.81412163848972,1.7575271956348573,False,False,False,True,False,2.56555427925991
2025-02-14 17:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,46.783564576794745,1.0874504018968523,False,False,False,True,False,2.5655542792599206
2025-02-14 18:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,46.76319320233142,0.48766810336824307,False,False,False,True,False,2.5655542792599206
2025-02-14 19:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,46.74961228602254,-0.04435670875300701,False,False,False,True,False,2.5655542792599206
2025-02-14 20:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,46.74055834181662,-0.5125505920672282,False,False,False,True,False,2.5655542792599206
2025-02-17 15:00:00+00:00,28.76,28.76,28.76,28.76,0.0,,,,,,,28.76435099008262,"rgba(38, 166, 154, 1.0)",,28.76435099008262,,0,,,0.0,0.0,0.0,0.0,46.734522379012674,-0.9217081622647427,False,False,False,True,False,2.5655542792599206
