date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_43,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,51.62,53.73,50.345,52.06,434573,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,47.5,54.24,47.1,51.67,507129,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,45.04,47.715,44.1,46.76,846200,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,40.84,44.6558,40.22,44.11,785984,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,43.82,46.01,39.641,40.05,1248601,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,43.24,46.3725,41.17,43.09,482543,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,40.73,44.2927,40.29,43.08,676451,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,40.41,41.81,38.52,40.86,685878,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,43.72,43.94,37.66,39.82,816209,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,39.34,43.47,38.43,42.28,1149589,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,40.42,41.31,35.405,39.3,684493,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,44.94,46.52,39.49,40.59,875761,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,44.04,46.13,43.6,44.74,378913,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,42.35,46.4,42.3172,44.07,719501,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,39.79,43.84,38.49,42.83,648078,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,38.87,40.6101,37.931,39.61,496437,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,38.24,42.45,37.94,38.99,459181,,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,38.01,39.92,36.39,37.66,556722,,,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,36.94,43.0,36.39,38.42,844042,,,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,36.7,37.59,34.78,36.46,561962,,,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,33.82,37.92,32.14,36.27,610589,,,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,38.13,38.19,32.595,34.42,441083,,,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,38.0,39.66,37.22,38.75,470294,,,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,33.73,38.44,33.4,38.44,442900,,,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,32.69,35.86,31.19,32.4,745799,,33.24666666666666,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,34.74,35.84,32.4,33.66,546565,,33.70341894388887,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,34.99,37.79,32.4731,34.98,554265,,34.1179098836312,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,35.67,36.46,33.56,34.06,373492,,34.3049973269475,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,38.6,38.69,34.5083,35.35,406846,,34.7635918879453,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,40.28,41.97,37.39,39.29,603455,,35.719356199004345,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,41.72,42.04,37.92,40.51,583966,,36.46043744136674,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,52.56,53.66,41.245,41.72,1344368,,39.768631059716725,0,,,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,53.95,54.59,51.75,54.01,583122,,41.15602465797776,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,57.94,59.5307,53.29,53.82,661277,,42.78405156349747,0,,,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,58.28,59.7,55.0,56.73,400889,,43.66053091794625,0,,,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,54.29,59.585,52.6401,58.0,501458,,44.473551089895444,0,,,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,53.54,54.38,52.29,54.0,273960,,44.796318476737966,0,,,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,58.96,59.36,52.5,53.89,855575,,46.02806533442987,0,,,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,53.16,62.04,52.285,58.22,692654,,46.77175777871972,0,,,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,53.93,57.205,52.735,53.23,725807,,47.3501035091971,0,,,0.0,0.0,0.0,0.0
2022-10-07 00:00:00+00:00,54.96,59.5,53.63,54.76,704783,,47.92950118657257,0,,,0.0,0.0,0.0,0.0
2022-10-14 00:00:00+00:00,54.14,57.8026,51.6523,55.27,576854,,48.27152365306153,0,,,0.0,0.0,0.0,0.0
2022-10-21 00:00:00+00:00,57.59,59.05,55.21,55.43,448800,,48.62067100104872,0,,,0.0,0.0,0.0,0.0
2022-10-28 00:00:00+00:00,64.11,65.33,55.5,58.32,730091,,55.519820454842844,0,,,1.0,0.0,65.33,59.0
2022-11-04 00:00:00+00:00,53.04,64.8,48.51,63.65,1364512,,53.803547927822294,0,,,0.0,0.0,0.0,0.0
2022-11-11 00:00:00+00:00,51.64,54.9,50.92,52.74,828397,,53.148648190093056,0,,,0.0,0.0,0.0,0.0
2022-11-18 00:00:00+00:00,50.0,52.99,48.3864,51.48,674517,,52.621463986167335,0,,,0.0,0.0,0.0,0.0
2022-11-25 00:00:00+00:00,51.57,52.42,48.0,49.92,374707,,52.41884521477664,0,,,0.0,0.0,0.0,0.0
2022-12-02 00:00:00+00:00,49.96,52.62,49.14,51.65,437377,,52.22115593615368,0,,,0.0,0.0,0.0,0.0
2022-12-09 00:00:00+00:00,45.53,49.89,44.69,49.89,600648,,51.70500819658338,0,,,0.0,0.0,0.0,0.0
2022-12-16 00:00:00+00:00,45.53,48.53,44.89,45.53,511331,,51.32311926840458,0,,,0.0,0.0,0.0,0.0
2022-12-23 00:00:00+00:00,45.05,46.88,42.13,45.77,599887,44.68666666666667,48.789664115916274,0,,,0.0,0.0,0.0,0.0
2022-12-30 00:00:00+00:00,44.78,45.34,42.5,44.72,470448,44.475690626454956,48.48790192319465,0,,,0.0,0.0,0.0,0.0
2023-01-06 00:00:00+00:00,46.04,46.39,43.54,44.71,285280,44.65407129605382,48.44162941147356,0,,,0.0,0.0,0.0,0.0
2023-01-13 00:00:00+00:00,47.68,48.0,45.26,46.26,325927,45.1048973620641,48.51460208296721,0,,,0.0,0.0,0.0,0.0
2023-01-20 00:00:00+00:00,45.88,48.22,44.918,47.41,346213,45.31566137493599,48.495544160998804,0,,,0.0,0.0,0.0,0.0
2023-01-27 00:00:00+00:00,44.68,47.43,44.56,45.82,328920,45.34929836796899,48.41294922488009,0,,,0.0,0.0,0.0,0.0
2023-02-03 00:00:00+00:00,48.06,48.15,43.05,44.45,570864,45.55808295340671,48.362373575618086,0,,,0.0,0.0,0.0,0.0
2023-02-10 00:00:00+00:00,47.01,50.18,46.74,47.78,521594,45.923832477514395,48.429434861824554,0,,,0.0,0.0,0.0,0.0
2023-02-17 00:00:00+00:00,84.22,84.6,46.41,47.17,13655969,66.53699826176619,62.645726277341645,0,,,0.0,0.0,0.0,0.0
2023-02-24 00:00:00+00:00,84.37,84.43,84.05,84.25,5915963,71.09745893849828,66.90510316201386,0,,,0.0,0.0,0.0,0.0
2023-03-03 00:00:00+00:00,84.77,85.06,84.25,84.34,4958642,73.50695785858896,69.38369270379985,0,,,0.0,0.0,0.0,0.0
2023-03-10 00:00:00+00:00,84.4,84.815,84.27,84.78,3232327,74.644882586302,70.63026230764102,0,,,0.0,0.0,0.0,0.0
2023-03-17 00:00:00+00:00,84.385,84.64,84.19,84.33,3234288,75.56129481253953,71.67497385002925,0,,,0.0,0.0,0.0,0.0
2023-03-24 00:00:00+00:00,86.23,86.675,84.17,84.37,6610242,77.19231803956283,73.5530888583182,0,,,0.0,0.0,0.0,0.0
2023-03-31 00:00:00+00:00,86.5,87.17,85.75,86.91,2281640,77.68093855865214,74.1232435617016,0,,,0.0,0.0,0.0,0.0
2023-04-07 00:00:00+00:00,86.55,86.99,86.23,86.31,1373288,77.9545753044057,74.44546984457898,0,,,0.0,0.0,0.0,0.0
2023-04-14 00:00:00+00:00,87.2,87.2201,86.38,86.5,2054166,78.34896573375558,74.91021791523046,0,,,0.0,0.0,0.0,0.0
2023-04-21 00:00:00+00:00,88.02,88.55,87.26,87.7,1535396,78.65395190724408,75.26347116270456,0,,,0.0,0.0,0.0,0.0
2023-04-28 00:00:00+00:00,86.13,87.0,86.05,86.82,1361341,78.86610311843665,75.52335597076556,0,,,0.0,0.0,0.0,0.0
2023-05-05 00:00:00+00:00,86.04,86.42,86.01,86.1,996462,79.00950883196067,75.70179694239998,0,,,0.0,0.0,0.0,0.0
2023-05-12 00:00:00+00:00,86.0,86.22,85.99,86.07,2734702,79.37113183817794,76.15775575526814,0,,,0.0,0.0,0.0,0.0
2023-05-19 00:00:00+00:00,86.0,86.0,86.0,86.0,0,79.37113183817794,76.15775575526814,0,,,0.0,0.0,0.0,0.0
