date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2024-12-31 17:00:00+00:00,39.96,40.47,39.87,40.01,12852.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-01 17:00:00+00:00,40.01,40.01,40.01,40.01,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-02 17:00:00+00:00,40.275,40.51,39.38,39.83,7617.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-03 17:00:00+00:00,39.83,39.83,39.83,39.83,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-06 17:00:00+00:00,39.59,39.91,39.42,39.595,11077.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-07 17:00:00+00:00,39.595,39.595,39.595,39.595,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-08 17:00:00+00:00,41.32,41.46,40.37,40.465,29356.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-09 17:00:00+00:00,40.465,40.465,40.465,40.465,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-10 17:00:00+00:00,37.84,38.35,37.72,38.01,7496.0,,"rgba(239, 83, 80, 1.0)",,38.026666666666664,,0,,,0.0,0.0,0.0,0.0
2025-01-13 17:00:00+00:00,38.01,38.01,38.01,38.01,0.0,,"rgba(239, 83, 80, 1.0)",,38.026666666666664,,0,,,0.0,0.0,0.0,0.0
2025-01-14 17:00:00+00:00,38.01,38.01,38.01,38.01,0.0,,"rgba(239, 83, 80, 1.0)",,38.026666666666664,,0,,,0.0,0.0,0.0,0.0
2025-01-15 17:00:00+00:00,39.46,39.535,39.22,39.53,7699.0,,"rgba(38, 166, 154, 1.0)",,38.73686289349566,,0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,39.53,39.53,39.53,39.53,0.0,,"rgba(38, 166, 154, 1.0)",,38.73686289349566,,0,,,0.0,0.0,0.0,0.0
