date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_852,aVWAP_peak_810,aVWAP_peak_756,aVWAP_peak_706,aVWAP_peak_658,aVWAP_peak_657,aVWAP_peak_656,aVWAP_peak_618,aVWAP_peak_569,aVWAP_peak_552,aVWAP_peak_501,aVWAP_peak_444,aVWAP_peak_409,aVWAP_peak_387,aVWAP_peak_367,aVWAP_peak_353,aVWAP_peak_323,aVWAP_peak_276,aVWAP_peak_233,aVWAP_peak_232,aVWAP_peak_208,aVWAP_peak_178,aVWAP_peak_152,aVWAP_peak_88,aVWAP_peak_72,aVWAP_peak_33,aVWAP_peak_32,aVWAP_valley_871,aVWAP_valley_820,aVWAP_valley_776,aVWAP_valley_719,aVWAP_valley_716,aVWAP_valley_684,aVWAP_valley_630,aVWAP_valley_611,aVWAP_valley_593,aVWAP_valley_592,aVWAP_valley_560,aVWAP_valley_497,aVWAP_valley_455,aVWAP_valley_450,aVWAP_valley_429,aVWAP_valley_396,aVWAP_valley_377,aVWAP_valley_360,aVWAP_valley_359,aVWAP_valley_331,aVWAP_valley_307,aVWAP_valley_284,aVWAP_valley_187,aVWAP_valley_166,aVWAP_valley_126,aVWAP_valley_38,aVWAP_OB_bull_776,aVWAP_OB_bull_684,aVWAP_OB_bull_126,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,3.31,3.315,3.31,3.315,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.313333333333333,,#000000,,,,,,False,False,False,False,False,,-1.0,3.315,3.31,6.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,110.0,False,False,False,False
2025-03-13 15:00:00+00:00,3.315,3.335,3.305,3.305,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3146474358974363,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-410.0,-6.3565891472868215,False,False,False,False,114.65116279069767,False,False,False,False
2025-03-13 16:00:00+00:00,3.305,3.305,3.255,3.29,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3110732538330496,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-477.0,-13.653386214770746,False,False,False,False,113.91238507301243,False,False,False,False
2025-03-13 17:00:00+00:00,3.29,3.29,3.275,3.285,486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2985088536812674,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-963.0,-28.371938366479725,False,False,False,False,119.6811853044386,False,False,False,False
2025-03-13 18:00:00+00:00,3.285,3.3,3.285,3.295,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.297678664580073,,#000000,,,,10.004116920543328,-40.996294771511,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-758.0,-39.68400133754206,False,False,False,False,121.00395762530002,False,False,False,False
2025-03-13 19:00:00+00:00,3.3,3.3,3.275,3.275,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2956707043517275,,#000000,,,,12.641027671589013,-39.223322110802485,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-966.0,-54.045489688897995,False,False,False,False,122.35273347607057,False,False,False,False
2025-03-14 14:00:00+00:00,3.355,3.355,3.335,3.335,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.302897523161278,,#000000,,,,30.168745507695284,-23.92672244482697,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-689.0,-63.88974566271353,False,False,False,False,124.75036551520125,False,False,False,False
2025-03-14 15:00:00+00:00,3.335,3.34,3.335,3.34,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.324935663735792,,#000000,,,,42.44812224573607,-14.139380291373058,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2211.0,-28.6201372028265,False,False,False,False,167.77749163124463,False,False,False,False
2025-03-14 16:00:00+00:00,3.34,3.345,3.33,3.33,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3252816318078278,,#000000,,,,48.324582306019366,-10.181968269769328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2045.0,3.529012211170812,False,False,False,False,167.7499336214579,False,False,False,False
2025-03-14 17:00:00+00:00,3.33,3.345,3.325,3.33,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.325853212774144,,#000000,,,,52.24222234620823,-7.544020955322722,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2045.0,35.17972520014491,False,False,False,False,170.87008968934228,False,False,False,False
