date,Open,High,Low,Close,Volume,aVWAP_peak_854,aVWAP_peak_815,aVWAP_peak_770,aVWAP_peak_704,aVWAP_peak_608,aVWAP_peak_563,aVWAP_peak_506,aVWAP_peak_462,aVWAP_peak_343,aVWAP_peak_259,aVWAP_peak_240,aVWAP_peak_204,aVWAP_peak_175,aVWAP_peak_160,aVWAP_peak_111,aVWAP_peak_95,aVWAP_peak_58,aVWAP_valley_839,aVWAP_valley_822,aVWAP_valley_804,aVWAP_valley_723,aVWAP_valley_536,aVWAP_valley_403,aVWAP_valley_402,aVWAP_valley_325,aVWAP_valley_279,aVWAP_valley_247,aVWAP_valley_230,aVWAP_valley_215,aVWAP_valley_194,aVWAP_valley_166,aVWAP_valley_120,aVWAP_valley_97,aVWAP_valley_76,aVWAP_valley_24,aVWAP_OB_bull_804,aVWAP_OB_bull_536,aVWAP_OB_bull_403,aVWAP_OB_bear_854,aVWAP_OB_bear_343,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,54.765,54.785,54.205,54.25,6997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6997.0,False,False,False,False
2025-01-06 16:00:00+00:00,54.255,54.5,54.08,54.435,5930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5930.0,91.93798449612403,False,False,False,False,6980.457364341085,False,False,False,False
2025-01-06 17:00:00+00:00,54.435,54.44,54.295,54.4,3048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,94.1504178272976,29.526462395541614,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2882.0,135.19475993029266,False,False,False,False,6919.489033110991,False,False,False,False
2025-01-06 18:00:00+00:00,54.4,54.47,54.325,54.36,3150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.19118764244067,29.526462395541614,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-268.0,128.9436783809858,False,False,False,False,6861.047342675161,False,False,False,False
2025-01-06 19:00:00+00:00,54.365,54.445,54.29,54.37,5596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.75538739041114,29.526462395541614,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5328.0,209.54920274717207,False,False,False,False,6841.434205579422,False,False,False,False
2025-01-06 20:00:00+00:00,54.365,54.415,54.185,54.29,12611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.08197250142209,34.71915851583276,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7283.0,93.38564921620817,False,False,False,False,6930.884838051059,False,False,False,False
2025-01-07 15:00:00+00:00,54.545,54.55,54.205,54.49,7664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.03906890561436,34.71915851583276,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,381.0,97.8447864376623,False,False,False,False,6942.250964592903,False,False,False,False
2025-01-07 16:00:00+00:00,54.49,54.81,54.49,54.685,3771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.82757924606784,34.71915851583276,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4152.0,160.69990602777605,False,False,False,False,6893.084282971307,False,False,False,False
2025-01-07 17:00:00+00:00,54.685,54.775,54.6,54.7,3776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.52889164737576,34.71915851583276,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7928.0,281.12316329866326,False,False,False,False,6844.757394863225,False,False,False,False
2025-01-07 18:00:00+00:00,54.7,54.865,54.7,54.775,4094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.15776599131391,34.71915851583276,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12022.0,463.15226154209483,False,False,False,False,6802.109993392478,False,False,False,False
