date,Open,High,Low,Close,Volume,aVWAP_peak_826,aVWAP_peak_811,aVWAP_peak_720,aVWAP_peak_696,aVWAP_peak_673,aVWAP_peak_659,aVWAP_peak_618,aVWAP_peak_569,aVWAP_peak_552,aVWAP_peak_509,aVWAP_peak_480,aVWAP_peak_408,aVWAP_peak_367,aVWAP_peak_330,aVWAP_peak_280,aVWAP_peak_258,aVWAP_peak_218,aVWAP_peak_200,aVWAP_peak_132,aVWAP_peak_118,aVWAP_peak_87,aVWAP_peak_43,aVWAP_peak_29,aVWAP_valley_861,aVWAP_valley_808,aVWAP_valley_779,aVWAP_valley_759,aVWAP_valley_713,aVWAP_valley_684,aVWAP_valley_647,aVWAP_valley_606,aVWAP_valley_535,aVWAP_valley_521,aVWAP_valley_493,aVWAP_valley_434,aVWAP_valley_396,aVWAP_valley_346,aVWAP_valley_299,aVWAP_valley_228,aVWAP_valley_204,aVWAP_valley_163,aVWAP_valley_149,aVWAP_valley_113,aVWAP_valley_96,aVWAP_valley_36,aVWAP_OB_bull_861,aVWAP_OB_bull_535,aVWAP_OB_bull_299,aVWAP_OB_bull_228,aVWAP_OB_bear_552,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,20.74,21.11,20.69,20.925,15513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,15513.0,False,False,False,False
2025-03-13 15:00:00+00:00,20.95,21.02,20.735,20.735,3822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3822.0,-59.25581395348837,False,False,False,False,15331.744186046511,False,False,False,False
2025-03-13 16:00:00+00:00,20.735,20.93,20.67,20.8,3714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.263657957244746,-63.89548693586712,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108.0,-60.011537768162974,False,False,False,False,15151.624121146566,False,False,False,False
2025-03-13 17:00:00+00:00,20.81,20.85,20.67,20.725,5566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,12.98353980915752,-59.62122747342115,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5674.0,-147.0501185779589,False,False,False,False,15003.009793686928,False,False,False,False
2025-03-13 18:00:00+00:00,20.73,21.135,20.725,21.13,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.82809402939963,-41.40213631315886,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,618.0,-135.1888764294634,False,False,False,False,14867.955378280929,False,False,False,False
2025-03-13 19:00:00+00:00,21.095,21.25,20.81,20.86,11843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.060900499667255,-36.16369763460274,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11225.0,-307.12393260885153,False,False,False,False,14821.056845284325,False,False,False,False
2025-03-14 14:00:00+00:00,21.32,21.65,21.22,21.62,12450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.30255971422186,-24.21361580282817,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1225.0,-283.3700731885593,False,False,False,False,14784.296274039607,False,False,False,False
2025-03-14 15:00:00+00:00,21.6,21.78,21.46,21.52,18435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.767376983365196,-17.641242764896376,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17210.0,-545.7984441468761,False,False,False,False,14840.896331806434,False,False,False,False
2025-03-14 16:00:00+00:00,21.52,21.56,21.365,21.55,13693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.31460724838794,-12.543555044420842,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3517.0,-591.8635845476997,False,False,False,False,14823.099489452845,False,False,False,False
2025-03-14 17:00:00+00:00,21.49,21.57,21.3,21.39,12805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.56758625950695,-11.049254671211585,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16322.0,-835.7416685082004,False,False,False,False,14791.811125275282,False,False,False,False
