date,Open,High,Low,Close,Volume,aVWAP_peak_409,aVWAP_peak_392,aVWAP_peak_376,aVWAP_peak_362,aVWAP_peak_336,aVWAP_peak_302,aVWAP_peak_277,aVWAP_peak_228,aVWAP_peak_212,aVWAP_peak_190,aVWAP_peak_177,aVWAP_peak_131,aVWAP_peak_109,aVWAP_peak_88,aVWAP_peak_72,aVWAP_peak_43,aVWAP_peak_26,aVWAP_valley_425,aVWAP_valley_408,aVWAP_valley_369,aVWAP_valley_347,aVWAP_valley_308,aVWAP_valley_291,aVWAP_valley_260,aVWAP_valley_241,aVWAP_valley_217,aVWAP_valley_198,aVWAP_valley_181,aVWAP_valley_162,aVWAP_valley_114,aVWAP_valley_69,aVWAP_valley_24,aVWAP_OB_bull_408,aVWAP_OB_bull_369,aVWAP_OB_bull_347,aVWAP_OB_bull_308,aVWAP_OB_bear_190,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,5.615,5.65,5.575,5.63,65921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,65921.0,False,False,False,False
2023-11-09 17:00:00+00:00,5.645,5.695,5.525,5.585,62454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62454.0,-968.2790697674418,False,False,False,False,65867.2480620155,False,False,False,False
2023-11-10 17:00:00+00:00,5.535,5.635,5.465,5.615,92789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.285714285714366,-71.42857142857154,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30335.0,-482.9569136470163,False,False,False,False,66284.63956492998,False,False,False,False
2023-11-13 17:00:00+00:00,5.605,5.605,5.42,5.485,64152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.148086980457016,-70.15139003578321,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33817.0,-999.7637832028765,False,False,False,False,66251.57538562873,False,False,False,False
2023-11-14 17:00:00+00:00,5.725,5.805,5.675,5.805,49327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.772098228420035,-51.112323265217626,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15510.0,-743.7984532307389,False,False,False,False,65989.17886802208,False,False,False,False
2023-11-15 17:00:00+00:00,5.77,5.82,5.76,5.805,77616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.18810572706205,-38.31690412222867,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15510.0,-491.8015779868515,False,False,False,False,66169.43966076591,False,False,False,False
2023-11-16 17:00:00+00:00,5.815,5.875,5.805,5.87,78622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.89985642069258,-27.993304651607524,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94132.0,975.2341053927896,False,False,False,False,66362.5026117618,False,False,False,False
2023-11-17 17:00:00+00:00,5.895,6.005,5.895,5.98,50796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.21128676070326,-18.80570768543192,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,144928.0,3207.059933216157,False,False,False,False,66121.16148599805,False,False,False,False
2023-11-20 17:00:00+00:00,6.045,6.075,5.97,6.07,56824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.86110736629894,-10.979442721804844,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,201752.0,6285.276058282573,False,False,False,False,65977.01944745544,False,False,False,False
2023-11-21 17:00:00+00:00,5.955,6.095,5.955,6.07,74220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.29432110336272,-5.0030039657831935,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,201752.0,9315.767902340209,False,False,False,False,66104.81759555692,False,False,False,False
