date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_835,aVWAP_peak_790,aVWAP_peak_789,aVWAP_peak_788,aVWAP_peak_787,aVWAP_peak_752,aVWAP_peak_751,aVWAP_peak_703,aVWAP_peak_642,aVWAP_peak_605,aVWAP_peak_580,aVWAP_peak_579,aVWAP_peak_534,aVWAP_peak_500,aVWAP_peak_499,aVWAP_peak_498,aVWAP_peak_497,aVWAP_peak_397,aVWAP_peak_384,aVWAP_peak_361,aVWAP_peak_341,aVWAP_peak_305,aVWAP_peak_235,aVWAP_peak_234,aVWAP_peak_176,aVWAP_peak_97,aVWAP_peak_78,aVWAP_peak_59,aVWAP_peak_23,aVWAP_valley_843,aVWAP_valley_842,aVWAP_valley_813,aVWAP_valley_795,aVWAP_valley_779,aVWAP_valley_778,aVWAP_valley_744,aVWAP_valley_696,aVWAP_valley_683,aVWAP_valley_593,aVWAP_valley_549,aVWAP_valley_513,aVWAP_valley_495,aVWAP_valley_494,aVWAP_valley_430,aVWAP_valley_398,aVWAP_valley_376,aVWAP_valley_375,aVWAP_valley_353,aVWAP_valley_319,aVWAP_valley_318,aVWAP_valley_238,aVWAP_valley_214,aVWAP_valley_213,aVWAP_valley_212,aVWAP_valley_173,aVWAP_valley_172,aVWAP_valley_138,aVWAP_valley_118,aVWAP_valley_91,aVWAP_valley_55,aVWAP_valley_54,aVWAP_valley_53,aVWAP_valley_49,aVWAP_valley_21,aVWAP_valley_20,aVWAP_OB_bull_843,aVWAP_OB_bull_593,aVWAP_OB_bear_703,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-04 14:00:00+00:00,4.9,5.04,4.83,4.83,4112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4112.0,False,False,False,False
2025-04-04 15:00:00+00:00,4.83,4.86,4.83,4.85,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,290.0,4.496124031007752,False,False,False,False,4052.7441860465115,False,False,False,False
2025-04-04 16:00:00+00:00,4.85,4.85,4.665,4.665,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.58904109589037,-56.43835616438372,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-410.0,-1.9301724655970194,False,False,False,False,4000.7636560302863,False,False,False,False
2025-04-04 17:00:00+00:00,4.665,4.67,4.64,4.67,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.13589077613389,-56.43835616438372,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-240.0,-5.621177543649779,False,False,False,False,3941.3719714406693,False,False,False,False
2025-04-04 18:00:00+00:00,4.67,4.715,4.54,4.6,4298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.05053227752075,-56.43835616438372,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4538.0,-75.89061665150018,False,False,False,False,3946.901088162519,False,False,False,False
2025-04-04 19:00:00+00:00,4.6,4.73,4.435,4.67,8737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.37582430635261,-56.43835616438372,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4199.0,-9.613242749926528,False,False,False,False,4021.166187570852,False,False,False,False
2025-04-07 14:00:00+00:00,4.67,4.97,4.67,4.875,1094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.67213131691069,-56.43835616438372,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5293.0,72.59781527720412,False,False,False,False,3975.7837660581254,False,False,False,False
2025-04-07 15:00:00+00:00,4.875,4.985,4.85,4.865,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.366328093884576,-56.43835616438372,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4690.0,144.18544604810018,False,False,False,False,3923.4925448789295,False,False,False,False
2025-04-07 16:00:00+00:00,4.865,4.865,4.75,4.75,3061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.32590565445714,-55.372682871180515,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1629.0,167.20582672952497,False,False,False,False,3910.120567438946,False,False,False,False
2025-04-07 17:00:00+00:00,4.76,4.815,4.73,4.79,1455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.16369200790801,-49.031508649675686,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3084.0,212.42744181898968,False,False,False,False,3872.0566826724507,False,False,False,False
