date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_822,aVWAP_peak_762,aVWAP_peak_710,aVWAP_peak_690,aVWAP_peak_650,aVWAP_peak_637,aVWAP_peak_606,aVWAP_peak_564,aVWAP_peak_517,aVWAP_peak_486,aVWAP_peak_422,aVWAP_peak_372,aVWAP_peak_352,aVWAP_peak_316,aVWAP_peak_289,aVWAP_peak_252,aVWAP_peak_215,aVWAP_peak_152,aVWAP_peak_138,aVWAP_peak_101,aVWAP_peak_88,aVWAP_peak_59,aVWAP_peak_22,aVWAP_valley_833,aVWAP_valley_807,aVWAP_valley_727,aVWAP_valley_696,aVWAP_valley_659,aVWAP_valley_594,aVWAP_valley_540,aVWAP_valley_495,aVWAP_valley_449,aVWAP_valley_363,aVWAP_valley_313,aVWAP_valley_270,aVWAP_valley_234,aVWAP_valley_189,aVWAP_valley_159,aVWAP_valley_127,aVWAP_valley_72,aVWAP_valley_30,aVWAP_OB_bull_609,aVWAP_OB_bull_449,aVWAP_OB_bull_313,aVWAP_OB_bear_762,aVWAP_OB_bear_289,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,63.655,63.71,63.5,63.53,2977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2977.0,False,False,False,False
2025-01-27 16:00:00+00:00,63.53,63.56,63.37,63.53,3854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2990.5968992248063,False,False,False,False
2025-01-27 17:00:00+00:00,63.54,63.59,63.42,63.42,1733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1733.0,-26.868217054263564,False,False,False,False,2971.0992728802353,False,False,False,False
2025-01-27 18:00:00+00:00,63.42,63.525,63.385,63.51,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.976331360946448,-73.96449704141968,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1041.0,-42.59119043326723,False,False,False,False,2935.7644004324793,False,False,False,False
2025-01-27 19:00:00+00:00,63.515,63.61,63.49,63.565,1552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.92905169079306,-58.90941560846308,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,511.0,-34.00838127926309,False,False,False,False,2914.310688797867,False,False,False,False
2025-01-27 20:00:00+00:00,63.565,63.725,63.495,63.64,6666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.49391118723655,-45.04199226370331,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7177.0,77.79019827545416,False,False,False,False,2972.476414552939,False,False,False,False
2025-01-28 15:00:00+00:00,64.655,64.89,64.48,64.565,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.03444071584947,-28.38043868699166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10672.0,242.0415130308735,False,False,False,False,2980.577555412583,False,False,False,False
2025-01-28 16:00:00+00:00,64.57,64.675,64.27,64.4,2031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.75622309384889,-20.67678397989536,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8641.0,372.2579236815576,False,False,False,False,2965.8554227705276,False,False,False,False
2025-01-28 17:00:00+00:00,64.39,64.46,64.295,64.42,2887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.35252986412198,-14.374389313077806,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11528.0,545.2151651748668,False,False,False,False,2964.6328580764107,False,False,False,False
2025-01-28 18:00:00+00:00,64.42,64.53,64.32,64.325,1241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.98699502598896,-11.24239764652107,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10287.0,696.2505889706052,False,False,False,False,2937.9098680287143,False,False,False,False
2025-01-28 19:00:00+00:00,64.335,64.495,64.28,64.49,2672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.68593814635567,-6.745756168289191,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12959.0,886.3707348780378,False,False,False,False,2933.787234415866,False,False,False,False
2025-01-28 20:00:00+00:00,64.49,64.585,64.43,64.47,10178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.30131281543089,-3.144124244501988,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2781.0,915.7448320117115,False,False,False,False,3046.1006106264726,False,False,False,False
2025-01-29 15:00:00+00:00,64.22,64.315,64.025,64.105,1562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.31902745306537,-3.144124244501988,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1219.0,920.4464625231578,False,False,False,False,3023.091298833814,False,False,False,False
2025-01-29 16:00:00+00:00,64.115,64.215,64.03,64.16,1349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.37660332586586,-3.144124244501988,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2568.0,945.9899282204732,False,False,False,False,2997.136394975925,False,False,False,False
2025-01-29 17:00:00+00:00,64.16,64.35,64.155,64.21,1816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.41108937060856,-3.144124244501988,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4384.0,999.2924099534891,False,False,False,False,2978.8242028057557,False,False,False,False
2025-01-29 18:00:00+00:00,64.21,64.33,64.06,64.19,1666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.70794785247723,-3.144124244501988,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2718.0,1025.9390392565358,False,False,False,False,2958.470339196364,False,False,False,False
2025-01-29 19:00:00+00:00,64.13,64.375,63.845,64.18,2840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.35844942755365,-3.144124244501988,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122.0,1008.1415347719383,False,False,False,False,2956.633589751459,False,False,False,False
2025-01-29 20:00:00+00:00,64.18,64.355,64.07,64.25,22467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.63044632480291,-3.144124244501988,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22345.0,1338.9455419847764,False,False,False,False,3259.1198906855448,False,False,False,False
2025-01-30 15:00:00+00:00,64.355,64.525,64.32,64.35,3637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.34256438760242,-2.74895977689161,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25982.0,1721.008401798966,False,False,False,False,3264.978497031505,False,False,False,False
2025-01-30 16:00:00+00:00,64.35,64.525,64.29,64.48,2629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.17877730070589,1.4608592343783329,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,28611.0,2137.9074963447183,False,False,False,False,3255.118365294582,False,False,False,False
2025-01-30 17:00:00+00:00,64.48,64.485,64.29,64.36,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.03508753750822,1.5906251203405404,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,25440.0,2499.1802483393735,False,False,False,False,3253.8142045923405,False,False,False,False
