date,Close,High,Low,Open,Volume,aVWAP_peak_938,aVWAP_peak_916,aVWAP_peak_890,aVWAP_peak_878,aVWAP_peak_809,aVWAP_peak_779,aVWAP_peak_718,aVWAP_peak_682,aVWAP_peak_646,aVWAP_peak_597,aVWAP_peak_582,aVWAP_peak_550,aVWAP_peak_520,aVWAP_peak_505,aVWAP_peak_474,aVWAP_peak_429,aVWAP_peak_394,aVWAP_peak_337,aVWAP_peak_324,aVWAP_peak_280,aVWAP_peak_231,aVWAP_peak_173,aVWAP_peak_155,aVWAP_peak_104,aVWAP_peak_54,aVWAP_peak_28,aVWAP_peak_10,aVWAP_valley_948,aVWAP_valley_916,aVWAP_valley_897,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_713,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_603,aVWAP_valley_586,aVWAP_valley_573,aVWAP_valley_544,aVWAP_valley_530,aVWAP_valley_511,aVWAP_valley_485,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_413,aVWAP_valley_353,aVWAP_valley_333,aVWAP_valley_329,aVWAP_valley_307,aVWAP_valley_257,aVWAP_valley_241,aVWAP_valley_196,aVWAP_valley_167,aVWAP_valley_132,aVWAP_valley_90,aVWAP_valley_44,aVWAP_valley_14,aVWAP_OB_bull_897,aVWAP_OB_bull_746,aVWAP_OB_bear_280,aVWAP_OB_bear_104,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,64.45628816,64.5474686088,63.7682902282,63.7682902282,1490142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1490142.0,False,False,False,False
2022-01-04 00:00:00+00:00,64.8292990868,65.2437556722,64.2324816039,64.5640468722,2043194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2043194,80125.25490196078,False,False,False,False,1511830.3137254901,False,False,False,False
2022-01-05 00:00:00+00:00,64.9039012722,65.9400427357,64.8707447454,65.1774426186,1652147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3695341,221898.4213763937,False,False,False,False,1517332.92887351,False,False,False,False
2022-01-06 00:00:00+00:00,65.5421644137,65.7825492332,65.1608643551,65.47585136,3486288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7181629,494829.03230280965,False,False,False,False,1594546.8532314117,False,False,False,False
2022-01-07 00:00:00+00:00,66.237622564,66.4132304511,65.4557493523,65.8362331077,3396732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10578361,890261.6584870132,False,False,False,False,1665220.78055567,False,False,False,False
2022-01-10 00:00:00+00:00,65.8027839864,66.3045208067,65.3930322498,66.1707243213,1884558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,92.39281206482806,43.026744392759056,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8693803,1196282.887565954,False,False,False,False,1673822.2401417221,False,False,False,False
2022-01-11 00:00:00+00:00,66.9902277945,67.002771215,65.8864067898,65.8864067898,1651930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.41529509441449,41.63664205516727,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10345733,1555084.852759446,False,False,False,False,1672963.7209204782,False,False,False,False
2022-01-12 00:00:00+00:00,67.8515426694,67.8515426694,67.0236769158,67.0320391962,2563947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.20271579089437,41.63664205516727,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12909680,2000363.093827703,False,False,False,False,1707904.241668695,False,False,False,False
2022-01-13 00:00:00+00:00,68.0438751172,68.8884654314,67.9268031924,68.1943961633,1546683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.25442044161699,41.63664205516727,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14456363,2488833.6783834794,False,False,False,False,1701581.8400346285,False,False,False,False
2022-01-14 00:00:00+00:00,68.2696566863,68.6543215819,67.2912698867,67.5254137362,1878039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.50839208317349,41.63664205516727,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16334402,3031797.141976284,False,False,False,False,1708501.7286607216,False,False,False,False
2022-01-18 00:00:00+00:00,69.0055373562,69.4738250551,68.7003141238,69.0975224399,1888003,,,,,,,,,,,,,,,,,,,,,,,,,,,69.05989217836667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.05989217836667,#000000,,69.05989217836667,,91.26670243578658,41.63664205516727,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18222405,3627507.2540556453,False,False,False,False,1715540.9942034383,False,False,False,False
2022-01-19 00:00:00+00:00,67.9435277531,69.3065794484,67.742833025,69.1811452433,2859865,,,,,,,,,,,,,,,,,,,,,,,,,,,68.62083401350935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.62083401350935,#000000,,68.62083401350935,,84.41308844193804,37.06980387793145,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15362540,4087704.6166416984,False,False,False,False,1760416.4454111469,False,False,False,False
2022-01-20 00:00:00+00:00,67.9937014352,68.9971750758,67.767919866,67.9268031924,1655516,,,,,,,,,,,,,,,,,,,,,,,,,,,68.52571751545867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.52571751545867,#000000,,68.52571751545867,,79.96328527253785,33.321413590796894,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17018056,4594777.219910651,False,False,False,False,1756302.702453847,False,False,False,False
2022-01-21 00:00:00+00:00,66.6390120203,67.7762821463,66.3379699281,67.4919646148,2210531,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1130768457604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1130768457604,#000000,,68.1130768457604,,70.69094614960004,25.215580331947848,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14807525,4995277.1328553315,False,False,False,False,1774115.5768674216,False,False,False,False
2022-01-24 00:00:00+00:00,65.5770024172,65.6522629403,63.8125612657,65.2341489233,3083791,,,,,,,,,,,,,,,,,,,,,,,,,,,67.29607191295254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01394220773334,,,,,66.15500706034294,#000000,,66.15500706034294,,61.264139363307095,17.258730011731302,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11723734,5259138.186468848,False,False,False,False,1825475.3973824247,False,False,False,False
2022-01-25 00:00:00+00:00,66.1707243213,66.680823422,64.4899059732,65.1421638396,2053377,,,,,,,,,,,,,,,,,,,,,,,,,,,67.06975721562573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3203367933597,,,,,66.19504700449272,#000000,,66.19504700449272,,56.956629246503496,14.164465765869267,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13777111,5593176.336019089,False,False,False,False,1834412.7151321336,False,False,False,False
2022-01-26 00:00:00+00:00,66.1038260786,67.274545326,65.6355383796,67.0404014765,3187760,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9320404752445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.71000625374344,,,,,66.32102336449398,#000000,,66.32102336449398,,53.88185745460704,11.988239130357883,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10589351,5789104.75421442,False,False,False,False,1887485.1576759715,False,False,False,False
2022-01-27 00:00:00+00:00,66.0202032752,67.1240242799,65.7024366223,66.6139251792,2156294,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8586604838216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.82772764828485,,,,,66.34319406605323,#000000,,66.34319406605323,,51.560966396725625,10.25956808379648,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8433057,5892789.156009933,False,False,False,False,1898026.680904365,False,False,False,False
