date,Open,High,Low,Close,Volume,aVWAP_peak_391,aVWAP_peak_374,aVWAP_peak_327,aVWAP_peak_264,aVWAP_peak_245,aVWAP_peak_204,aVWAP_peak_165,aVWAP_peak_127,aVWAP_peak_98,aVWAP_peak_49,aVWAP_peak_24,aVWAP_valley_422,aVWAP_valley_400,aVWAP_valley_312,aVWAP_valley_254,aVWAP_valley_183,aVWAP_valley_160,aVWAP_valley_138,aVWAP_valley_105,aVWAP_valley_60,aVWAP_valley_34,aVWAP_OB_bear_165,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-26 17:00:00+00:00,1.19,1.23,1.19,1.23,419.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,419.0,False,False,False,False
2024-01-29 17:00:00+00:00,1.235,1.37,1.23,1.365,130.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130.0,2.0155038759689923,False,False,False,False,414.51937984496124,False,False,False,False
2024-01-30 17:00:00+00:00,1.36,1.425,1.355,1.39,274.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,404.0,8.247821645333813,False,False,False,False,412.34078480860524,False,False,False,False
2024-01-31 17:00:00+00:00,1.39,1.395,1.23,1.23,5439.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.53846153846155,33.38461538461539,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5035.0,-69.94206706234579,False,False,False,False,490.2734858193245,False,False,False,False
2024-02-01 17:00:00+00:00,1.22,1.22,1.19,1.19,100.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.22641750927941,21.611468066043784,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5135.0,-148.47009703037145,False,False,False,False,484.2227341011954,False,False,False,False
2024-02-02 17:00:00+00:00,1.17,1.17,1.11,1.13,1.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.300822156063425,12.32792412066955,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5136.0,-225.79614203765252,False,False,False,False,476.7309087662931,False,False,False,False
2024-02-05 17:00:00+00:00,1.13,1.24,1.13,1.24,9.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.668418259088476,12.26858943582657,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5127.0,-301.78379875024706,False,False,False,False,469.4792667699165,False,False,False,False
2024-02-06 17:00:00+00:00,1.24,1.24,1.24,1.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.58014899443851,11.951904546336543,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5127.0,-376.59335225799515,False,False,False,False,462.20051844790225,False,False,False,False
2024-02-07 17:00:00+00:00,1.24,1.24,1.195,1.195,1208.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.75061730662735,9.524269805332935,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6335.0,-468.9717498974061,False,False,False,False,473.76330110762467,False,False,False,False
2024-02-08 17:00:00+00:00,1.195,1.195,1.07,1.085,211.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.09936663437359,4.304412146313169,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6546.0,-563.1892421470586,False,False,False,False,469.6894514780491,False,False,False,False
