date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_838,aVWAP_peak_804,aVWAP_peak_722,aVWAP_peak_591,aVWAP_peak_562,aVWAP_peak_522,aVWAP_peak_492,aVWAP_peak_477,aVWAP_peak_414,aVWAP_peak_394,aVWAP_peak_378,aVWAP_peak_332,aVWAP_peak_301,aVWAP_peak_265,aVWAP_peak_222,aVWAP_peak_142,aVWAP_peak_116,aVWAP_peak_63,aVWAP_peak_49,aVWAP_valley_881,aVWAP_valley_845,aVWAP_valley_769,aVWAP_valley_700,aVWAP_valley_685,aVWAP_valley_582,aVWAP_valley_540,aVWAP_valley_504,aVWAP_valley_480,aVWAP_valley_424,aVWAP_valley_403,aVWAP_valley_389,aVWAP_valley_354,aVWAP_valley_311,aVWAP_valley_293,aVWAP_valley_276,aVWAP_valley_246,aVWAP_valley_197,aVWAP_valley_150,aVWAP_valley_129,aVWAP_valley_72,aVWAP_valley_24,aVWAP_OB_bull_769,aVWAP_OB_bull_424,aVWAP_OB_bear_804,aVWAP_OB_bear_591,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,60.18,60.51,60.05,60.46,4505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4505.0,False,False,False,False
2025-01-16 16:00:00+00:00,60.47,60.615,60.21,60.615,12650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12650.0,196.12403100775194,False,False,False,False,4631.279069767442,False,False,False,False
2025-01-16 17:00:00+00:00,60.62,60.66,60.325,60.52,7456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.39618138424837,2.3866348448692776,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5194.0,273.6104801394147,False,False,False,False,4675.0731927167835,False,False,False,False
2025-01-16 18:00:00+00:00,60.48,60.625,60.46,60.54,6169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.5259997766588,2.3866348448692776,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11363.0,445.53899982717564,False,False,False,False,4698.234848643655,False,False,False,False
2025-01-16 19:00:00+00:00,60.54,60.54,60.4,60.51,13004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.56944180244069,2.3866348448692776,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1641.0,413.18955796938997,False,False,False,False,4827.006401377861,False,False,False,False
2025-01-16 20:00:00+00:00,60.51,60.73,60.465,60.465,20420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.998188169534416,2.3866348448692776,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22061.0,64.7525105590118,False,False,False,False,5068.758240116188,False,False,False,False
2025-01-17 15:00:00+00:00,60.7,60.815,60.545,60.69,8468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.51427800320148,2.3866348448692776,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13593.0,-146.99559037988763,False,False,False,False,5121.459662750046,False,False,False,False
2025-01-17 16:00:00+00:00,60.67,60.72,60.4,60.56,3672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.907628264231064,2.3866348448692776,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17265.0,-412.3910075833003,False,False,False,False,5098.987419916712,False,False,False,False
2025-01-17 17:00:00+00:00,60.54,60.56,60.36,60.52,7628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.072122043274774,2.3866348448692776,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24893.0,-791.9353330471251,False,False,False,False,5138.196917282345,False,False,False,False
2025-01-17 18:00:00+00:00,60.52,60.59,60.335,60.38,15948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.54853763395865,26.10861458400933,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40841.0,-1412.8510643177124,False,False,False,False,5305.790763526029,False,False,False,False
