date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_822,aVWAP_peak_750,aVWAP_peak_730,aVWAP_peak_683,aVWAP_peak_653,aVWAP_peak_597,aVWAP_peak_552,aVWAP_peak_515,aVWAP_peak_486,aVWAP_peak_461,aVWAP_peak_390,aVWAP_peak_365,aVWAP_peak_324,aVWAP_peak_311,aVWAP_peak_264,aVWAP_peak_209,aVWAP_peak_192,aVWAP_peak_179,aVWAP_peak_159,aVWAP_peak_96,aVWAP_peak_41,aVWAP_peak_14,aVWAP_valley_870,aVWAP_valley_795,aVWAP_valley_773,aVWAP_valley_738,aVWAP_valley_699,aVWAP_valley_698,aVWAP_valley_671,aVWAP_valley_576,aVWAP_valley_534,aVWAP_valley_492,aVWAP_valley_475,aVWAP_valley_454,aVWAP_valley_409,aVWAP_valley_372,aVWAP_valley_347,aVWAP_valley_313,aVWAP_valley_299,aVWAP_valley_276,aVWAP_valley_240,aVWAP_valley_200,aVWAP_valley_168,aVWAP_valley_133,aVWAP_valley_120,aVWAP_valley_56,aVWAP_valley_34,aVWAP_OB_bear_822,aVWAP_OB_bear_597,aVWAP_OB_bear_552,aVWAP_OB_bear_515,aVWAP_OB_bear_264,aVWAP_OB_bear_96,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,195.19,195.86,194.69,195.48,3007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3007.0,False,False,False,False
2025-04-14 15:00:00+00:00,195.45,195.53,194.445,194.52,2495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2495.0,-38.68217054263566,False,False,False,False,2999.062015503876,False,False,False,False
2025-04-14 16:00:00+00:00,194.52,195.11,194.235,194.555,1814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,1.3133208255158497,-51.969981238273775,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-681.0,-48.640586503214955,False,False,False,False,2980.68896099994,False,False,False,False
2025-04-14 17:00:00+00:00,194.57,195.47,194.31,195.35,4665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.253132819441344,-36.592818361189245,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3984.0,13.880972977455045,False,False,False,False,3006.802310441801,False,False,False,False
2025-04-14 18:00:00+00:00,195.35,196.65,195.35,196.565,1496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.93562710033797,-20.58483089593528,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5480.0,98.62700440416117,False,False,False,False,2983.3790188070448,False,False,False,False
2025-04-14 19:00:00+00:00,196.495,196.63,195.66,195.66,11655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.466418223213324,-17.017984927507825,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6175.0,1.3614694521586586,False,False,False,False,3117.822754949571,False,False,False,False
2025-04-15 14:00:00+00:00,195.825,196.91,195.53,196.7,3300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.26612913888401,-10.875793876222026,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2875.0,-43.233282012215895,False,False,False,False,3120.6472083612057,False,False,False,False
2025-04-15 15:00:00+00:00,196.54,196.805,195.95,196.265,3970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.02778933720598,-9.005435490334335,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6845.0,-148.68702957791797,False,False,False,False,3133.815468696691,False,False,False,False
2025-04-15 16:00:00+00:00,196.28,196.49,195.965,196.0,1925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.48854408656446,-8.679860382768034,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8770.0,-282.35079656120604,False,False,False,False,3115.0741436006183,False,False,False,False
2025-04-15 17:00:00+00:00,196.025,196.265,195.745,195.95,1619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.52746427499616,-8.244611005153189,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10389.0,-439.04303227343536,False,False,False,False,3091.879195637818,False,False,False,False
2025-04-15 18:00:00+00:00,195.945,196.31,195.82,196.17,2165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.608399558932874,-6.547235557326971,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8224.0,-559.7400395250099,False,False,False,False,3077.50897555041,False,False,False,False
2025-04-15 19:00:00+00:00,196.17,196.245,195.645,195.89,15838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.64513198197391,-6.547235557326971,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24062.0,-924.1161629432268,False,False,False,False,3275.346045696915,False,False,False,False
2025-04-16 14:00:00+00:00,196.7,197.98,196.22,197.88,3421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.693306237749,-0.42984833648790755,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20641.0,-1229.8042844479828,False,False,False,False,3277.6042465388236,False,False,False,False
2025-04-16 15:00:00+00:00,198.19,198.485,197.85,198.23,11061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.44010919706759,4.431559031582957,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9580.0,-1359.264683138712,False,False,False,False,3398.2770489180666,False,False,False,False
2025-04-16 16:00:00+00:00,198.24,198.78,198.115,198.52,6394.0,,,,,,,,,,,,,,,,,,,,,,,198.47166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.47166666666666,#000000,,198.47166666666666,,68.17947821355746,8.270679974644686,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3186.0,-1387.586160919507,False,False,False,False,3444.722365989104,False,False,False,False
2025-04-16 17:00:00+00:00,198.525,198.53,196.715,196.84,11075.0,,,,,,,,,,,,,,,,,,,,,,,197.76794865189765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.76794865189765,#000000,,197.76794865189765,,63.07452039127167,8.270679974644686,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14261.0,-1587.173972378119,False,False,False,False,3563.0212440357845,False,False,False,False
2025-04-16 18:00:00+00:00,197.04,197.34,196.545,196.545,3113.0,,,,,,,,,,,,,,,,,,,,,,,197.62306019823146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.62306019823146,#000000,,197.62306019823146,,58.68138849095797,8.270679974644686,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17374.0,-1831.9309650544271,False,False,False,False,3556.044170484842,False,False,False,False
2025-04-16 19:00:00+00:00,196.585,197.03,195.945,196.52,14925.0,,,,,,,,,,,,,,,,,,,,,,,197.15029289999154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.15029289999154,#000000,,197.15029289999154,,55.66404011463397,15.643540308141283,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32299.0,-2304.2886245109476,False,False,False,False,3732.307051562597,False,False,False,False
2025-04-17 14:00:00+00:00,197.9,198.195,196.735,197.365,7322.0,,,,,,,,,,,,,,,,,,,,,,,197.19839625798718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.19839625798718,#000000,,197.19839625798718,,56.480532009980415,15.643540308141283,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24977.0,-2655.8035295572895,False,False,False,False,3787.9612058019366,False,False,False,False
2025-04-17 15:00:00+00:00,197.385,198.14,197.385,197.455,5060.0,,,,,,,,,,,,,,,,,,,,,,,197.24716977454807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.24716977454807,#000000,,197.24716977454807,,57.30107355165119,15.643540308141283,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19917.0,-2923.4189787114396,False,False,False,False,3807.6827374949294,False,False,False,False
