date,Close,High,Low,Open,Volume,aVWAP_peak_188,aVWAP_peak_182,aVWAP_peak_170,aVWAP_peak_166,aVWAP_peak_153,aVWAP_peak_136,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_109,aVWAP_peak_104,aVWAP_peak_89,aVWAP_peak_70,aVWAP_peak_65,aVWAP_peak_57,aVWAP_peak_32,aVWAP_peak_14,aVWAP_valley_185,aVWAP_valley_171,aVWAP_valley_167,aVWAP_valley_158,aVWAP_valley_149,aVWAP_valley_123,aVWAP_valley_109,aVWAP_valley_95,aVWAP_valley_63,aVWAP_valley_50,aVWAP_valley_44,aVWAP_valley_25,aVWAP_valley_19,aVWAP_valley_8,aVWAP_OB_bull_171,aVWAP_OB_bull_137,aVWAP_OB_bull_123,aVWAP_OB_bull_95,aVWAP_OB_bull_63,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,135.592883878,140.1782863826,134.6926821594,138.4247684514,2924339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.82526935156824,,,,,,136.82526935156824,#000000,,136.82526935156824,,10.106521731706025,-40.92341204852678,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27790106,-9941674.797526639,False,False,False,False,2548142.5235483833,False,False,False,False
2022-03-18 00:00:00+00:00,144.6660815798,144.9580698947,133.3821460545,135.9817839552,2713453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.8123536999894,,,,,,137.8123536999894,#000000,,137.8123536999894,,17.19436607601413,-34.504263344589404,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25076653,-11062784.294006146,False,False,False,False,2560387.744026281,False,False,False,False
2022-03-25 00:00:00+00:00,143.8937253919,144.2893224638,141.3694393145,143.6488319665,2002981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.61025532037553,,,,,,138.61025532037553,#000000,,138.61025532037553,,22.048827033017808,-30.400709736133777,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27079634,-12249217.605561247,False,False,False,False,2519098.35557989,False,False,False,False
2022-04-01 00:00:00+00:00,147.2280435688,149.7617486242,143.4039385411,143.4039385411,2064312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.69724702961562,,,,,,139.69724702961562,#000000,,139.69724702961562,,27.172437842690073,-26.093935819329573,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25015322,-13194854.968112266,False,False,False,False,2485410.477388787,False,False,False,False
2022-04-08 00:00:00+00:00,151.4948405579,152.1164930994,145.8340348395,147.0585019666,2434819,,,,,,,,,,,,,,,,149.81512283226667,,,,,,,,,,,,,,141.06708363162136,,,,,,145.441103231944,#000000,,145.441103231944,,32.67974869888201,-21.462159683218687,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22580503,-13890088.155659504,False,False,False,False,2481662.9605451734,False,False,False,False
2022-04-15 00:00:00+00:00,144.6001487345,151.2876230441,143.7524407234,151.202852243,1559809,,,,,,,,,,,,,,,,148.53889464388527,,,,,,,,,,,,,,141.5044188475157,,,,,,145.02165674570048,#000000,,145.02165674570048,,34.52721621894977,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24140312,-14649363.995981023,False,False,False,False,2413377.481986271,False,False,False,False
2022-04-22 00:00:00+00:00,139.6834422702,147.9203384446,139.6175094249,144.2799034859,1934031,,,,,,,,,,,,,,,,146.53859621491227,,,,,,,,,,,,,,141.58570279990354,,,,,,144.06214950740792,#000000,,144.06214950740792,,34.647446622905164,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26074343,-15495658.737019466,False,False,False,False,2377870.3351724735,False,False,False,False
2022-04-29 00:00:00+00:00,135.7557284856,142.3395940383,135.4072263032,139.4008729332,2039942,,,,,,,,,,,,,,,,144.31028810662283,,,,,,,,,,,,,,141.26029499125428,,,,,,142.78529154893857,#000000,,142.78529154893857,,33.89388797732207,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28114285,-16430371.793536542,False,False,False,False,2352838.606641179,False,False,False,False
2022-05-06 00:00:00+00:00,133.5987825462,141.2375736239,131.1686862478,136.0759737342,2755114,,,,,,,,,,,,,,,,142.00437984990333,,,,,,,,,,,,,,140.63893983592823,,,,,,141.32165984291578,#000000,,141.32165984291578,,32.92456350579252,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30869399,-17499929.364385687,False,False,False,False,2382636.783927018,False,False,False,False
2022-05-13 00:00:00+00:00,131.244038071,132.195354839,124.970998789,129.2566337339,2797126,,,,,,,,,,,,,,,,139.4113551584988,,,,,,,,,,,,,129.47013056633335,139.5642752274721,,,,,,136.1485869841014,#000000,,136.1485869841014,,31.77684496512455,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33666525,-18697454.967023786,False,False,False,False,2413339.688821313,False,False,False,False
2022-05-20 00:00:00+00:00,130.9049548666,132.9017781816,127.5235418002,130.3398161925,2238353,,,,,,,,,,,,,,,,138.13759753566745,,,,,,,,,,,,,129.90277588217512,138.91219231039298,,,,,,135.6508552427452,#000000,,135.6508552427452,,30.89099615947982,-20.32133949474636,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35904878,-19972078.895392396,False,False,False,False,2400377.711871586,False,False,False,False
2022-05-27 00:00:00+00:00,138.2705955851,138.6944495906,129.3884994245,132.10116506,1726611,,,,,,,,,,,,,,,,137.87233119991163,,,,,,,,,,,,,131.31948850059146,138.73129887689987,,,,,,135.97437285913432,#000000,,135.97437285913432,,33.45590743619607,-20.32133949474636,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-34178267,-21024389.125363328,False,False,False,False,2350469.0665477645,False,False,False,False
2022-06-03 00:00:00+00:00,137.7902277121,139.2077838862,135.3883883474,137.3475357508,1587797,,,,,,,,,,,,,,,,137.8381839543783,,,,,,,,,,,,,132.48756095579404,138.67309515182183,,,,,,136.3329466873314,#000000,,136.3329466873314,,35.16444450380786,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-35766064,-22116365.04200308,False,False,False,False,2293974.839396078,False,False,False,False
2022-06-10 00:00:00+00:00,131.9504614136,139.3490685547,131.1360023945,138.5720028779,1522319,,,,,,,,,,,,,,,,137.56522048931922,,,,,,,,,,,,,132.74316958980535,138.48239358696355,,,,,,136.26359455536272,#000000,,136.26359455536272,,34.99013904109117,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-37288383,-23240218.224076927,False,False,False,False,2236815.1475889613,False,False,False,False
2022-06-17 00:00:00+00:00,126.2568693556,132.001410222,125.6606484749,129.0682541759,3262343,,,,,,,,,,,,,,,,136.25359146187077,,,,,,,,,,,,,131.55835482309692,137.61237295911033,,,,,,135.141439748026,#000000,,135.141439748026,,33.73523160778282,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-40550726,-24522478.05933049,False,False,False,False,2312780.1736934828,False,False,False,False
2022-06-24 00:00:00+00:00,137.7838063825,137.9210318233,125.3010231818,127.0139752359,1927115,,,,,,,,,,,,,,,,136.06039917303966,,,,,,,,,,,,133.66862046253334,131.82835982173071,137.42850606327872,,,,,,134.7464713801456,#000000,,134.7464713801456,,36.78391547441391,-19.34290659134176,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.29154405503142933,-0.29154405503142933,False,False,False,False,-38623611,-25567006.425306007,False,False,False,False,2284212.383049521,False,False,False,False
2022-07-01 00:00:00+00:00,138.5693037332,140.1308346113,132.6591459555,137.6986319709,2498514,,,,,,,,,,,,,,,,136.15398004744105,,,,,,,,,,,,135.61698170824948,132.58123607425003,137.41090743270132,,,,,,135.44077631566046,#000000,,135.44077631566046,,39.18897360983843,-16.9956179964882,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8152945908125885,1.151122856691658,False,False,False,False,-0.19597033102357123,-0.24375719302750026,False,False,False,False,-36125097,-26349087.208616674,False,False,False,False,2300086.5768977045,False,False,False,False
2022-07-08 00:00:00+00:00,141.2948849021,141.9384249004,135.0960805076,137.4336449129,1641487,,,,,,,,,,,,,,,,136.33439871072457,,,,,,,,,,,,136.65216429758115,133.16783675935585,137.4842641421973,,,,,,135.90966597746473,#000000,,135.90966597746473,,41.69815725399298,-14.57125089352413,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8652297344905439,1.1360263633698395,False,False,False,False,-0.07746448019224182,-0.16061083660987105,False,False,False,False,-34483610,-26951644.452422846,False,False,False,False,2251301.42305343,False,False,False,False
2022-07-15 00:00:00+00:00,141.3138125491,141.8437866653,135.6165908002,140.1497622583,1894741,,,,,,,,,,,,,,,,136.52833787183778,,,,,,,,,,,,137.35163479641758,133.7447588346875,137.56854798966486,,,,,,136.29831987315194,#000000,,136.29831987315194,,43.49601916653747,-12.838687716365932,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9256935828785049,1.0848392846669463,False,False,False,False,-0.018745358480487324,-0.08967809754517919,False,False,False,False,-32588869,-27369216.641132265,False,False,False,False,2224889.539864287,False,False,False,False
2022-07-22 00:00:00+00:00,147.8154592958,149.3580625268,138.5409122627,141.9573525474,2021472,,,,,,,,,,,,,,,,137.04860388350673,,,,,,,,,,,,138.94853287900202,134.74976274127528,137.88244998349168,,,,,,137.15733737181893,#000000,,137.15733737181893,,46.58613357820665,-9.868578485819675,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.950016474463446,1.0107462901686723,False,False,False,False,0.16892696907409263,0.03962443576445672,False,False,False,False,-30567397,-27606118.889937285,False,False,False,False,2209821.5739484136,False,False,False,False
2022-07-29 00:00:00+00:00,151.9416863432,153.470093839,143.982610777,148.2413313535,2547356,,,,,,,,,,,,,,,,137.9411161312356,,,,,,,,,,,,141.1541415219638,136.24336102450894,138.46686564154447,,,,,,138.4513710798132,#000000,,138.4513710798132,,49.789764303491104,-6.831170406621034,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0147472193413356,0.9648662116907909,False,False,False,False,0.3338142195115548,0.18671932763800578,False,False,False,False,-28020041,-27636779.786978967,False,False,False,False,2234824.124026309,False,False,False,False
2022-08-05 00:00:00+00:00,158.8502775005,158.8644732358,150.0489216426,150.4558660532,1795379,,,,,,,,,,,,,,,,138.78651815879178,,,,,,,,,,,,143.0047901019988,137.5299026679104,139.0500616013349,,,,,,139.59281813250897,#000000,,139.59281813250897,,53.53024794072567,-3.3190565768616835,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0505759067193514,0.9430006808168198,False,False,False,False,0.34282825155278523,0.2647737895953955,False,False,False,False,-26224662,-27532178.46942497,False,False,False,False,2202272.6333576934,False,False,False,False
2022-08-12 00:00:00+00:00,173.3961742249,173.5002762834,157.8471122092,159.8155874978,2438098,,,,,,,,,,,,,,,168.24785423916666,140.5547440292725,,,,,,,,,,,,146.6760182962086,140.03480584885276,140.31737498160152,,,,,,147.16615947902042,#000000,,148.87835560337516,,58.46780343038868,1.2806510961994633,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1008790471305272,0.8406295086876012,False,False,False,False,0.34282825241850173,0.3038010210069486,False,False,False,False,-23786564,-27254725.54576386,False,True,False,False,2219741.1790349013,False,True,False,False
2022-08-19 00:00:00+00:00,166.5916851261,173.3015359898,165.2762136591,171.9292815819,3384074,,,,,,,,,,,,,,,168.33036540264723,142.6952443741339,,,,,,,,,,,,150.32304145657528,142.9178409585681,141.91250641907953,,,,,,149.23579972220082,#000000,,151.06662304798112,,60.0377188965698,2.6183463309597172,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1486464426364944,0.8264918367675255,False,False,False,False,0.34282825259585104,0.3233146368013998,False,False,False,False,-27170638,-27248496.838670243,False,False,False,False,2305988.054661946,False,False,False,False
2022-08-26 00:00:00+00:00,164.6610651314,167.3961101239,163.8519082219,164.76516719,2506293,,,,,,,,,,,,,,,167.41934578766939,143.91344104123704,,,,,,,,,,,,151.98029219778982,144.4854655044943,142.85710193394385,,,,,,150.13112929302687,#000000,,151.94963613279765,,60.63708743493233,3.1230709840366018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1615435942208168,0.8501172392698024,False,False,False,False,0.2774874460076243,0.30040104140451207,False,False,False,False,-29676931,-27428380.850620598,False,False,False,False,2320825.4580203206,False,False,False,False
2022-09-02 00:00:00+00:00,157.5537336806,165.8818983633,156.9953680939,163.203636312,2621577,,,,,,,,,,,,,,,165.67745722481428,144.77940892328894,,,,,,,,,,,,152.82697779368075,145.55415803651547,143.5577133244391,,,,,,150.4791430605477,#000000,,152.20950049457485,,59.26760605433998,3.1230709840366018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0963734572375818,0.8668960733091022,False,False,False,False,0.20556395921237652,0.25298250030844427,False,False,False,False,-32298508,-27789131.009833887,False,False,False,False,2343103.3500188156,False,False,False,False
2022-09-09 00:00:00+00:00,163.1657810179,163.6862913106,157.260355152,157.6105166216,1729726,,,,,,,,,,,,,,,165.08996058210988,145.3436296334365,,,,,,,,,,,,153.3742109711006,146.2357278671932,144.02165303411434,,,,,,150.81303641759092,#000000,,152.51088226346005,,59.284871797682854,3.1230709840366018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.098890002496799,0.8764695150096178,False,False,False,False,0.18929412199189902,0.22113831115017163,False,False,False,False,-30568782,-27995031.083179526,False,False,False,False,2297667.9907581625,False,False,False,False
2022-09-16 00:00:00+00:00,155.5297929291,164.2825121913,153.6379240796,163.6295083696,2371988,,,,,,,,,,,,,,,163.94378304189323,145.89938191954118,,,,,,,,,,,,153.7329044623228,146.8818934356415,144.4973620248084,,,,,,150.99106497684141,#000000,,152.61449071484967,,57.54849922119793,3.1230709840366018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0881260227622027,0.8961980943501411,False,False,False,False,0.16398601152415193,0.19256216133716178,False,False,False,False,-32940770,-28361382.114055116,False,False,False,False,2303173.1766279284,False,False,False,False
2022-09-23 00:00:00+00:00,146.7947272503,156.9935580156,144.7701690462,154.7598905134,2017922,,,,,,,,,,,,,,,162.2385892581556,146.03159106987167,,,,,,,,,,,,153.462092188131,147.0014177742995,144.64049465315082,,,,,,150.6748369887217,#000000,,152.18342257261443,,54.6018142002893,3.1230709840366018,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0078802570451273,0.9330260620386139,False,False,False,False,0.03156018147986303,0.1120611714085124,False,False,False,False,-34958692,-28850071.73523622,False,False,False,False,2282043.4598406744,False,False,False,False
2022-09-30 00:00:00+00:00,137.1756995387,147.3175004955,137.0711448897,146.3765086541,4645658,,,,,,,,,,,,,,,157.5925451171682,145.60423911005125,,,,,,,,,,,,151.79407136299554,146.38925425527876,144.38687022111483,,,,,,149.1533960133217,#000000,,150.34502746137343,,50.918732599887306,8.317439391590447,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9633031012610708,1.0033736565847005,False,False,False,False,-0.10974812612597079,0.0011565226412708074,False,False,False,False,-39604350,-29646684.940033536,False,False,False,False,2457126.018370995,False,False,False,False
2022-10-07 00:00:00+00:00,135.7974791651,145.3033027066,134.1483672007,138.7059994019,3096793,,,,,,,,,,,,,,,155.1991751432907,145.25089697825678,,,,,,,,,,,,150.73556742021083,145.91691760573946,144.15147390868879,,,,,,148.2508062112373,#000000,,149.27563928687442,,48.07777573664312,5.567907850841166,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9401955167867854,1.0228121014322036,False,False,False,False,-0.15045870522279564,-0.07465109129076242,False,False,False,False,-42701143,-30613681.833364386,False,False,False,False,2504508.7577509214,False,False,False,False
2022-10-14 00:00:00+00:00,132.2141061935,138.206988577,129.0014269775,136.5768865488,3249498,,,,,,,,,,,,,,,152.64485019135262,144.6568742332098,,,,,,,,,,,,149.38673174833744,145.16918414371918,143.7140516458937,,,,,,147.11433839250256,#000000,,147.96441007915476,,45.500269987453436,3.0843236455611134,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9279021346997407,1.051392354604457,False,False,False,False,-0.2539086022159279,-0.16427984675334517,False,False,False,False,-45950641,-31749752.882744804,False,False,False,False,2559693.1460656677,False,False,False,False
2022-10-21 00:00:00+00:00,134.0105451633,139.7895657647,130.6267765217,134.1055948442,2577217,,,,,,,,,,,,,,,151.14456666200485,144.28810010032709,,,,,,,,,,,,148.55118962352972,144.7096180691658,143.4420391266266,,,,,,146.4271027163308,#000000,,147.17336861375685,,44.08644062319868,1.7012209183119182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9536376524007827,1.0293177378860892,False,False,False,False,-0.2263717958915919,-0.19532582132246853,False,False,False,False,-43373424,-32610765.558097042,False,False,False,False,2560991.209320063,False,False,False,False
2022-10-28 00:00:00+00:00,141.528974926,141.6620444793,132.6228198215,135.5028251541,2570610,,,,,,,,,,,,,,,150.17389939090944,144.0834600298426,,,,,,,,,,,,148.01330195099246,144.4509470694039,143.29901282948995,,,,,,146.00412425412767,#000000,,146.6804021102871,,44.760142098982534,1.7012209183119182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9812453696937439,0.996406636189231,False,False,False,False,-0.19360388645120793,-0.19446485388683823,False,False,False,False,-40802814,-33217583.961200967,False,False,False,False,2561703.7123333914,False,False,False,False
2022-11-04 00:00:00+00:00,126.834294252,143.8767020453,124.8477559203,140.8161023189,4384626,,,,,,,,,,,,,,,148.03710939745434,143.37578674138828,,,,,,,,,,,131.85291740586666,146.64856686384482,143.60185154893907,142.74948747618316,,,,,,142.71095323894608,#000000,,142.53511130402623,,42.960419312798116,0.4520685860752067,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9670504685489305,0.982565714178374,False,False,False,False,-0.24085032809710402,-0.21765759099197113,False,False,False,False,-45187440,-34104239.96407497,False,False,False,False,2696734.9929012884,True,False,False,False
2022-11-11 00:00:00+00:00,133.0600483539,135.2747059199,126.7630069913,127.4711271143,3602465,,,,,,,,,,,,,,,146.60843247498732,142.84588199462783,,,,,,,,,,,131.78360957853636,145.67861285378498,142.9773180958995,142.33014647961508,,,,,,142.03733357957518,#000000,,141.76199325080205,,42.94751307233836,0.2734143807249154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0071562788278472,0.9866181486765832,False,False,False,False,-0.3032777961447871,-0.2604676935683791,False,False,False,False,-41584975,-34658368.4852546,False,False,False,False,2763826.10453823,False,False,False,False
2022-11-18 00:00:00+00:00,137.4418386454,137.707977752,132.5182651725,132.6893545982,2806040,,,,,,,,,,,,,,,145.9248784369845,142.60837121831477,,,,,,,,,,,132.85103861104275,145.207677317297,142.69900571940863,142.145229169249,,,,,,141.90603341204945,#000000,,141.67065002118323,,43.78242364636112,0.2734143807249154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0206756749268349,0.9793211492252638,False,False,False,False,-0.231570932843851,-0.24601931320611506,False,False,False,False,-38778935,-34963595.634495,False,False,False,False,2766953.0597576206,False,False,False,False
2022-11-25 00:00:00+00:00,141.1677861384,141.9662034583,138.5824348167,138.5824348167,2505346,,,,,,,,,,,,,,,145.63653066794598,142.54813596054248,,,,,,,,,,,134.30564383885314,145.01677055225483,142.62696792403227,142.10591282064638,,,,,,142.03999362737918,#000000,,141.89647824577156,,45.07520267552853,0.2734143807249154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0342728356935693,0.9881228077093682,False,False,False,False,-0.14431607533265373,-0.1951676942693844,False,False,False,False,-36273589,-35060632.18008796,False,False,False,False,2747574.759034834,False,False,False,False
2022-12-02 00:00:00+00:00,141.6145196388,143.8016127974,134.9943093611,139.9796651266,3878920,,,,,,,,,,,,,,,145.21314716974493,142.44253360380662,,,,,,,,,,,135.62241158308066,144.7242638504356,142.50289056011079,142.03255565855838,,,,,,142.08963373762285,#000000,,142.015678290843,,46.08355930635794,0.2734143807249154,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9931311698336104,0.9827989802619644,False,False,False,False,-0.15894381080670653,-0.17705575253804545,False,False,False,False,-32394669,-34863153.42600737,False,False,False,False,2831378.110217439,False,False,False,False
2022-12-09 00:00:00+00:00,135.0751015899,140.1079821959,134.7044078342,139.9321402861,2231759,,,,,,,,,,,,,,,144.8490671992247,142.29965232152577,,,,,,,,,,,135.73817284980146,144.45439455165018,142.33919338741526,141.91916756789252,,,,,,141.93327464625165,#000000,,141.8452069970229,,45.654814277940226,0.2734143807249154,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0035041552836639,0.9925741235995517,False,False,False,False,-0.19245228326306416,-0.1847540179005548,False,False,False,False,-34626428,-34845618.20926608,False,False,False,False,2786961.879830962,False,False,False,False
