date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_166,aVWAP_peak_152,aVWAP_peak_127,aVWAP_peak_118,aVWAP_peak_102,aVWAP_peak_90,aVWAP_peak_83,aVWAP_peak_67,aVWAP_peak_57,aVWAP_peak_50,aVWAP_peak_37,aVWAP_peak_31,aVWAP_peak_23,aVWAP_peak_11,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_148,aVWAP_valley_120,aVWAP_valley_113,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_72,aVWAP_valley_63,aVWAP_valley_42,aVWAP_valley_25,aVWAP_valley_19,aVWAP_valley_8,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bear_83,aVWAP_OB_bear_37,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,6.3842826736,6.5697336454,6.3305624547,6.3305624547,286842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,286842.0,False,False,False,False
2022-01-07 00:00:00+00:00,6.1880754047,6.3993755405,6.0371467363,6.3993755405,628827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-628827,-46579.777777777774,False,False,False,False,312174.2222222222,False,False,False,False
2022-01-14 00:00:00+00:00,6.3408906815,6.4015690612,6.1729825379,6.2333540052,772031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,12.996737447318264,-82.49184361829566,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,143204,-32521.720164609054,False,False,False,False,346237.68724279833,False,False,False,False
2022-01-21 00:00:00+00:00,6.3636450739,6.4394930485,6.3029666941,6.3029666941,870162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.333919435915803,-72.00921719054932,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1013366,44951.44429202865,False,False,False,False,385046.89559518365,False,False,False,False
2022-01-28 00:00:00+00:00,6.3560602764,6.4091538587,6.1816099347,6.3484754789,473985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.386105959848912,-64.522854708632,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,539381,81575.85582595246,False,False,False,False,391634.90332887374,False,False,False,False
2022-02-04 00:00:00+00:00,6.3181362891,6.4319082511,6.2802123017,6.3636450739,228644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.883901250620795,-60.18222661954753,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,310737,98550.75539440042,False,False,False,False,379561.50308229047,False,False,False,False
2022-02-11 00:00:00+00:00,6.1740251372,6.3651620334,6.1436859474,6.333305884,251639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.56282754352347,-60.18222661954753,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59098,95628.32906888929,False,False,False,False,370085.7621132319,False,False,False,False
2022-02-18 00:00:00+00:00,6.092347974,6.2422883144,6.0542231431,6.1740251372,256069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.281852785910395,-60.18222661954753,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-196971,73954.30469341601,False,False,False,False,361640.0760307702,False,False,False,False
2022-02-25 00:00:00+00:00,6.0465981769,6.0847230078,5.8597865056,6.0847230078,242284,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.997035896766666,,,,,5.997035896766666,#000000,,5.997035896766666,,28.03743644033149,-60.18222661954753,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-439255,35938.800642051865,False,False,False,False,352798.88521367614,False,False,False,False
2022-03-04 00:00:00+00:00,6.2067224666,6.2753471622,5.8712239549,6.1075979063,244071,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.057622007178492,,,,,6.057622007178492,#000000,,6.057622007178492,,31.91451478837532,-56.00936872400192,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-195184,18818.59318708506,False,False,False,False,344744.96779044083,False,False,False,False
