date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_824,aVWAP_peak_823,aVWAP_peak_774,aVWAP_peak_754,aVWAP_peak_753,aVWAP_peak_752,aVWAP_peak_742,aVWAP_peak_701,aVWAP_peak_672,aVWAP_peak_647,aVWAP_peak_595,aVWAP_peak_547,aVWAP_peak_509,aVWAP_peak_481,aVWAP_peak_422,aVWAP_peak_396,aVWAP_peak_337,aVWAP_peak_294,aVWAP_peak_281,aVWAP_peak_263,aVWAP_peak_239,aVWAP_peak_228,aVWAP_peak_179,aVWAP_peak_96,aVWAP_peak_83,aVWAP_peak_82,aVWAP_peak_61,aVWAP_valley_870,aVWAP_valley_868,aVWAP_valley_866,aVWAP_valley_840,aVWAP_valley_780,aVWAP_valley_724,aVWAP_valley_723,aVWAP_valley_714,aVWAP_valley_713,aVWAP_valley_692,aVWAP_valley_691,aVWAP_valley_639,aVWAP_valley_581,aVWAP_valley_564,aVWAP_valley_530,aVWAP_valley_475,aVWAP_valley_461,aVWAP_valley_443,aVWAP_valley_403,aVWAP_valley_402,aVWAP_valley_371,aVWAP_valley_366,aVWAP_valley_301,aVWAP_valley_300,aVWAP_valley_273,aVWAP_valley_235,aVWAP_valley_218,aVWAP_valley_216,aVWAP_valley_197,aVWAP_valley_146,aVWAP_valley_145,aVWAP_valley_71,aVWAP_valley_41,aVWAP_OB_bull_840,aVWAP_OB_bull_724,aVWAP_OB_bull_692,aVWAP_OB_bull_530,aVWAP_OB_bull_371,aVWAP_OB_bull_301,aVWAP_OB_bull_146,aVWAP_OB_bear_595,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,1.03,1.045,1.02,1.025,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1400.0,False,False,False,False
2025-03-06 16:00:00+00:00,1.025,1.03,1.005,1.015,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3600.0,-55.81395348837209,False,False,False,False,1434.108527131783,False,False,False,False
2025-03-06 17:00:00+00:00,1.015,1.025,1.015,1.02,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,12.00000000000017,-68.00000000000026,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,800.0,-42.54552010095547,False,False,False,False,1480.0913406646234,False,False,False,False
2025-03-06 18:00:00+00:00,1.02,1.025,1.01,1.015,2725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.540925266904118,-62.71316725978669,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1925.0,-71.73086087458407,False,False,False,False,1499.3922501116833,False,False,False,False
2025-03-06 19:00:00+00:00,1.015,1.025,1.01,1.015,4964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.568208778173414,-58.34106761565853,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1925.0,-100.46371574474554,False,False,False,False,1553.1070989471611,False,False,False,False
2025-03-06 20:00:00+00:00,1.015,1.025,0.9931,0.9931,3700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.33306071753931,-58.34106761565853,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5625.0,-186.11544108203628,False,False,False,False,1586.3922602037942,False,False,False,False
2025-03-07 15:00:00+00:00,1.015,1.015,0.995,0.995,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.87788883910893,-58.31487196726151,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,375.0,-177.41597687921399,False,False,False,False,1654.8202871773788,False,False,False,False
2025-03-07 16:00:00+00:00,0.995,0.995,0.98,0.98,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.90475409594584,-58.19730446433124,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-174.0,-177.36301599736572,False,False,False,False,1637.6757866009852,False,False,False,False
2025-03-07 17:00:00+00:00,0.98,0.9801,0.9751,0.9801,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,12.664475885188297,-57.3394787162537,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96.0,-173.12482970283293,False,False,False,False,1616.4715108397295,False,False,False,False
2025-03-07 18:00:00+00:00,0.9801,0.9801,0.9801,0.9801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.837623744683269,-56.1060713530971,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96.0,-168.95235172294403,False,False,False,False,1591.4099370282609,False,False,False,False
