date,Open,High,Low,Close,Volume,aVWAP_peak_829,aVWAP_peak_734,aVWAP_peak_706,aVWAP_peak_648,aVWAP_peak_605,aVWAP_peak_585,aVWAP_peak_545,aVWAP_peak_521,aVWAP_peak_484,aVWAP_peak_438,aVWAP_peak_401,aVWAP_peak_382,aVWAP_peak_343,aVWAP_peak_280,aVWAP_peak_246,aVWAP_peak_222,aVWAP_peak_197,aVWAP_peak_162,aVWAP_peak_122,aVWAP_peak_73,aVWAP_peak_42,aVWAP_peak_26,aVWAP_valley_870,aVWAP_valley_800,aVWAP_valley_741,aVWAP_valley_714,aVWAP_valley_691,aVWAP_valley_672,aVWAP_valley_624,aVWAP_valley_596,aVWAP_valley_564,aVWAP_valley_533,aVWAP_valley_497,aVWAP_valley_473,aVWAP_valley_450,aVWAP_valley_430,aVWAP_valley_413,aVWAP_valley_379,aVWAP_valley_323,aVWAP_valley_292,aVWAP_valley_261,aVWAP_valley_229,aVWAP_valley_210,aVWAP_valley_175,aVWAP_valley_147,aVWAP_valley_102,aVWAP_valley_60,aVWAP_OB_bull_450,aVWAP_OB_bear_829,aVWAP_OB_bear_648,aVWAP_OB_bear_545,aVWAP_OB_bear_246,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,73.52,73.79,73.15,73.79,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,769.0,False,False,False,False
2025-01-10 16:00:00+00:00,73.79,73.85,73.66,73.67,523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-523.0,-8.108527131782946,False,False,False,False,765.1860465116279,False,False,False,False
2025-01-10 17:00:00+00:00,73.67,74.21,73.66,73.98,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.799999999999805,-87.1999999999997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,421.0,-1.455681749894838,False,False,False,False,767.9583558680367,False,False,False,False
2025-01-10 18:00:00+00:00,73.95,74.18,73.89,74.125,957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.73419571206098,-67.67922385914468,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1378.0,19.931228044677173,False,False,False,False,770.889234071633,False,False,False,False
2025-01-10 19:00:00+00:00,74.125,74.17,73.9,73.985,4057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.99003717623461,-59.217018284112115,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2679.0,-21.912666963767435,False,False,False,False,821.8366878069565,False,False,False,False
2025-01-10 20:00:00+00:00,73.95,74.04,73.74,73.99,7057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.27705591056609,-51.57834617385019,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4378.0,46.303033299236716,False,False,False,False,918.5058864456083,False,False,False,False
2025-01-13 15:00:00+00:00,73.99,73.99,73.99,73.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.1350684001204,-44.626860689279184,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4378.0,113.46112580622528,False,False,False,False,904.2654851053663,False,False,False,False
2025-01-13 16:00:00+00:00,73.99,75.05,73.99,74.73,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.91260708933328,-31.136775988600924,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4597.0,182.9733564138807,False,False,False,False,893.6412140184615,False,False,False,False
2025-01-13 17:00:00+00:00,74.73,74.9,74.325,74.68,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.10235146970828,-22.16800127580821,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4153.0,244.52415708963449,False,False,False,False,886.6700324057722,False,False,False,False
2025-01-13 18:00:00+00:00,74.68,74.92,74.52,74.805,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.23234937854784,-14.261609635284614,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4591.0,311.9113794603378,False,False,False,False,879.7139078723494,False,False,False,False
