date,Open,High,Low,Close,Volume,aVWAP_peak_823,aVWAP_peak_777,aVWAP_peak_763,aVWAP_peak_744,aVWAP_peak_720,aVWAP_peak_666,aVWAP_peak_639,aVWAP_peak_604,aVWAP_peak_531,aVWAP_peak_506,aVWAP_peak_456,aVWAP_peak_419,aVWAP_peak_402,aVWAP_peak_382,aVWAP_peak_351,aVWAP_peak_307,aVWAP_peak_263,aVWAP_peak_215,aVWAP_peak_198,aVWAP_peak_164,aVWAP_peak_163,aVWAP_peak_93,aVWAP_peak_72,aVWAP_peak_43,aVWAP_valley_871,aVWAP_valley_797,aVWAP_valley_761,aVWAP_valley_760,aVWAP_valley_718,aVWAP_valley_698,aVWAP_valley_678,aVWAP_valley_665,aVWAP_valley_608,aVWAP_valley_563,aVWAP_valley_534,aVWAP_valley_512,aVWAP_valley_468,aVWAP_valley_429,aVWAP_valley_413,aVWAP_valley_411,aVWAP_valley_379,aVWAP_valley_360,aVWAP_valley_336,aVWAP_valley_273,aVWAP_valley_252,aVWAP_valley_204,aVWAP_valley_185,aVWAP_valley_139,aVWAP_valley_96,aVWAP_valley_70,aVWAP_OB_bull_797,aVWAP_OB_bear_506,aVWAP_OB_bear_164,aVWAP_OB_bear_93,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,8.425,8.62,8.36,8.59,8726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8726.0,False,False,False,False
2025-01-10 16:00:00+00:00,8.605,8.77,8.535,8.69,7056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7056.0,109.3953488372093,False,False,False,False,8700.108527131782,False,False,False,False
2025-01-10 17:00:00+00:00,8.69,8.85,8.65,8.84,5757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12813.0,306.3504597079502,False,False,False,False,8654.478937563848,False,False,False,False
2025-01-10 18:00:00+00:00,8.84,8.84,8.725,8.755,4226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.47124766452157,41.42412289806941,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8587.0,434.7326231233309,False,False,False,False,8585.820349384565,False,False,False,False
2025-01-10 19:00:00+00:00,8.755,8.785,8.69,8.775,9381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.78905976695539,36.88187893038855,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17968.0,706.5662258656048,False,False,False,False,8598.148716060774,False,False,False,False
2025-01-10 20:00:00+00:00,8.775,8.78,8.685,8.715,27557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.30502418638264,29.89209825646236,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9589.0,546.9450440692389,False,False,False,False,8892.084394881536,False,False,False,False
2025-01-13 15:00:00+00:00,8.715,8.715,8.715,8.715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.6490004660008,25.614517085569318,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9589.0,389.7986092774678,False,False,False,False,8754.222621317482,False,False,False,False
2025-01-13 16:00:00+00:00,8.715,8.715,7.89,7.9,5253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.70075234984591,9.244676347919992,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14842.0,153.64669285456128,False,False,False,False,8699.940100056745,False,False,False,False
2025-01-13 17:00:00+00:00,7.9,8.185,7.895,8.15,7565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.084099108525336,4.638112193052088,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7277.0,38.442868159141725,False,False,False,False,8682.344129513229,False,False,False,False
2025-01-13 18:00:00+00:00,8.15,8.2,8.125,8.145,5065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.623217680471754,1.5276153997524986,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12342.0,-153.50198250999227,False,False,False,False,8626.261274792094,False,False,False,False
