date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_839,aVWAP_peak_808,aVWAP_peak_778,aVWAP_peak_738,aVWAP_peak_702,aVWAP_peak_667,aVWAP_peak_625,aVWAP_peak_624,aVWAP_peak_602,aVWAP_peak_578,aVWAP_peak_527,aVWAP_peak_499,aVWAP_peak_492,aVWAP_peak_479,aVWAP_peak_413,aVWAP_peak_354,aVWAP_peak_263,aVWAP_peak_192,aVWAP_peak_152,aVWAP_peak_118,aVWAP_peak_89,aVWAP_peak_55,aVWAP_peak_26,aVWAP_valley_875,aVWAP_valley_858,aVWAP_valley_822,aVWAP_valley_821,aVWAP_valley_791,aVWAP_valley_764,aVWAP_valley_712,aVWAP_valley_681,aVWAP_valley_652,aVWAP_valley_612,aVWAP_valley_555,aVWAP_valley_521,aVWAP_valley_520,aVWAP_valley_496,aVWAP_valley_468,aVWAP_valley_462,aVWAP_valley_377,aVWAP_valley_374,aVWAP_valley_338,aVWAP_valley_324,aVWAP_valley_300,aVWAP_valley_270,aVWAP_valley_238,aVWAP_valley_179,aVWAP_valley_117,aVWAP_valley_46,aVWAP_OB_bull_875,aVWAP_OB_bull_791,aVWAP_OB_bear_578,aVWAP_OB_bear_499,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,4.675,4.7,4.615,4.625,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,386.0,False,False,False,False
2025-03-13 15:00:00+00:00,4.625,4.63,4.585,4.595,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-200.0,-3.10077519379845,False,False,False,False,383.1162790697674,False,False,False,False
2025-03-13 16:00:00+00:00,4.595,4.61,4.57,4.57,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-321.0,-8.029445345832581,False,False,False,False,379.052460789616,False,False,False,False
2025-03-13 17:00:00+00:00,4.57,4.58,4.535,4.54,359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-680.0,-18.447593480005718,False,False,False,False,378.7415699246607,False,False,False,False
2025-03-13 18:00:00+00:00,4.54,4.615,4.54,4.61,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.970966776414286,-34.72612990122714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-384.0,-24.11507265085834,False,False,False,False,377.45875488706906,False,False,False,False
2025-03-13 19:00:00+00:00,4.61,4.625,4.585,4.595,2980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.42969506439902,-27.23153244862574,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3364.0,-75.89623431518612,False,False,False,False,417.8082315554866,False,False,False,False
2025-03-14 14:00:00+00:00,4.615,4.74,4.595,4.74,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.63019213542166,-13.761679718829704,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3344.0,-126.56450975215998,False,False,False,False,411.6406620740062,False,False,False,False
2025-03-14 15:00:00+00:00,4.735,4.76,4.715,4.735,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.9144284675457,-5.997804524133045,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3582.0,-180.1371530118164,False,False,False,False,408.9485587860371,False,False,False,False
2025-03-14 16:00:00+00:00,4.735,4.76,4.715,4.755,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.521624984995555,-0.40786946671454416,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3376.0,-229.68541420543164,False,False,False,False,405.8020695025327,False,False,False,False
2025-03-14 17:00:00+00:00,4.755,4.79,4.755,4.76,654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.78186005132004,3.4724745366258247,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2722.0,-268.3259504193009,False,False,False,False,409.650099432726,False,False,False,False
2025-03-14 18:00:00+00:00,4.76,4.795,4.755,4.775,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.86547994526772,6.756977581456674,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2159.0,-297.63872638179237,False,False,False,False,412.0276172709783,False,False,False,False
2025-03-14 19:00:00+00:00,4.775,4.785,4.755,4.775,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.58789320789951,9.220054828942956,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2159.0,-326.4970407014545,False,False,False,False,435.9031580884825,False,False,False,False
