date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_847,aVWAP_peak_791,aVWAP_peak_757,aVWAP_peak_756,aVWAP_peak_671,aVWAP_peak_632,aVWAP_peak_631,aVWAP_peak_572,aVWAP_peak_571,aVWAP_peak_545,aVWAP_peak_500,aVWAP_peak_416,aVWAP_peak_363,aVWAP_peak_331,aVWAP_peak_330,aVWAP_peak_329,aVWAP_peak_293,aVWAP_peak_245,aVWAP_peak_230,aVWAP_peak_229,aVWAP_peak_212,aVWAP_peak_211,aVWAP_peak_185,aVWAP_peak_161,aVWAP_peak_132,aVWAP_peak_102,aVWAP_peak_76,aVWAP_peak_75,aVWAP_peak_74,aVWAP_peak_73,aVWAP_peak_72,aVWAP_valley_827,aVWAP_valley_769,aVWAP_valley_711,aVWAP_valley_710,aVWAP_valley_642,aVWAP_valley_584,aVWAP_valley_583,aVWAP_valley_554,aVWAP_valley_443,aVWAP_valley_442,aVWAP_valley_425,aVWAP_valley_378,aVWAP_valley_313,aVWAP_valley_268,aVWAP_valley_267,aVWAP_valley_239,aVWAP_valley_205,aVWAP_valley_137,aVWAP_valley_111,aVWAP_valley_110,aVWAP_valley_109,aVWAP_valley_108,aVWAP_valley_81,aVWAP_valley_80,aVWAP_valley_21,aVWAP_valley_20,aVWAP_valley_17,aVWAP_OB_bull_711,aVWAP_OB_bull_584,aVWAP_OB_bull_443,aVWAP_OB_bear_847,aVWAP_OB_bear_331,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,18.33,18.385,18.33,18.38,1101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1101.0,False,False,False,False
2025-01-08 16:00:00+00:00,18.38,18.45,18.36,18.44,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,406.0,6.294573643410852,False,False,False,False,1090.2248062015503,False,False,False,False
2025-01-08 17:00:00+00:00,18.44,18.45,18.35,18.365,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.51948051948052,-18.181818181818166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32.0,5.700859323357971,False,False,False,False,1080.1127937023016,False,False,False,False
2025-01-08 18:00:00+00:00,18.365,18.435,18.365,18.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.60347305228373,-18.181818181818166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32.0,5.116349876484204,False,False,False,False,1063.3668589162194,False,False,False,False
2025-01-08 19:00:00+00:00,18.43,18.44,18.41,18.44,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.39299079184926,-18.181818181818166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,168.0,7.641677785375922,False,False,False,False,1049.9813262198438,False,False,False,False
2025-01-08 20:00:00+00:00,18.44,18.44,18.41,18.43,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.90228846802766,-18.181818181818166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167.0,10.112349447618156,False,False,False,False,1033.7180498443424,False,False,False,False
2025-01-09 15:00:00+00:00,18.43,18.43,18.43,18.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.57515358547994,-18.181818181818166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167.0,12.544716122848882,False,False,False,False,1017.6914134126472,False,False,False,False
2025-01-09 16:00:00+00:00,18.43,18.43,18.43,18.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.02373033044812,-18.181818181818166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167.0,14.93937168683572,False,False,False,False,1001.913251964389,False,False,False,False
2025-01-09 17:00:00+00:00,18.43,18.43,18.43,18.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.9894481604269,-18.181818181818166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167.0,17.29690080797005,False,False,False,False,986.3797131742434,False,False,False,False
2025-01-09 18:00:00+00:00,18.43,18.43,18.43,18.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.29992671374609,-15.65284173601826,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167.0,19.617879090017027,False,False,False,False,971.0870044428598,False,False,False,False
