date,Open,High,Low,Close,Volume,aVWAP_peak_853,aVWAP_peak_816,aVWAP_peak_772,aVWAP_peak_743,aVWAP_peak_705,aVWAP_peak_688,aVWAP_peak_654,aVWAP_peak_557,aVWAP_peak_500,aVWAP_peak_480,aVWAP_peak_392,aVWAP_peak_372,aVWAP_peak_337,aVWAP_peak_317,aVWAP_peak_276,aVWAP_peak_206,aVWAP_peak_162,aVWAP_peak_141,aVWAP_peak_107,aVWAP_peak_78,aVWAP_peak_43,aVWAP_peak_17,aVWAP_valley_859,aVWAP_valley_829,aVWAP_valley_761,aVWAP_valley_745,aVWAP_valley_728,aVWAP_valley_678,aVWAP_valley_594,aVWAP_valley_519,aVWAP_valley_488,aVWAP_valley_467,aVWAP_valley_422,aVWAP_valley_384,aVWAP_valley_353,aVWAP_valley_318,aVWAP_valley_285,aVWAP_valley_233,aVWAP_valley_192,aVWAP_valley_153,aVWAP_valley_137,aVWAP_valley_102,aVWAP_valley_66,aVWAP_valley_24,aVWAP_OB_bull_761,aVWAP_OB_bull_678,aVWAP_OB_bull_594,aVWAP_OB_bull_422,aVWAP_OB_bull_318,aVWAP_OB_bull_233,aVWAP_OB_bull_102,aVWAP_OB_bear_853,aVWAP_OB_bear_557,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-17 14:00:00+00:00,111.74,111.74,111.22,111.575,1411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1411.0,False,False,False,False
2025-03-17 15:00:00+00:00,111.575,111.885,111.425,111.73,2347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2347.0,36.3875968992248,False,False,False,False,1425.5116279069766,False,False,False,False
2025-03-17 16:00:00+00:00,111.73,112.015,111.685,111.77,4691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7038.0,144.939727179857,False,False,False,False,1476.1393546060933,False,False,False,False
2025-03-17 17:00:00+00:00,111.77,112.37,111.67,112.32,4075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11113.0,314.9871732700917,False,False,False,False,1516.4317677129754,False,False,False,False
2025-03-17 18:00:00+00:00,112.32,112.525,112.195,112.405,1857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12970.0,511.18892252171815,False,False,False,False,1521.7118953453323,False,False,False,False
2025-03-17 19:00:00+00:00,112.355,112.68,112.27,112.65,11244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24214.0,878.6743655833969,False,False,False,False,1672.445044254707,False,False,False,False
2025-03-18 14:00:00+00:00,112.775,112.87,112.475,112.525,4543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,95.4071470886171,45.86643237975538,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19671.0,1170.0282513883055,False,False,False,False,1716.9497722507579,False,False,False,False
2025-03-18 15:00:00+00:00,112.42,112.575,111.895,112.065,6540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.90576365690077,33.99075846589368,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13131.0,1355.4696738474017,False,False,False,False,1791.725744774002,False,False,False,False
2025-03-18 16:00:00+00:00,112.065,112.285,111.935,112.19,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.40724051282922,28.19914193529651,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15251.0,1570.904252547442,False,False,False,False,1796.815268110839,False,False,False,False
2025-03-18 17:00:00+00:00,112.165,112.19,111.77,112.18,2763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.2316814300185,24.481882936491772,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12488.0,1740.1615509575593,False,False,False,False,1811.7948763571826,False,False,False,False
2025-03-18 18:00:00+00:00,112.145,112.33,111.925,112.19,1321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.91740832455692,22.22234113508125,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13809.0,1927.275325361318,False,False,False,False,1804.1856534679239,False,False,False,False
2025-03-18 19:00:00+00:00,112.17,112.715,112.07,112.45,4566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.7621876312149,22.22234113508125,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18375.0,2182.278808689049,False,False,False,False,1847.0044805459406,False,False,False,False
2025-03-19 14:00:00+00:00,113.445,113.6,113.09,113.52,5075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.69164975664782,15.234274201461162,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23450.0,2512.010920182242,False,False,False,False,1897.050922708019,False,False,False,False
2025-03-19 15:00:00+00:00,113.525,113.695,113.42,113.515,1905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.56922135501785,18.609497843433758,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21545.0,2807.0960221949204,False,False,False,False,1897.1741642164218,False,False,False,False
2025-03-19 16:00:00+00:00,113.54,113.64,113.365,113.44,3402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.94006405643147,19.84014252307503,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18143.0,3044.8619753391854,False,False,False,False,1920.5047973293456,False,False,False,False
2025-03-19 17:00:00+00:00,113.44,113.53,113.235,113.44,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.8539591907072,20.896918271323145,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18143.0,3278.9416346362523,False,False,False,False,1921.0861183009836,False,False,False,False
2025-03-19 18:00:00+00:00,113.44,114.185,113.44,114.09,3007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.53345055503902,23.718185728939474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21150.0,3556.0123069674733,False,False,False,False,1937.9219924358522,False,False,False,False
