date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_771,aVWAP_peak_746,aVWAP_peak_732,aVWAP_peak_707,aVWAP_peak_678,aVWAP_peak_665,aVWAP_peak_643,aVWAP_peak_608,aVWAP_peak_570,aVWAP_peak_553,aVWAP_peak_519,aVWAP_peak_451,aVWAP_peak_418,aVWAP_peak_378,aVWAP_peak_356,aVWAP_peak_300,aVWAP_peak_271,aVWAP_peak_228,aVWAP_peak_186,aVWAP_peak_87,aVWAP_peak_72,aVWAP_peak_30,aVWAP_valley_834,aVWAP_valley_809,aVWAP_valley_792,aVWAP_valley_751,aVWAP_valley_710,aVWAP_valley_685,aVWAP_valley_666,aVWAP_valley_648,aVWAP_valley_618,aVWAP_valley_590,aVWAP_valley_535,aVWAP_valley_465,aVWAP_valley_429,aVWAP_valley_384,aVWAP_valley_323,aVWAP_valley_290,aVWAP_valley_246,aVWAP_valley_196,aVWAP_valley_169,aVWAP_valley_156,aVWAP_valley_139,aVWAP_valley_101,aVWAP_valley_83,aVWAP_valley_42,aVWAP_valley_13,aVWAP_OB_bull_809,aVWAP_OB_bull_751,aVWAP_OB_bull_648,aVWAP_OB_bull_535,aVWAP_OB_bull_465,aVWAP_OB_bull_323,aVWAP_OB_bull_156,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,18.94,18.94,18.72,18.72,1163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1163.0,False,False,False,False
2025-01-23 16:00:00+00:00,18.715,18.91,18.675,18.795,1336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1336.0,20.713178294573645,False,False,False,False,1165.6821705426357,False,False,False,False
2025-01-23 17:00:00+00:00,18.79,18.93,18.75,18.88,1289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2625.0,61.0897181659756,False,False,False,False,1167.594074875308,False,False,False,False
2025-01-23 18:00:00+00:00,18.89,18.92,18.83,18.83,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.98196392785562,41.88376753507005,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1751.0,87.28987757425504,False,False,False,False,1163.0422287532103,False,False,False,False
2025-01-23 19:00:00+00:00,18.835,18.85,18.765,18.79,1626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.20876563764108,32.72897123820563,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125.0,87.8745306351193,False,False,False,False,1170.2198686175016,False,False,False,False
2025-01-23 20:00:00+00:00,18.78,18.82,18.755,18.78,4763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.00596786640153,26.281422295811538,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4638.0,14.605158067132962,False,False,False,False,1225.9218861583156,False,False,False,False
2025-01-24 15:00:00+00:00,18.75,18.77,18.525,18.535,2544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.60377411452356,12.471788992406047,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7182.0,-96.97011570134971,False,False,False,False,1246.3572057527601,False,False,False,False
2025-01-24 16:00:00+00:00,18.54,18.64,18.525,18.58,3541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.46508029662341,6.531482648203003,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3641.0,-151.91631545791793,False,False,False,False,1281.9330630279112,False,False,False,False
2025-01-24 17:00:00+00:00,18.585,18.6,18.5,18.505,3041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.27979066787301,1.1090338714306043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6682.0,-253.15792297019829,False,False,False,False,1309.2054186398816,False,False,False,False
2025-01-24 18:00:00+00:00,18.51,18.59,18.48,18.57,3319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.98776682540205,0.64126083033036,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3363.0,-301.37252881562154,False,False,False,False,1340.3650245524414,False,False,False,False
2025-01-24 19:00:00+00:00,18.57,18.66,18.56,18.605,4021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.80160842526478,0.64126083033036,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,658.0,-286.4985361208057,False,False,False,False,1381.9252567299227,False,False,False,False
2025-01-24 20:00:00+00:00,18.6,18.77,18.55,18.765,22726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.98583486214322,0.64126083033036,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23384.0,80.48593730742385,False,False,False,False,1712.841144222482,False,False,False,False
2025-01-27 15:00:00+00:00,18.32,18.34,18.16,18.185,4576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.58627392269915,0.64126083033036,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18808.0,370.83499254296765,False,False,False,False,1757.2312040019783,False,False,False,False
2025-01-27 16:00:00+00:00,18.175,18.19,17.99,18.075,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.085,,,,,,,,18.085,#000000,,18.085,,34.39595387821,-3.0347880611713123,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16072.0,614.2639073872627,False,False,False,False,1772.4059140174513,False,False,False,False
2025-01-27 17:00:00+00:00,18.075,18.155,18.04,18.12,2916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.095318471337578,,,,,,,,18.095318471337578,#000000,,18.095318471337578,,32.087107114560354,-5.472041126216119,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18988.0,899.1280328541268,False,False,False,False,1790.1360548853977,False,False,False,False
2025-01-27 18:00:00+00:00,18.12,18.32,18.105,18.28,10623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.186491244239633,,,,,,,,18.186491244239633,#000000,,18.186491244239633,,34.26762138515405,-5.472041126216119,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29611.0,1344.2733346703417,False,False,False,False,1927.0796819414381,False,False,False,False
2025-01-27 19:00:00+00:00,18.28,18.37,18.215,18.355,11924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2401266593378,,,,,,,,18.2401266593378,#000000,,18.2401266593378,,37.256521284596346,-5.472041126216119,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41535.0,1967.3853759932822,False,False,False,False,2082.0706946245164,False,False,False,False
