date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_858,aVWAP_peak_784,aVWAP_peak_744,aVWAP_peak_719,aVWAP_peak_655,aVWAP_peak_638,aVWAP_peak_619,aVWAP_peak_582,aVWAP_peak_540,aVWAP_peak_473,aVWAP_peak_453,aVWAP_peak_390,aVWAP_peak_366,aVWAP_peak_317,aVWAP_peak_288,aVWAP_peak_270,aVWAP_peak_242,aVWAP_peak_149,aVWAP_peak_123,aVWAP_peak_107,aVWAP_peak_47,aVWAP_valley_831,aVWAP_valley_804,aVWAP_valley_763,aVWAP_valley_722,aVWAP_valley_682,aVWAP_valley_681,aVWAP_valley_630,aVWAP_valley_601,aVWAP_valley_547,aVWAP_valley_498,aVWAP_valley_487,aVWAP_valley_486,aVWAP_valley_425,aVWAP_valley_326,aVWAP_valley_303,aVWAP_valley_280,aVWAP_valley_258,aVWAP_valley_208,aVWAP_valley_173,aVWAP_valley_138,aVWAP_valley_113,aVWAP_valley_83,aVWAP_valley_54,aVWAP_valley_40,aVWAP_valley_25,aVWAP_OB_bull_831,aVWAP_OB_bull_498,aVWAP_OB_bull_326,aVWAP_OB_bull_173,aVWAP_OB_bear_784,aVWAP_OB_bear_619,aVWAP_OB_bear_453,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,15.935,16.14,15.92,16.065,924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,924.0,False,False,False,False
2025-01-21 16:00:00+00:00,16.06,16.14,16.055,16.11,1148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1148.0,17.7984496124031,False,False,False,False,927.4728682170543,False,False,False,False
2025-01-21 17:00:00+00:00,16.11,16.19,16.09,16.155,1357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2505.0,56.359713959497626,False,False,False,False,934.132203593534,False,False,False,False
2025-01-21 18:00:00+00:00,16.155,16.17,16.1,16.15,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,97.93103448275764,48.13793103448188,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2205.0,89.6719664562496,False,False,False,False,924.300696561076,False,False,False,False
2025-01-21 19:00:00+00:00,16.14,16.15,16.075,16.14,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,92.72053836924127,43.57262246335168,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1807.0,116.29720728638526,False,False,False,False,916.1409958391988,False,False,False,False
2025-01-21 20:00:00+00:00,16.135,16.135,16.06,16.08,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.82783700569966,29.64802789952698,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-209.0,111.25383973155758,False,False,False,False,933.1930734230871,False,False,False,False
2025-01-22 15:00:00+00:00,16.03,16.07,15.93,16.04,1061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.42710864445385,17.834153090471474,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1270.0,89.83905151866522,False,False,False,False,935.1745761607136,False,False,False,False
2025-01-22 16:00:00+00:00,16.04,16.09,15.995,16.08,1127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.73569458530709,15.051184932800467,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-143.0,86.22914374318204,False,False,False,False,938.1486137396173,False,False,False,False
2025-01-22 17:00:00+00:00,16.075,16.16,16.06,16.155,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.096716211299636,15.051184932800467,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,534.0,93.17132756111721,False,False,False,False,934.099798022724,False,False,False,False
2025-01-22 18:00:00+00:00,16.155,16.2,16.13,16.19,993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.35215276268377,15.051184932800467,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1527.0,115.40122945939446,False,False,False,False,935.0129794487283,False,False,False,False
2025-01-22 19:00:00+00:00,16.19,16.19,16.08,16.085,863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.92827042609335,15.051184932800467,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,664.0,123.90663675459764,False,False,False,False,933.8964991471976,False,False,False,False
2025-01-22 20:00:00+00:00,16.085,16.11,15.975,16.0,2755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.7188213733005,11.31117143468552,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2091.0,89.56699897545658,False,False,False,False,962.130661951117,False,False,False,False
2025-01-23 15:00:00+00:00,15.835,15.835,15.735,15.74,1101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.579995833719956,2.234744245592559,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3192.0,38.689991239402985,False,False,False,False,964.2836749441228,False,False,False,False
2025-01-23 16:00:00+00:00,15.73,15.935,15.725,15.88,1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,15.846666666666666,,39.41854977044898,1.403187796485824,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1738.0,11.14440997987736,False,False,False,False,971.8761761077798,False,False,False,False
2025-01-23 17:00:00+00:00,15.88,15.945,15.85,15.91,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,15.870610355987056,,39.657877121166756,1.398191714299017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-617.0,1.4057369569335254,False,False,False,False,974.1881733774266,False,False,False,False
2025-01-23 18:00:00+00:00,15.91,15.985,15.9,15.95,1251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,15.894933786373931,,41.1665394198403,1.398191714299017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,634.0,11.213399949849284,False,False,False,False,978.4798296041331,False,False,False,False
