date,Open,High,Low,Close,Volume,aVWAP_peak_861,aVWAP_peak_860,aVWAP_peak_859,aVWAP_peak_845,aVWAP_peak_844,aVWAP_peak_843,aVWAP_peak_842,aVWAP_peak_841,aVWAP_peak_821,aVWAP_peak_820,aVWAP_peak_819,aVWAP_peak_818,aVWAP_peak_817,aVWAP_peak_816,aVWAP_peak_806,aVWAP_peak_805,aVWAP_peak_778,aVWAP_peak_768,aVWAP_peak_767,aVWAP_peak_743,aVWAP_peak_668,aVWAP_peak_667,aVWAP_peak_666,aVWAP_peak_665,aVWAP_peak_629,aVWAP_peak_581,aVWAP_peak_580,aVWAP_peak_579,aVWAP_peak_578,aVWAP_peak_577,aVWAP_peak_576,aVWAP_peak_575,aVWAP_peak_574,aVWAP_peak_573,aVWAP_peak_572,aVWAP_peak_571,aVWAP_peak_570,aVWAP_peak_569,aVWAP_peak_568,aVWAP_peak_567,aVWAP_peak_566,aVWAP_peak_539,aVWAP_peak_538,aVWAP_peak_537,aVWAP_peak_536,aVWAP_peak_535,aVWAP_peak_534,aVWAP_peak_533,aVWAP_peak_532,aVWAP_peak_531,aVWAP_peak_530,aVWAP_peak_529,aVWAP_peak_528,aVWAP_peak_527,aVWAP_peak_481,aVWAP_peak_450,aVWAP_peak_426,aVWAP_peak_407,aVWAP_peak_406,aVWAP_peak_405,aVWAP_peak_404,aVWAP_peak_403,aVWAP_peak_402,aVWAP_peak_401,aVWAP_peak_400,aVWAP_peak_399,aVWAP_peak_398,aVWAP_peak_397,aVWAP_peak_396,aVWAP_peak_395,aVWAP_peak_394,aVWAP_peak_393,aVWAP_peak_392,aVWAP_peak_391,aVWAP_peak_390,aVWAP_peak_371,aVWAP_peak_346,aVWAP_peak_345,aVWAP_peak_344,aVWAP_peak_343,aVWAP_peak_342,aVWAP_peak_329,aVWAP_peak_328,aVWAP_peak_327,aVWAP_peak_326,aVWAP_peak_325,aVWAP_peak_308,aVWAP_peak_307,aVWAP_peak_281,aVWAP_peak_280,aVWAP_peak_279,aVWAP_peak_278,aVWAP_peak_277,aVWAP_peak_276,aVWAP_peak_214,aVWAP_peak_213,aVWAP_peak_212,aVWAP_peak_211,aVWAP_peak_210,aVWAP_peak_188,aVWAP_peak_187,aVWAP_peak_186,aVWAP_peak_162,aVWAP_peak_144,aVWAP_peak_114,aVWAP_peak_113,aVWAP_peak_112,aVWAP_peak_111,aVWAP_peak_110,aVWAP_peak_109,aVWAP_peak_108,aVWAP_peak_107,aVWAP_peak_106,aVWAP_peak_105,aVWAP_peak_104,aVWAP_peak_103,aVWAP_peak_102,aVWAP_peak_89,aVWAP_peak_88,aVWAP_peak_87,aVWAP_peak_86,aVWAP_peak_85,aVWAP_peak_84,aVWAP_peak_71,aVWAP_peak_70,aVWAP_peak_69,aVWAP_peak_68,aVWAP_peak_67,aVWAP_peak_66,aVWAP_peak_65,aVWAP_peak_45,aVWAP_peak_44,aVWAP_peak_43,aVWAP_peak_42,aVWAP_peak_41,aVWAP_peak_40,aVWAP_peak_39,aVWAP_valley_851,aVWAP_valley_829,aVWAP_valley_828,aVWAP_valley_827,aVWAP_valley_791,aVWAP_valley_758,aVWAP_valley_757,aVWAP_valley_756,aVWAP_valley_755,aVWAP_valley_754,aVWAP_valley_740,aVWAP_valley_739,aVWAP_valley_722,aVWAP_valley_721,aVWAP_valley_720,aVWAP_valley_719,aVWAP_valley_718,aVWAP_valley_717,aVWAP_valley_716,aVWAP_valley_690,aVWAP_valley_689,aVWAP_valley_663,aVWAP_valley_662,aVWAP_valley_636,aVWAP_valley_607,aVWAP_valley_606,aVWAP_valley_605,aVWAP_valley_553,aVWAP_valley_540,aVWAP_valley_539,aVWAP_valley_521,aVWAP_valley_520,aVWAP_valley_519,aVWAP_valley_518,aVWAP_valley_517,aVWAP_valley_516,aVWAP_valley_515,aVWAP_valley_514,aVWAP_valley_513,aVWAP_valley_512,aVWAP_valley_511,aVWAP_valley_510,aVWAP_valley_509,aVWAP_valley_484,aVWAP_valley_456,aVWAP_valley_419,aVWAP_valley_418,aVWAP_valley_417,aVWAP_valley_416,aVWAP_valley_415,aVWAP_valley_414,aVWAP_valley_413,aVWAP_valley_390,aVWAP_valley_389,aVWAP_valley_359,aVWAP_valley_358,aVWAP_valley_357,aVWAP_valley_356,aVWAP_valley_355,aVWAP_valley_354,aVWAP_valley_353,aVWAP_valley_352,aVWAP_valley_351,aVWAP_valley_350,aVWAP_valley_349,aVWAP_valley_348,aVWAP_valley_347,aVWAP_valley_320,aVWAP_valley_319,aVWAP_valley_318,aVWAP_valley_317,aVWAP_valley_316,aVWAP_valley_315,aVWAP_valley_290,aVWAP_valley_275,aVWAP_valley_228,aVWAP_valley_227,aVWAP_valley_214,aVWAP_valley_197,aVWAP_valley_146,aVWAP_valley_102,aVWAP_valley_101,aVWAP_valley_100,aVWAP_valley_99,aVWAP_valley_98,aVWAP_valley_97,aVWAP_valley_84,aVWAP_valley_83,aVWAP_valley_82,aVWAP_valley_81,aVWAP_valley_80,aVWAP_valley_79,aVWAP_valley_78,aVWAP_valley_53,aVWAP_valley_35,aVWAP_valley_34,aVWAP_valley_33,aVWAP_valley_32,aVWAP_valley_31,aVWAP_valley_30,aVWAP_valley_17,aVWAP_valley_16,aVWAP_valley_15,aVWAP_valley_14,aVWAP_valley_13,aVWAP_valley_12,aVWAP_OB_bear_861,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-20 14:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.10212728323999487,2.4285516630271893,-2.580619543240505,23.442756225134392,-17.1626185182917,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.31588161653443525,False,False,False,False,-685.0,279.77601825754556,False,False,False,False,36.7360702542995,False,False,False,False
2025-05-20 15:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.10585231084729264,2.4285516630271893,-2.48980547441615,21.540119159600216,-19.294760854447752,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.32935493547491457,False,False,False,False,-685.0,264.8182505326224,False,False,False,False,36.166518777488655,False,False,False,False
2025-05-20 16:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.10967326577259102,2.4285516630271893,-2.4030620513632477,20.2716944492441,-20.94983126640434,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.3360915949451543,False,False,False,False,-685.0,250.09238618327944,False,False,False,False,35.60579755613224,False,False,False,False
2025-05-20 17:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.11324524928881853,2.4285516630271893,-2.327264628602937,19.426077975673362,-22.30947831301637,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.3394599246802741,False,False,False,False,-685.0,235.59482980834488,False,False,False,False,35.05376968704491,False,False,False,False
2025-05-20 18:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.1165911467286246,2.4285516630271893,-2.260477492691853,18.862333659959535,-23.47640551235765,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.34114408954783404,False,False,False,False,-685.0,221.32204174930078,False,False,False,False,34.51030038957135,False,False,False,False
2025-05-20 19:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.11972991377367827,2.4285516630271893,-2.2012181811587435,18.486504116150318,-24.50713958041483,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.34198617198161396,False,False,False,False,-685.0,207.2705372260558,False,False,False,False,33.97525697267877,False,False,False,False
2025-05-21 14:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.12267745007440016,2.4285516630271893,-2.1483301362015035,18.235951086944173,-25.432030454356447,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.342407213198504,False,False,False,False,-685.0,193.43688548611695,False,False,False,False,33.44850880255972,False,False,False,False
2025-05-21 15:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.12544723595603532,2.4285516630271893,-2.1008965324636923,18.068915734140077,-26.267219230858814,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.34261773380694893,False,False,False,False,-685.0,179.81770896695235,False,False,False,False,32.92992727073709,False,False,False,False
2025-05-21 16:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.1280508063582936,2.4285516630271893,-2.0581804248054194,17.957558832270678,-27.02161323510821,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.34272299411117146,False,False,False,False,-685.0,166.4096824713407,False,False,False,False,32.419385762663644,False,False,False,False
2025-05-21 17:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 26, 202, 1.0)",0.13049811016546164,2.4285516630271893,-2.0195822199495903,17.88332089769108,-27.70080423905789,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.3427756242632827,False,False,False,False,-685.0,153.20953235550596,False,False,False,False,31.916759626808393,False,False,False,False
2025-05-21 18:00:00+00:00,2.165,2.165,2.165,2.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3820833333333336,2.3820833333333336,2.416333333333333,2.4700838286846514,2.4681990934449094,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.4476665003741584,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4400522284122563,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4313923059718188,2.4190743784672284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1966666666666668,2.4640825169555387,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.448940131418837,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.445043963878327,2.4326833933393344,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4188005335522265,2.4143337355050605,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,2.405077672955975,,2.4338068359501874,"rgba(255, 0, 0, 1.0)",0.1327977870758864,2.4285516630271893,-1.9846088465057359,17.83382894130468,-28.309151958732542,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9896907216494846,1.0057273768613975,False,False,False,False,-0.34282825441539394,-0.34280193933933834,False,False,False,False,-685.0,140.2140357298392,False,False,False,False,31.421926144222216,False,False,False,False
