date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_847,aVWAP_peak_821,aVWAP_peak_770,aVWAP_peak_684,aVWAP_peak_563,aVWAP_peak_510,aVWAP_peak_473,aVWAP_peak_456,aVWAP_peak_410,aVWAP_peak_384,aVWAP_peak_366,aVWAP_peak_330,aVWAP_peak_311,aVWAP_peak_279,aVWAP_peak_241,aVWAP_peak_124,aVWAP_peak_92,aVWAP_peak_78,aVWAP_peak_54,aVWAP_valley_857,aVWAP_valley_824,aVWAP_valley_803,aVWAP_valley_766,aVWAP_valley_738,aVWAP_valley_723,aVWAP_valley_689,aVWAP_valley_626,aVWAP_valley_593,aVWAP_valley_534,aVWAP_valley_491,aVWAP_valley_420,aVWAP_valley_396,aVWAP_valley_355,aVWAP_valley_305,aVWAP_valley_197,aVWAP_valley_150,aVWAP_valley_120,aVWAP_valley_66,aVWAP_valley_24,aVWAP_OB_bull_857,aVWAP_OB_bull_766,aVWAP_OB_bear_241,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-28 15:00:00+00:00,19.49,20.0,19.49,19.96,10131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10131.0,False,False,False,False
2025-01-28 16:00:00+00:00,19.97,19.97,19.71,19.83,5715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5715.0,-88.6046511627907,False,False,False,False,10062.53488372093,False,False,False,False
2025-01-28 17:00:00+00:00,19.825,19.95,19.8,19.8,3020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8735.0,-222.65729223003424,False,False,False,False,9953.348296376418,False,False,False,False
2025-01-28 18:00:00+00:00,19.81,19.89,19.765,19.77,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9613.0,-368.2440008776306,False,False,False,False,9812.645222013993,False,False,False,False
2025-01-28 19:00:00+00:00,19.77,19.91,19.675,19.87,4531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.792711999091901,-37.58655920081729,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5082.0,-441.32548923611694,False,False,False,False,9730.759249579667,False,False,False,False
2025-01-28 20:00:00+00:00,19.875,19.915,19.675,19.7,20008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.894730608752702,-35.62230517206808,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25090.0,-823.4754816510608,False,False,False,False,9890.096315477656,False,False,False,False
2025-01-29 15:00:00+00:00,19.25,19.44,19.22,19.325,2632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.936115162327692,-35.62230517206808,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27722.0,-1240.5068695324396,False,False,False,False,9777.567690431491,False,False,False,False
2025-01-29 16:00:00+00:00,19.31,19.35,19.16,19.21,2680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.068972626870002,-33.01059965768733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30402.0,-1692.6230420978281,False,False,False,False,9667.527881277514,False,False,False,False
2025-01-29 17:00:00+00:00,19.21,19.32,19.2,19.29,5378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.05307337903706,-33.01059965768733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25024.0,-2054.3498166389472,False,False,False,False,9601.023573040653,False,False,False,False
2025-01-29 18:00:00+00:00,19.305,19.41,19.24,19.36,7376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.944492880548466,-35.86877193216112,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17648.0,-2296.11183498563,False,False,False,False,9566.527083536146,False,False,False,False
