date,Open,High,Low,Close,Volume,aVWAP_peak_873,aVWAP_peak_831,aVWAP_peak_804,aVWAP_peak_760,aVWAP_peak_731,aVWAP_peak_689,aVWAP_peak_634,aVWAP_peak_576,aVWAP_peak_557,aVWAP_peak_509,aVWAP_peak_459,aVWAP_peak_414,aVWAP_peak_384,aVWAP_peak_314,aVWAP_peak_288,aVWAP_peak_240,aVWAP_peak_190,aVWAP_peak_169,aVWAP_peak_112,aVWAP_peak_43,aVWAP_peak_21,aVWAP_valley_860,aVWAP_valley_845,aVWAP_valley_813,aVWAP_valley_797,aVWAP_valley_794,aVWAP_valley_746,aVWAP_valley_691,aVWAP_valley_666,aVWAP_valley_651,aVWAP_valley_588,aVWAP_valley_569,aVWAP_valley_543,aVWAP_valley_523,aVWAP_valley_455,aVWAP_valley_422,aVWAP_valley_400,aVWAP_valley_373,aVWAP_valley_338,aVWAP_valley_335,aVWAP_valley_305,aVWAP_valley_250,aVWAP_valley_228,aVWAP_valley_203,aVWAP_valley_179,aVWAP_valley_150,aVWAP_valley_137,aVWAP_valley_114,aVWAP_valley_70,aVWAP_OB_bull_666,aVWAP_OB_bull_455,aVWAP_OB_bull_305,aVWAP_OB_bull_203,aVWAP_OB_bull_114,aVWAP_OB_bull_2,aVWAP_OB_bear_831,aVWAP_OB_bear_731,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-04 14:00:00+00:00,10.32,10.35,9.795,10.035,3561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3561.0,False,False,False,False
2025-04-04 15:00:00+00:00,10.035,10.52,10.035,10.23,4726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4726.0,73.27131782945736,False,False,False,False,3579.062015503876,False,False,False,False
2025-04-04 16:00:00+00:00,10.215,10.26,9.93,10.025,4251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.071666666666665,,,,#000000,,,,81.93832599118944,-13.215859030836945,False,False,True,False,True,,1.0,10.26,9.93,0.0,0,,,False,False,False,False,,,False,False,False,False,475.0,79.49966949101616,False,False,False,False,3589.4796586743582,False,False,False,False
2025-04-04 17:00:00+00:00,10.025,10.24,9.975,10.2,7494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.114203916560237,,,,#000000,,,,76.07913028170324,-13.215859030836945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7969.0,201.8175040725508,False,False,False,False,3650.0148577646783,False,False,False,False
2025-04-04 18:00:00+00:00,10.245,10.285,9.995,10.015,7526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.108005898327365,,,,#000000,,,,65.96658601252841,-13.215859030836945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,443.0,205.55676757530196,False,False,False,False,3710.1076506675513,False,False,False,False
2025-04-04 19:00:00+00:00,10.015,10.375,10.01,10.22,24835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.160743965295726,,,,#000000,,,,64.0186739766742,-13.215859030836945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25278.0,594.2768176904135,False,False,False,False,4037.625361509915,False,False,False,False
2025-04-07 14:00:00+00:00,10.41,11.32,10.3,10.87,12853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.311763958871,,,,#000000,,,,69.17994096384557,-13.215859030836945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38131.0,1176.2415181913373,False,False,False,False,4174.297836525265,False,False,False,False
2025-04-07 15:00:00+00:00,10.805,10.965,10.45,10.635,6155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34800012675476,,,,#000000,,,,68.24704960614653,-13.215859030836945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31976.0,1653.7571535682157,False,False,False,False,4205.006397199291,False,False,False,False
2025-04-07 16:00:00+00:00,10.62,10.665,10.4,10.465,5673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.361360576853183,,,,#000000,,,,65.00502668426945,-13.215859030836945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26303.0,2035.9159573888635,False,False,False,False,4227.765987940387,False,False,False,False
2025-04-07 17:00:00+00:00,10.565,10.875,10.5,10.79,10696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.409846843559837,,,,#000000,,,,65.65012660520419,-12.35840172525974,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36999.0,2577.9792758789586,False,False,False,False,4328.048685801776,False,False,False,False
