date,Open,High,Low,Close,Volume,aVWAP_peak_840,aVWAP_peak_822,aVWAP_peak_798,aVWAP_peak_775,aVWAP_peak_749,aVWAP_peak_698,aVWAP_peak_612,aVWAP_peak_491,aVWAP_peak_438,aVWAP_peak_401,aVWAP_peak_384,aVWAP_peak_338,aVWAP_peak_312,aVWAP_peak_294,aVWAP_peak_258,aVWAP_peak_239,aVWAP_peak_207,aVWAP_peak_169,aVWAP_peak_52,aVWAP_peak_20,aVWAP_valley_868,aVWAP_valley_832,aVWAP_valley_810,aVWAP_valley_785,aVWAP_valley_752,aVWAP_valley_731,aVWAP_valley_694,aVWAP_valley_666,aVWAP_valley_651,aVWAP_valley_617,aVWAP_valley_554,aVWAP_valley_521,aVWAP_valley_462,aVWAP_valley_419,aVWAP_valley_348,aVWAP_valley_324,aVWAP_valley_283,aVWAP_valley_233,aVWAP_valley_125,aVWAP_valley_78,aVWAP_valley_48,aVWAP_OB_bull_694,aVWAP_OB_bear_840,aVWAP_OB_bear_169,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,19.11,19.28,19.07,19.18,5318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5318.0,False,False,False,False
2025-02-13 16:00:00+00:00,19.175,19.245,19.115,19.175,3118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3118.0,-48.34108527131783,False,False,False,False,5283.891472868217,False,False,False,False
2025-02-13 17:00:00+00:00,19.175,19.28,19.175,19.27,2074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.84357541899468,-97.76536312849203,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1044.0,-63.77765759269275,False,False,False,False,5234.125713598942,False,False,False,False
2025-02-13 18:00:00+00:00,19.255,19.315,19.17,19.27,2207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.072625698324465,-75.47486033519573,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1044.0,-78.97490321141069,False,False,False,False,5187.193531992756,False,False,False,False
2025-02-13 19:00:00+00:00,19.275,19.425,19.275,19.38,2975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.09434230376901,-58.13408634001628,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1931.0,-47.812501611233785,False,False,False,False,5152.895957853333,False,False,False,False
2025-02-13 20:00:00+00:00,19.38,19.535,19.365,19.49,11082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.35477267483455,-44.366365130875565,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13013.0,154.68071546801013,False,False,False,False,5244.820051530026,False,False,False,False
2025-02-14 15:00:00+00:00,19.645,19.645,19.42,19.49,6987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.19505958887825,-33.05659525963971,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13013.0,354.0345028250953,False,False,False,False,5271.83059336677,False,False,False,False
2025-02-14 16:00:00+00:00,19.52,19.52,19.275,19.34,4723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.37033468778904,-33.05659525963971,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8290.0,477.0727275874969,False,False,False,False,5263.321591919223,False,False,False,False
2025-02-14 17:00:00+00:00,19.34,19.4,19.27,19.395,3405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.46149624805645,-33.05659525963971,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11695.0,650.9940806481559,False,False,False,False,5234.510404447607,False,False,False,False
2025-02-14 18:00:00+00:00,19.395,19.4,19.28,19.305,6149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.35315823257672,-33.05659525963971,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5546.0,726.8856452892697,False,False,False,False,5248.688537711984,False,False,False,False
