date,Open,High,Low,Close,Volume,aVWAP_peak_429,aVWAP_peak_381,aVWAP_peak_343,aVWAP_peak_296,aVWAP_peak_244,aVWAP_peak_228,aVWAP_peak_210,aVWAP_peak_191,aVWAP_peak_119,aVWAP_peak_85,aVWAP_peak_43,aVWAP_peak_26,aVWAP_valley_401,aVWAP_valley_354,aVWAP_valley_332,aVWAP_valley_292,aVWAP_valley_275,aVWAP_valley_201,aVWAP_valley_177,aVWAP_valley_142,aVWAP_valley_98,aVWAP_valley_53,aVWAP_valley_35,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,12.55,12.6,12.4,12.405,200480.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200480.0,False,False,False,False
2023-12-01 17:00:00+00:00,12.845,13.275,12.845,13.255,331352.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,331352.0,5137.240310077519,False,False,False,False,202509.02325581395,False,False,False,False
2023-12-04 17:00:00+00:00,13.285,13.475,13.215,13.445,135065.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,466417.0,12288.864491316628,False,False,False,False,201463.37948440597,False,False,False,False
2023-12-05 17:00:00+00:00,12.975,13.07,12.905,12.925,336729.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.25952813067153,38.533575317604374,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,129688.0,14109.006127110168,False,False,False,False,203560.5208877485,False,False,False,False
2023-12-06 17:00:00+00:00,13.265,13.265,12.955,12.975,87568.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.27172434352741,32.10898022133438,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,217256.0,17258.57192358908,False,False,False,False,201762.1872305741,False,False,False,False
2023-12-07 17:00:00+00:00,13.115,13.215,13.07,13.11,514931.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.2632241577258,29.388293381160082,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,732187.0,28342.73359919235,False,False,False,False,206617.51766110785,False,False,False,False
2023-12-08 17:00:00+00:00,13.165,13.345,13.115,13.27,146108.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.960957004502,28.87545071552279,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,878295.0,41520.28811703433,False,False,False,False,205679.3856043465,False,False,False,False
2023-12-11 17:00:00+00:00,13.24,13.27,13.155,13.175,107193.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.25322934640194,26.747147746847247,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,771102.0,52831.63248731287,False,False,False,False,204152.46489730236,False,False,False,False
2023-12-12 17:00:00+00:00,13.03,13.055,12.97,13.025,184538.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.79732865959657,22.8879121939363,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,586564.0,61106.55291386616,False,False,False,False,203848.36466633642,False,False,False,False
2023-12-13 17:00:00+00:00,13.075,14.0,13.035,13.98,447836.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.33823186854654,22.8879121939363,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1034400.0,76196.3737989225,False,False,False,False,207631.11870251724,False,False,False,False
