date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_845,aVWAP_peak_810,aVWAP_peak_787,aVWAP_peak_755,aVWAP_peak_745,aVWAP_peak_714,aVWAP_peak_665,aVWAP_peak_644,aVWAP_peak_612,aVWAP_peak_560,aVWAP_peak_541,aVWAP_peak_488,aVWAP_peak_455,aVWAP_peak_410,aVWAP_peak_378,aVWAP_peak_348,aVWAP_peak_335,aVWAP_peak_301,aVWAP_peak_270,aVWAP_peak_247,aVWAP_peak_219,aVWAP_peak_204,aVWAP_peak_177,aVWAP_peak_151,aVWAP_peak_126,aVWAP_peak_96,aVWAP_peak_85,aVWAP_peak_57,aVWAP_peak_44,aVWAP_valley_875,aVWAP_valley_852,aVWAP_valley_834,aVWAP_valley_822,aVWAP_valley_793,aVWAP_valley_772,aVWAP_valley_749,aVWAP_valley_726,aVWAP_valley_690,aVWAP_valley_650,aVWAP_valley_618,aVWAP_valley_582,aVWAP_valley_552,aVWAP_valley_516,aVWAP_valley_504,aVWAP_valley_484,aVWAP_valley_467,aVWAP_valley_431,aVWAP_valley_420,aVWAP_valley_389,aVWAP_valley_359,aVWAP_valley_319,aVWAP_valley_290,aVWAP_valley_257,aVWAP_valley_236,aVWAP_valley_161,aVWAP_valley_137,aVWAP_valley_117,aVWAP_valley_68,aVWAP_valley_20,aVWAP_OB_bull_875,aVWAP_OB_bull_137,aVWAP_OB_bull_117,aVWAP_OB_bull_68,aVWAP_OB_bear_787,aVWAP_OB_bear_755,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,201.97,202.07,201.33,201.735,4451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4451.0,False,False,False,False
2024-12-30 16:00:00+00:00,201.76,203.01,201.76,202.64,5204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,-1.0,203.01,201.76,36.0,0,,,False,False,False,False,,,False,False,False,False,5204.0,80.68217054263566,False,False,False,False,4462.674418604651,False,False,False,False
2024-12-30 17:00:00+00:00,202.745,202.91,202.33,202.425,3450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,92.97002724795689,25.395095367849123,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1754.0,106.62508262724596,False,False,False,False,4446.974040021632,False,False,False,False
2024-12-30 18:00:00+00:00,202.34,202.86,202.3,202.63,2129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.58033666612899,25.395095367849123,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3883.0,165.17353095860648,False,False,False,False,4411.036458005793,False,False,False,False
2024-12-30 19:00:00+00:00,202.63,202.72,202.09,202.715,2434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.77481915042884,25.395095367849123,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6317.0,260.55068551738776,False,False,False,False,4380.384729974695,False,False,False,False
2024-12-30 20:00:00+00:00,202.6,202.81,202.17,202.36,8262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.95995672365189,25.395095367849123,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1945.0,226.35610124580037,False,False,False,False,4440.564811680513,False,False,False,False
2024-12-31 15:00:00+00:00,201.67,202.03,201.29,201.39,4213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.787124826801744,30.71329977550971,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6158.0,127.37383611020657,False,False,False,False,4437.036675065311,False,False,False,False
2024-12-31 16:00:00+00:00,201.39,201.43,201.07,201.27,1213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.00842002823546,20.78828317285047,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7371.0,11.11997818601732,False,False,False,False,4387.051610335616,False,False,False,False
2024-12-31 17:00:00+00:00,201.27,201.63,201.0,201.49,1266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.320963119999774,16.404737875034243,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6105.0,-83.70358736725426,False,False,False,False,4338.663213276149,False,False,False,False
2024-12-31 18:00:00+00:00,201.49,201.78,200.93,201.37,1831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,201.35999999999999,,44.37974149587993,12.328790853793464,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7936.0,-205.4446170204751,False,False,False,False,4299.784713845511,False,False,False,False
