date,Close,High,Low,Open,Volume,aVWAP_peak_185,aVWAP_peak_176,aVWAP_peak_161,aVWAP_peak_153,aVWAP_peak_135,aVWAP_peak_124,aVWAP_peak_116,aVWAP_peak_108,aVWAP_peak_104,aVWAP_peak_90,aVWAP_peak_82,aVWAP_peak_58,aVWAP_peak_48,aVWAP_peak_32,aVWAP_peak_23,aVWAP_peak_14,aVWAP_peak_6,aVWAP_valley_191,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_129,aVWAP_valley_120,aVWAP_valley_95,aVWAP_valley_85,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_28,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_8,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bear_58,aVWAP_OB_bear_32,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,51.6843700462,52.0144634203,50.6528282522,50.6564592793,80828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,80828.0,False,False,False,False
2022-01-07 00:00:00+00:00,49.6708004643,52.8892108616,48.7630436856,51.8246597302,169667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-169667,-12567.925925925925,False,False,False,False,87408.66666666667,False,False,False,False
2022-01-14 00:00:00+00:00,48.6392586703,51.0951533735,47.9130532474,49.5140061116,83179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-252846,-30366.301783264746,False,False,False,False,87095.35802469136,False,False,False,False
2022-01-21 00:00:00+00:00,45.1815305769,48.5897446642,45.1237642364,48.5897446642,80331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-333177,-52796.72387339328,False,False,False,False,86594.29446730681,False,False,False,False
2022-01-28 00:00:00+00:00,44.8679418715,46.567922748,42.7305872744,44.0922224424,161280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.722150631299996,,,,,44.722150631299996,#000000,,44.722150631299996,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-494457,-85512.29988277156,False,False,False,False,92126.56895121002,False,False,False,False
2022-02-04 00:00:00+00:00,46.402876061,47.4096608519,44.7359045219,44.7359045219,82477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.216376918633706,,,,,45.216376918633706,#000000,,45.216376918633706,,6.085658186298896,-44.24715124576433,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-411980,-109695.09248404774,False,False,False,False,91411.7860659352,False,False,False,False
2022-02-11 00:00:00+00:00,48.6145016673,52.3032951226,46.3781190579,47.2446141649,117745,,,,,,,,,,,,,,,,,49.098638615933325,,,,,,,,,,,,,,,,46.480870347573365,,,,,47.78975448175335,#000000,,47.78975448175335,,15.996743450256897,-35.12768553122644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-294235,-123364.71526300717,False,False,False,False,93362.39450549555,False,False,False,False
2022-02-18 00:00:00+00:00,44.3315401386,48.9858567131,44.3315401386,48.9858567131,86131,,,,,,,,,,,,,,,,,47.74012668388423,,,,,,,,,,,,,,,,46.365827488945136,,,,,47.052977086414685,#000000,,47.052977086414685,,19.123838061870504,-32.760118420874555,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-380366,-142401.84746574739,False,False,False,False,92826.73565323662,False,False,False,False
2022-02-25 00:00:00+00:00,45.7509416472,45.8087079876,42.3757368972,44.2242597921,144199,,,,,,,,,,,,,,,,,46.457944414219746,,,,,,,,,,,,,,,44.645128844,45.94658178424778,,,,,45.68321834748917,#000000,,45.68321834748917,,23.60163837995159,-29.079274230799143,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-236167,-149347.41432013648,False,False,False,False,96632.08856781169,False,False,False,False
2022-03-04 00:00:00+00:00,44.9669698837,46.1635583648,44.2077551234,45.0494932272,69374,,,,,,,,,,,,,,,,,46.23439436240978,,,,,,,,,,,,,,,44.797027828377274,45.85909698452373,,,,,45.630173058436924,#000000,,45.630173058436924,,26.20538390921822,-27.186201311125643,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-305541,-160917.30955568192,False,False,False,False,94612.97089612194,False,False,False,False
2022-03-11 00:00:00+00:00,44.6038671722,45.4703622792,43.4815497004,44.6121195066,86368,,,,,,,,,,,,,,,,,45.94025913533649,,,,,,,,,,,,,,,44.716852544281174,45.70422717395631,,,,,45.45377961785798,#000000,,45.45377961785798,,27.795746812935832,-26.17392657635696,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391909,-178027.80514414993,False,False,False,False,94002.23231122403,False,False,False,False
