date,Open,High,Low,Close,Volume,aVWAP_peak_855,aVWAP_peak_854,aVWAP_peak_853,aVWAP_peak_852,aVWAP_peak_809,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_737,aVWAP_peak_691,aVWAP_peak_690,aVWAP_peak_636,aVWAP_peak_616,aVWAP_peak_588,aVWAP_peak_563,aVWAP_peak_510,aVWAP_peak_481,aVWAP_peak_425,aVWAP_peak_391,aVWAP_peak_390,aVWAP_peak_305,aVWAP_peak_266,aVWAP_peak_265,aVWAP_peak_206,aVWAP_peak_205,aVWAP_peak_179,aVWAP_peak_134,aVWAP_peak_50,aVWAP_valley_867,aVWAP_valley_847,aVWAP_valley_821,aVWAP_valley_754,aVWAP_valley_717,aVWAP_valley_653,aVWAP_valley_652,aVWAP_valley_624,aVWAP_valley_623,aVWAP_valley_605,aVWAP_valley_604,aVWAP_valley_603,aVWAP_valley_545,aVWAP_valley_544,aVWAP_valley_516,aVWAP_valley_461,aVWAP_valley_403,aVWAP_valley_345,aVWAP_valley_344,aVWAP_valley_276,aVWAP_valley_218,aVWAP_valley_217,aVWAP_valley_188,aVWAP_valley_77,aVWAP_valley_76,aVWAP_valley_59,aVWAP_valley_12,aVWAP_OB_bull_867,aVWAP_OB_bull_754,aVWAP_OB_bull_653,aVWAP_OB_bull_605,aVWAP_OB_bull_345,aVWAP_OB_bull_218,aVWAP_OB_bull_77,aVWAP_OB_bear_737,aVWAP_OB_bear_2,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,18.085,18.085,17.845,17.845,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2025-04-03 15:00:00+00:00,17.845,17.96,17.75,17.96,1053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1053.0,16.325581395348838,False,False,False,False,213.2248062015504,False,False,False,False
2025-04-03 16:00:00+00:00,17.96,18.01,17.925,17.98,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97166666666667,,#000000,,,,100.0,50.0,False,False,True,False,True,,-1.0,18.01,17.925,94.0,0,,,False,False,False,False,,,False,False,False,False,1153.0,33.94844059852173,False,False,False,False,211.46938284958836,False,False,False,False
2025-04-03 17:00:00+00:00,17.98,17.98,17.95,17.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97166666666667,,#000000,,,,92.78717720391793,43.50845948352614,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1153.0,51.298077178389605,False,False,False,False,208.190787766649,False,False,False,False
2025-04-03 18:00:00+00:00,17.95,17.95,17.87,17.87,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9217502787068,,#000000,,,,77.69685103731334,30.359935301346923,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,954.0,65.29345582678667,False,False,False,False,208.04829493305755,False,False,False,False
2025-04-03 19:00:00+00:00,17.87,17.885,17.72,17.75,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86694054776219,,#000000,,,,61.314950946704684,16.75245511927004,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,754.0,75.97107666668144,False,False,False,False,207.92351516665354,False,False,False,False
2025-04-04 14:00:00+00:00,17.15,17.15,16.55,16.55,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.447563621193158,,#000000,,,,42.61009841567534,1.476216415901348,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,454.0,81.8319902067329,False,False,False,False,209.35105756717053,False,False,False,False
2025-04-04 15:00:00+00:00,16.55,16.85,16.55,16.795,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.304240907574243,,#000000,,,,35.13752452873978,-3.4094319526468766,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,654.0,90.70281206399285,False,False,False,False,209.2060799304702,False,False,False,False
2025-04-04 16:00:00+00:00,16.795,16.795,16.57,16.635,1890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.88713626398985,,#000000,,,,29.4551796930555,-7.3260317137393685,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1236.0,70.13377621803949,False,False,False,False,235.26490039666444,False,False,False,False
2025-04-04 17:00:00+00:00,16.635,16.635,16.53,16.53,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.863956526394688,,#000000,,,,25.236603988965012,-10.52142454341027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1460.0,46.41077193558927,False,False,False,False,235.0902507781115,False,False,False,False
