date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_846,aVWAP_peak_778,aVWAP_peak_762,aVWAP_peak_725,aVWAP_peak_684,aVWAP_peak_648,aVWAP_peak_612,aVWAP_peak_597,aVWAP_peak_532,aVWAP_peak_496,aVWAP_peak_465,aVWAP_peak_434,aVWAP_peak_421,aVWAP_peak_407,aVWAP_peak_384,aVWAP_peak_343,aVWAP_peak_328,aVWAP_peak_291,aVWAP_peak_264,aVWAP_peak_235,aVWAP_peak_193,aVWAP_peak_178,aVWAP_peak_162,aVWAP_peak_145,aVWAP_peak_120,aVWAP_peak_76,aVWAP_valley_855,aVWAP_valley_811,aVWAP_valley_767,aVWAP_valley_745,aVWAP_valley_707,aVWAP_valley_676,aVWAP_valley_641,aVWAP_valley_623,aVWAP_valley_552,aVWAP_valley_539,aVWAP_valley_518,aVWAP_valley_477,aVWAP_valley_457,aVWAP_valley_441,aVWAP_valley_414,aVWAP_valley_396,aVWAP_valley_375,aVWAP_valley_359,aVWAP_valley_314,aVWAP_valley_280,aVWAP_valley_246,aVWAP_valley_205,aVWAP_valley_188,aVWAP_valley_169,aVWAP_valley_139,aVWAP_valley_117,aVWAP_valley_42,aVWAP_valley_25,aVWAP_OB_bear_725,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,91.88,92.625,91.585,92.515,597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,597.0,False,False,False,False
2025-01-23 16:00:00+00:00,92.515,92.985,92.51,92.51,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.66833333333332,,#000000,,,,0.0,,False,False,False,True,False,,-1.0,92.985,92.51,0.0,0,,,False,False,False,False,,,False,False,False,False,-235.0,-3.643410852713178,False,False,False,False,591.3875968992247,False,False,False,False
2025-01-23 17:00:00+00:00,92.51,92.71,91.875,91.93,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.41790436005626,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-474.0,-10.935761072050958,False,False,False,False,585.9242233038879,False,False,False,False
2025-01-23 18:00:00+00:00,91.93,92.06,91.535,91.97,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.07316571272825,,#000000,,,,2.3830538393640994,-47.85525154457231,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,275.0,-6.502648497290479,False,False,False,False,588.4525299193314,False,False,False,False
2025-01-23 19:00:00+00:00,91.795,92.23,91.795,92.215,1145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.07647029842342,,#000000,,,,14.186523926442,-37.37511169656405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1420.0,15.613671634450458,False,False,False,False,597.0811728663184,False,False,False,False
2025-01-23 20:00:00+00:00,92.28,92.54,91.85,92.015,2945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.10891335717423,,#000000,,,,19.125289929132656,-33.71468822222678,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1525.0,-8.271811646703812,False,False,False,False,633.4830151474607,False,False,False,False
2025-01-24 15:00:00+00:00,91.24,91.31,90.69,90.8,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.95808422203991,,#000000,,,,16.483358396549477,-33.71468822222678,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2307.0,-43.911008365359564,False,False,False,False,635.7856040599031,False,False,False,False
2025-01-24 16:00:00+00:00,90.8,90.8,90.575,90.62,833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.80260801578136,,#000000,,,,14.37558614836976,-31.137284408947032,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3140.0,-91.9123880806253,False,False,False,False,638.8431915938581,False,False,False,False
2025-01-24 17:00:00+00:00,90.62,90.99,90.62,90.94,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7865216877158,,#000000,,,,17.65894424975372,-31.137284408947032,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3021.0,-137.32459911813498,False,False,False,False,630.7836072280619,False,False,False,False
2025-01-24 18:00:00+00:00,90.94,91.3,90.94,91.06,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.73464755782936,,#000000,,,,21.412785016651632,-34.203104415980775,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2445.0,-173.10251231010187,False,False,False,False,629.934248976464,False,False,False,False
