date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_266,aVWAP_BoS_CHoCH_bull_430,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_597,aVWAP_BoS_CHoCH_bull_636,aVWAP_BoS_CHoCH_bull_737,aVWAP_BoS_CHoCH_bull_826,aVWAP_BoS_CHoCH_bull_858,aVWAP_BoS_CHoCH_bear_377,aVWAP_BoS_CHoCH_bear_408,aVWAP_BoS_CHoCH_bear_721,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,40.0594787536,40.557468927,39.9637114126,40.557468927,1357061,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1357061.0,False,False,False,False
2022-01-04 00:00:00+00:00,39.9541346785,40.648447901,39.8870975397,40.4521248518,1961794,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1961794,-76933.09803921568,False,False,False,False,1380776.0196078431,False,False,False,False
2022-01-05 00:00:00+00:00,38.7666196497,40.5095852565,38.6900057769,40.1360926264,2113761,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4075555,-233741.80007689347,False,False,False,False,1409520.5286428297,False,False,False,False
2022-01-06 00:00:00+00:00,37.0045005747,38.4505874243,36.8991564996,37.8951368463,3489530,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7565085,-521245.45497583883,False,False,False,False,1491089.5275195814,False,False,False,False
2022-01-07 00:00:00+00:00,36.9278867019,37.3301095342,36.4107430603,37.1002679157,3158472,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10723557,-921336.1038003156,False,False,False,False,1556477.0754599902,False,False,False,False
2022-01-10 00:00:00+00:00,37.684448696,37.6940254301,36.4011663262,36.7746589562,2272897,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,7.7676006340849995,-42.879699418755415,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8450660,-1216603.7075728523,False,False,False,False,1584571.9744615592,False,False,False,False
2022-01-11 00:00:00+00:00,38.1058249966,38.1058249966,37.253399894,37.5791046209,1834561,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.13994393159964,-35.63658476459394,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6616099,-1428348.621001368,False,False,False,False,1594375.4656591453,False,False,False,False
2022-01-12 00:00:00+00:00,38.5942384358,38.6708523086,37.8185229735,38.1249784648,2257629,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,24.795401079209512,-28.437254251163658,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4358470,-1543255.3417464122,False,False,False,False,1620385.408182316,False,False,False,False
2022-01-13 00:00:00+00:00,38.2207458058,39.0060380023,38.0866715284,38.5750849676,1767451,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,29.111581899285273,-25.402158236208557,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6125921,-1722967.7205014548,False,False,False,False,1626152.6862928134,False,False,False,False
2022-01-14 00:00:00+00:00,37.9813274532,38.3165131468,37.4450303434,38.1632854012,1618325,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.13249508317485,-24.31391503965763,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7744246,-1959096.28048179,False,False,False,False,1625845.7182028992,False,False,False,False
2022-01-18 00:00:00+00:00,37.6748719619,38.7187359792,37.5982580891,38.0292111237,1613740,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.45417728719682,-24.31391503965763,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9357986,-2249248.818502112,False,False,False,False,1625370.9841557269,False,False,False,False
2022-01-19 00:00:00+00:00,40.47127832,40.6819664703,38.2111690717,38.2494760081,3690090,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.25054270021471,-14.81628398939705,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5667896,-2383313.41385497,False,False,False,False,1706340.3573260906,False,False,False,False
2022-01-20 00:00:00+00:00,39.9445579444,40.8543476842,39.906251008,40.7106966726,2133577,,,,,,,,,,,,40.235052212199996,#000000,,40.235052212199996,,0,,,0.0,0.0,0.0,0.0,47.568748309295465,-10.506913797552834,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7801473,-2595790.2603704617,False,False,False,False,1723094.7354701655,False,False,False,False
2022-01-21 00:00:00+00:00,39.073075141,40.3563575108,38.9364151453,40.3563575108,2089434,,,,,,,,,,,,39.84924285913005,#000000,,39.84924285913005,,0,,,0.0,0.0,0.0,0.0,48.42763695293662,-10.195855410994696,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-9890907,-2881873.2697676984,False,False,False,False,1737460.9811380024,False,False,False,False
2022-01-24 00:00:00+00:00,38.5080478289,38.6804290427,37.2487072943,38.421857222,2564238,,,,,,,,,,,,39.20565111915652,#000000,,39.20565111915652,,0,,,0.0,0.0,0.0,0.0,47.4978767635786,-10.195855410994696,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-12455145,-3257295.6905611223,False,False,False,False,1769883.6093286688,False,False,False,False
2022-01-25 00:00:00+00:00,38.7091592451,38.9868845341,37.8855601122,38.3069364127,2092270,,,,,,,,,,,,39.045788832795694,#000000,,39.045788832795694,,0,,,0.0,0.0,0.0,0.0,47.49402576320729,-10.195855410994696,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10362875,-3535945.8595587257,False,False,False,False,1782526.2128844073,False,False,False,False
2022-01-26 00:00:00+00:00,38.0196343896,39.3029167595,37.7361630602,38.5080478289,2681255,,,,,,,,,,,,38.8850903408269,#000000,,38.8850903408269,,0,,,0.0,0.0,0.0,0.0,45.69272592890677,-10.195855410994696,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13044130,-3908815.8258505403,False,False,False,False,1817770.479045803,False,False,False,False
2022-01-27 00:00:00+00:00,37.3588397365,38.2686294763,37.1002679157,37.215188725,2301956,,,,,,,,,,,,38.66769664775076,#000000,,38.66769664775076,,0,,,0.0,0.0,0.0,0.0,42.990965102140414,-10.195855410994696,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-15346086,-4357336.224836794,False,False,False,False,1836758.1465342029,False,False,False,False
