date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_39,aVWAP_BoS_CHoCH_bull_74,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,9.71,9.72,9.71,9.72,64623,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,75.76916075004551,27.788397354208385,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-62065,-2155.97259357113,False,False,False,False,37492.90780373075,False,False,False,False
2022-01-19 00:00:00+00:00,9.73,9.73,9.71,9.73,90667,,,9.723333333333334,#000000,,9.723333333333334,,0,,,0.0,0.0,0.0,0.0,70.381670073235,24.196021969907335,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,28602,-949.777589901674,False,False,False,False,39578.1663212315,False,False,False,False
2022-01-20 00:00:00+00:00,9.71,9.71,9.7,9.71,124311,,,9.713695835542863,#000000,,9.713695835542863,,0,,,0.0,0.0,0.0,0.0,60.267058127050774,16.064947975240244,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-95709,-4665.825527552588,False,False,False,False,42901.02254392831,False,False,False,False
2022-01-21 00:00:00+00:00,9.705,9.71,9.7,9.71,35619,,,9.712459839237237,#000000,,9.712459839237237,,0,,,0.0,0.0,0.0,0.0,52.41885336103259,10.087164688049654,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-131328,-9632.96962451131,False,False,False,False,42615.45303240171,False,False,False,False
2022-01-24 00:00:00+00:00,9.7,9.71,9.69,9.69,5236,,,9.71220483023431,#000000,,9.71220483023431,,0,,,0.0,0.0,0.0,0.0,46.16481851590969,5.440194570122344,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-136564,-14610.657090216748,False,False,False,False,41149.592129170276,False,False,False,False
2022-01-25 00:00:00+00:00,9.68,9.68,9.67,9.67,6063,,,9.694024386906763,#000000,,9.694024386906763,,0,,,0.0,0.0,0.0,0.0,38.9815586247414,-0.28609249329088016,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-142627,-19630.905831776876,False,False,False,False,39773.647339791045,False,False,False,False
2022-01-26 00:00:00+00:00,9.67,9.67,9.67,9.67,2470,,,9.685244124483278,#000000,,9.685244124483278,,0,,,0.0,0.0,0.0,0.0,33.13645752005262,-4.930435955591463,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-145097,-24551.144818766017,False,False,False,False,38310.759208818854,False,False,False,False
2022-01-27 00:00:00+00:00,9.67,9.6701,9.67,9.67,2848,,,9.681042487357193,#000000,,9.681042487357193,,0,,,0.0,0.0,0.0,0.0,29.239723450260104,-8.000057893586018,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-145097,-29278.433257245782,False,False,False,False,36920.06276925733,False,False,False,False
2022-01-28 00:00:00+00:00,9.67,9.67,9.67,9.67,412,,,9.678795529326413,#000000,,9.678795529326413,,0,,,0.0,0.0,0.0,0.0,26.64190073706509,-10.16146247404825,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-145097,-33820.337835393,False,False,False,False,35488.37403320803,False,False,False,False
2022-01-31 00:00:00+00:00,9.7,9.7,9.7,9.7,373,,,9.682788376490858,#000000,,9.682788376490858,,0,,,0.0,0.0,0.0,0.0,33.8000142640955,-10.16146247404825,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-144724,-38169.50105753445,False,False,False,False,34111.30054170967,False,False,False,False
2022-02-01 00:00:00+00:00,9.7,9.71,9.7,9.71,13826,,,9.698578989493686,#000000,,9.698578989493686,,0,,,0.0,0.0,0.0,0.0,38.57208994878245,-10.16146247404825,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-144724,-42348.10885919976,False,False,False,False,33315.79855968184,False,False,False,False
2022-02-02 00:00:00+00:00,9.7,9.7,9.7,9.7,0,,,9.698578989493686,#000000,,9.698578989493686,,0,,,0.0,0.0,0.0,0.0,41.753473738573746,-22.50396376335096,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-144724,-46362.849688250746,False,False,False,False,32009.296655380593,False,False,False,False
2022-02-03 00:00:00+00:00,9.7,9.7,9.7,9.7,0,,,9.698578989493686,#000000,,9.698578989493686,,0,,,0.0,0.0,0.0,0.0,43.874396265101275,-20.26191177820362,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-144724,-50220.149700476206,False,False,False,False,30754.03011987547,False,False,False,False
2022-02-04 00:00:00+00:00,9.7,9.7,9.7,9.7,0,,,9.698578989493686,#000000,,9.698578989493686,,0,,,0.0,0.0,0.0,0.0,45.28834461611963,-18.48899955341457,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-144724,-53926.18304555557,False,False,False,False,29547.98972301761,False,False,False,False
2022-02-07 00:00:00+00:00,9.72,9.725,9.7,9.7,56267,,,9.71091864882019,#000000,,9.71091864882019,,0,,,0.0,0.0,0.0,0.0,50.851131812117906,-12.757793484477219,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-88457,-55280.332730043585,False,False,False,False,30595.794047605155,False,False,False,False
2022-02-08 00:00:00+00:00,9.72,9.72,9.72,9.72,6,,,9.710919294027576,#000000,,9.710919294027576,,0,,,0.0,0.0,0.0,0.0,54.55965660945009,-8.863329166920721,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-88457,-56581.378505336,False,False,False,False,29396.194281032404,False,False,False,False
2022-02-09 00:00:00+00:00,9.72,9.72,9.72,9.72,75,,,9.710927350405392,#000000,,9.710927350405392,,0,,,0.0,0.0,0.0,0.0,57.03200647433822,-6.095023074607184,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-88457,-57831.40287767576,False,False,False,False,28246.343524913485,False,False,False,False
2022-02-10 00:00:00+00:00,9.71,9.71,9.7,9.7,612914,,,9.707267655689241,#000000,,9.707267655689241,,0,,,0.0,0.0,0.0,0.0,55.56181152442561,-6.095023074607184,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-701371,-83068.24982364927,False,False,False,False,51174.486916093345,False,False,False,False
2022-02-11 00:00:00+00:00,9.71,9.71,9.705,9.705,30686,,,9.707312990900531,#000000,,9.707312990900531,,0,,,0.0,0.0,0.0,0.0,54.5816815578172,-6.095023074607184,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-701371,-107315.41649723165,False,False,False,False,50371.016840952434,False,False,False,False
2022-02-14 00:00:00+00:00,9.7,9.705,9.7,9.705,4112,,,9.706480145185456,#000000,,9.706480145185456,,0,,,0.0,0.0,0.0,0.0,51.21931860753857,-6.095023074607184,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-705483,-130772.96879145787,False,False,False,False,48556.93774915038,False,False,False,False
2022-02-15 00:00:00+00:00,9.7,9.7,9.7,9.7,5,,,9.705669837974375,#000000,,9.705669837974375,,0,,,0.0,0.0,0.0,0.0,48.97774330735281,-6.095023074607184,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-705483,-153310.61707414582,False,False,False,False,46652.94019036017,False,False,False,False
2022-02-16 00:00:00+00:00,9.7,9.7,9.7,9.7,220,,,9.70502906421241,#000000,,9.70502906421241,,0,,,0.0,0.0,0.0,0.0,47.48335977389564,-6.095023074607184,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-705483,-174964.4360124146,False,False,False,False,44832.04057505193,False,False,False,False
2022-02-17 00:00:00+00:00,9.72,9.72,9.72,9.72,380,,,9.708001410995058,#000000,,9.708001410995058,,0,,,0.0,0.0,0.0,0.0,51.877457867172424,-6.095023074607184,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-705103,-195754.18361977092,False,False,False,False,43088.823297598916,False,False,False,False
2022-02-18 00:00:00+00:00,9.72,9.72,9.72,9.72,10,,,9.708032300398756,#000000,,9.708032300398756,,0,,,0.0,0.0,0.0,0.0,54.806856596023614,-5.3549857975750115,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-705103,-215728.6470072309,False,False,False,False,41399.45767808524,False,False,False,False
2022-02-22 00:00:00+00:00,9.72,9.72,9.72,9.72,47,,,9.70816637223649,#000000,,9.70816637223649,,0,,,0.0,0.0,0.0,0.0,56.75978908192441,-3.116640302655732,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-705103,-234919.79810498658,False,False,False,False,39777.7926711015,False,False,False,False
2022-02-23 00:00:00+00:00,9.71,9.715,9.71,9.715,339,,,9.70810991241901,#000000,,9.70810991241901,,0,,,0.0,0.0,0.0,0.0,54.777697747565924,-3.116640302655732,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-705442,-253371.64915969298,False,False,False,False,38231.17335066615,False,False,False,False
2022-02-24 00:00:00+00:00,9.7,9.7,9.7,9.7,576,,,9.706326642258825,#000000,,9.706326642258825,,0,,,0.0,0.0,0.0,0.0,50.88912014189704,-3.116640302655732,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-706018,-271122.48644754814,False,False,False,False,36754.49988593414,False,False,False,False
2022-02-25 00:00:00+00:00,9.7,9.7,9.7,9.7,0,,,9.706326642258825,#000000,,9.706326642258825,,0,,,0.0,0.0,0.0,0.0,48.29673507145111,-3.116640302655732,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-706018,-288177.21246921294,False,False,False,False,35313.146949230846,False,False,False,False
2022-02-28 00:00:00+00:00,9.71,9.715,9.71,9.715,5218,,,9.708645124772575,#000000,,9.708645124772575,,0,,,0.0,0.0,0.0,0.0,49.50717478955578,-3.116640302655732,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-700800,-304358.498254734,False,False,False,False,34132.94510808454,False,False,False,False
2022-03-01 00:00:00+00:00,9.73,9.77,9.73,9.73,170006,,,9.728054621416645,#000000,,9.728054621416645,,0,,,0.0,1.0,9.77,62.0,54.3883021625366,-3.116640302655732,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-530794,-313238.3218525876,False,False,False,False,39461.30020188515,False,False,False,False
2022-03-02 00:00:00+00:00,9.73,9.73,9.73,9.73,18507,,,9.727629033491551,#000000,,9.727629033491551,,0,,,0.0,0.0,0.0,0.0,57.64238707785715,-1.3338574165199972,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-530794,-321769.91707405477,False,False,False,False,38639.56293906612,False,False,False,False
2022-03-03 00:00:00+00:00,9.74,9.74,9.7332,9.74,9225,,,9.727666546650228,#000000,,9.727666546650228,,0,,,0.0,0.0,0.0,0.0,61.404885846366554,2.361579169865351,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-521569,-329605.1752280134,False,False,False,False,37486.05066694588,False,False,False,False
2022-03-04 00:00:00+00:00,9.74,9.74,9.74,9.74,682,,,9.727674092721513,#000000,,9.727674092721513,,0,,,0.0,0.0,0.0,0.0,63.91321835870616,4.865515976271098,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-521569,-337133.16835632664,False,False,False,False,36042.75456235977,False,False,False,False
2022-03-07 00:00:00+00:00,9.74,9.74,9.7,9.7,33492,9.726666666666665,,9.726860394861044,#000000,,9.726860394861044,,0,,,0.0,0.0,0.0,0.0,65.58544003359923,6.64665833753665,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-521569,-344365.9460678433,False,False,False,False,35942.724971678996,False,False,False,False
2022-03-08 00:00:00+00:00,9.74,9.74,9.74,9.74,160,9.726730060620469,,9.726867477431114,#000000,,9.726867477431114,,0,,,0.0,0.0,0.0,0.0,66.70025448352794,7.992510440398377,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-521569,-351315.0854377318,False,False,False,False,34539.48085514257,False,False,False,False
2022-03-09 00:00:00+00:00,9.74,9.74,9.74,9.74,44225,9.734265829449003,,9.728020007378454,#000000,,9.728020007378454,,0,,,0.0,0.0,0.0,0.0,67.44346411681374,9.076110531089661,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-521569,-357991.7095382129,False,False,False,False,34919.30513533305,False,False,False,False
2022-03-10 00:00:00+00:00,9.74,9.74,9.73,9.74,38224,9.73505625848758,,9.728287383231761,#000000,,9.728287383231761,,0,,,0.0,0.0,0.0,0.0,67.93893720567095,9.999102946454919,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-521569,-364406.50524259673,False,False,False,False,35048.90101237881,False,False,False,False
2022-03-11 00:00:00+00:00,9.75,9.75,9.74,9.75,48607,9.738482607604569,,9.729627026889842,#000000,,9.729627026889842,,0,,,0.0,0.0,0.0,0.0,70.24795659713729,12.63314342813009,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-472962,-368663.58346837724,False,False,False,False,35580.59116875611,False,False,False,False
2022-03-14 00:00:00+00:00,9.74,9.75,9.74,9.75,17900,9.738958096030842,,9.729921479304382,#000000,,9.729921479304382,,0,,,0.0,0.0,0.0,0.0,67.453470328659,12.63314342813009,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-490862,-373455.6782343232,False,False,False,False,34887.2346523343,False,False,False,False
2022-03-15 00:00:00+00:00,9.74,9.74,9.74,9.74,100,9.738958666287191,,9.72992239627074,#000000,,9.72992239627074,,0,,,0.0,0.0,0.0,0.0,65.5904794830068,12.63314342813009,False,False,True,False,False,9.356982150334382,0,,,False,False,False,False,0.2527471465226109,0.2527471465226109,False,False,False,False,-490862,-378059.84771533014,False,False,False,False,33523.0293718506,False,False,False,False
2022-03-16 00:00:00+00:00,9.75,9.75,9.75,9.75,1000,9.739018768915889,,9.729951666028374,#000000,,9.729951666028374,,0,,,0.0,0.0,0.0,0.0,66.55582581189053,12.63314342813009,False,False,True,False,False,12.965838224616594,0,0.8903318903318914,0.9241393527107873,False,False,False,False,0.3428273285948163,0.2977872375587136,False,False,False,False,-489862,-382444.2458441407,False,False,False,False,32247.61645530744,False,False,False,False
2022-03-17 00:00:00+00:00,9.75,9.76,9.75,9.76,100904,9.744093736970566,,9.73291501481346,#000000,,9.73291501481346,,0,,,0.0,0.0,0.0,0.0,67.19939003114635,12.63314342813009,False,False,True,False,False,12.965838224616594,0,0.8903318903318914,0.903525046382196,False,False,False,False,0.34282738305477056,0.3203073103067421,False,False,False,False,-489862,-386656.7067914293,False,False,False,False,34940.02365313852,False,False,False,False
2022-03-18 00:00:00+00:00,9.76,9.76,9.76,9.76,20714,9.745172853496483,,9.733613604907207,#000000,,9.733613604907207,,0,,,0.0,0.0,0.0,0.0,69.45231495714323,13.020534909412547,False,False,True,False,False,16.324641906811085,0,0.8723490203999209,0.8852757018784156,False,False,False,False,0.34282743146362704,0.33156737088518456,False,False,False,False,-469148,-389891.65946627525,False,False,False,False,34382.14037262329,False,False,False,False
2022-03-21 00:00:00+00:00,9.76,9.7699,9.75,9.76,18201,9.746005124662444,,9.734189030624142,#000000,,9.734189030624142,,0,,,0.0,0.0,0.0,0.0,70.95426490780781,14.726255458466838,False,False,True,False,True,16.324641906811085,0,0.8578640776699051,0.870485436893211,False,False,False,False,0.34241601153413026,0.33699169120965744,False,False,False,False,-469148,-392999.7512519115,False,False,False,False,33747.58584820669,False,False,False,False
2022-03-22 00:00:00+00:00,9.76,9.76,9.76,9.76,120,9.74601031360299,,9.734192722882334,#000000,,9.734192722882334,,0,,,0.0,0.0,0.0,0.0,71.95556487491753,15.958621384125294,False,False,True,False,True,16.324641906811085,0,0.8772815533980598,0.8897087378640846,False,False,False,False,0.34282743146362704,0.33990956133664224,False,False,False,False,-469148,-395985.9570851699,False,False,False,False,32428.85699141427,False,False,False,False
2022-03-23 00:00:00+00:00,9.77,9.77,9.75,9.76,53505,9.748467859024126,,9.735955226644565,#000000,,9.735955226644565,,0,,,0.0,0.0,0.0,0.0,74.25260708722243,18.391287646918983,False,False,True,False,True,19.51647046243965,0,0.8796190476190491,0.8727619047619122,False,False,False,False,0.34282743146362704,0.34136849640013467,False,False,False,False,-415643,-396756.8215132025,False,False,False,False,33255.37240351568,False,False,False,False
2022-03-24 00:00:00+00:00,9.755,9.77,9.755,9.77,412,9.74848044296243,,9.73596592935224,#000000,,9.73596592935224,,0,,,0.0,0.0,0.0,0.0,69.56856802838223,18.391287646918983,False,False,True,False,False,12.251684697296543,0,0.8901886792452856,0.8739622641509505,False,False,False,False,0.3428274537055368,0.34209797505283573,False,False,False,False,-416055,-397513.6128264103,False,False,False,False,31967.397015142513,False,False,False,False
2022-03-25 00:00:00+00:00,9.77,9.77,9.77,9.77,1001,9.748537344885731,,9.736005288102191,#000000,,9.736005288102191,,0,,,0.0,0.0,0.0,0.0,69.1845397365991,18.391287646918983,True,False,True,False,False,16.81519293890917,0,0.8725233644859842,0.8657943925233732,False,False,False,False,0.3428275137587014,0.34246274440576857,False,False,False,False,-415054,-398201.47114694316,False,False,False,False,30753.02850474477,False,False,False,False
2022-03-28 00:00:00+00:00,9.76,9.76,9.75,9.76,5000,9.748643315474563,,9.736111649752072,#000000,,9.736111649752072,,0,,,0.0,0.0,0.0,0.0,65.93003107794544,21.959514173292305,True,False,True,False,False,12.486844766425833,0,0.8410810810810848,0.8706306306306388,False,False,False,False,0.23524498571712088,0.2888538650614447,False,False,False,False,-420054,-399058.43306274933,False,False,False,False,29743.10581828419,False,False,False,False
2022-03-29 00:00:00+00:00,9.765,9.765,9.76,9.765,2577,9.74874135240404,,9.736188673121353,#000000,,9.736188673121353,,0,,,0.0,0.0,0.0,0.0,64.6725448588616,20.692627558741577,True,False,True,False,False,13.955098001739366,0,0.8603571428571463,0.8628571428571499,False,False,False,False,0.28822402702046496,0.28853894604095487,False,False,False,False,-417477,-399780.7298053866,False,False,False,False,28677.768335214227,False,False,False,False
2022-03-30 00:00:00+00:00,9.765,9.765,9.765,9.765,0,9.74874135240404,,9.736188673121353,#000000,,9.736188673121353,,0,,,0.0,0.0,0.0,0.0,63.8342207128057,19.750411186341665,True,False,True,False,False,13.955098001739366,0,0.8829629629629674,0.8577777777777852,False,False,False,False,0.30622545859613653,0.29738220231854573,False,False,False,False,-417477,-400474.7011855676,False,False,False,False,27553.149969127397,False,False,False,False
2022-03-31 00:00:00+00:00,9.77,9.77,9.76,9.77,7089,9.749064502290004,,9.736428725431484,#000000,,9.736428725431484,,0,,,0.0,0.0,0.0,0.0,64.22699415971377,19.750411186341665,True,False,True,False,False,15.412346705398548,0,0.8713207547169843,0.8645283018868015,False,False,False,False,0.30622545859613653,0.30180383045734116,False,False,False,False,-410388,-400863.4580018199,False,False,False,False,26750.634284063577,False,False,False,False
2022-04-01 00:00:00+00:00,9.78,9.78,9.76,9.76,53465,9.751969236274038,,9.73853206990199,#000000,,9.73853206990199,,0,,,0.0,0.0,0.0,0.0,66.14899035963812,19.750411186341665,True,False,True,False,False,18.18047245362553,0,0.9265384615384661,0.8426923076923171,False,False,False,False,0.3428275137587014,0.32231567210802126,False,False,False,False,-356923,-399140.3027860623,False,False,False,False,27798.256469002263,False,False,False,False
2022-04-04 00:00:00+00:00,9.8,9.8,9.76,9.76,2567,9.752167490534498,,9.738667080664676,#000000,,9.738667080664676,,0,,,0.0,0.0,0.0,0.0,69.81571031552373,14.18974160016164,True,False,True,False,True,20.0,0,0.9305454545454587,0.8149090909090974,False,False,False,False,0.3428275810910518,0.33257162659953654,False,False,False,False,-354356,-397384.0556179814,False,False,False,False,26808.795431002178,False,False,False,False
2022-04-05 00:00:00+00:00,9.785,9.8,9.785,9.8,2560,9.752381847094993,,9.738811067068486,#000000,,9.738811067068486,,0,,,0.0,0.0,0.0,0.0,68.03234987310387,14.18974160016164,True,False,True,False,True,17.003521232540784,0,0.9941284403669765,0.8132110091743182,False,False,False,False,0.34282764979754754,0.33769963819854204,False,False,False,False,-356916,-395797.07304472727,False,False,False,False,25857.86227684523,False,False,False,False
2022-04-06 00:00:00+00:00,9.77,9.77,9.77,9.77,254,9.752391745875151,,9.73881920770463,#000000,,9.73881920770463,,0,,,0.0,0.0,0.0,0.0,63.55253114321126,19.44473850646854,True,False,True,False,False,11.516502399740226,0,1.03169811320755,0.8173584905660427,False,False,False,False,0.21189024944263962,0.27479494382059083,False,False,False,False,-357170,-394282.2858665027,False,False,False,False,24853.78924638071,False,False,False,False
2022-04-07 00:00:00+00:00,9.77,9.77,9.77,9.77,0,9.752391745875151,,9.73881920770463,#000000,,9.73881920770463,,0,,,0.0,0.0,0.0,0.0,60.56598532328286,16.707788140885825,True,False,True,False,False,11.516502399740226,0,1.051538461538464,0.813846153846159,False,False,False,False,0.21189024944263962,0.24334259663161523,False,False,False,False,-357170,-392826.902107032,False,False,False,False,23879.13084456186,False,False,False,False
2022-04-08 00:00:00+00:00,9.81,9.81,9.8,9.8,17462,9.754410212215246,,9.740116677663984,#000000,,9.740116677663984,,0,,,0.0,0.0,0.0,0.0,63.58071717785232,16.707788140885825,True,False,True,False,False,20.0,0,1.0478656903018417,0.8094302554027557,False,False,False,False,0.3428277057806299,0.29308515120612255,False,False,False,False,-339708,-390743.8079067563,False,False,False,False,23627.47865457904,False,False,False,False
2022-04-11 00:00:00+00:00,9.78,9.8,9.78,9.79,61320,9.758136184247295,,9.74292154357725,#000000,,9.74292154357725,,0,,,0.0,0.0,0.0,0.0,60.616645931160676,16.707788140885825,True,False,True,False,False,11.166929035744019,0,0.9945753517545354,0.8189523648076001,False,False,False,False,0.2402308095469415,0.26665798037653204,False,False,False,False,-401028,-391147.1095574717,False,False,False,False,25105.616746556334,False,False,False,False
2022-04-12 00:00:00+00:00,9.8,9.8,9.79,9.79,24833,9.759858050802725,,9.744210068246339,#000000,,9.744210068246339,,0,,,0.0,0.0,0.0,0.0,60.69235524904893,16.707788140885825,True,False,True,False,False,15.158954150490448,0,0.9944818072081401,0.7985859630970927,False,False,False,False,0.2737839561576025,0.27022096826706726,False,False,False,False,-376195,-390560.75231992383,False,False,False,False,25094.925893750205,False,False,False,False
2022-04-13 00:00:00+00:00,9.795,9.81,9.78,9.78,842,9.759911218302328,,9.744251042878277,#000000,,9.744251042878277,,0,,,0.0,0.0,0.0,0.0,60.01246625353582,16.513512921056304,True,False,True,False,False,13.743172081598846,0,0.9779963327221216,0.8053008834805896,False,False,False,False,0.2737839561576025,0.2720024622123349,False,False,False,False,-377037,-390030.40909169154,False,False,False,False,24143.83076066196,False,False,False,False
2022-04-14 00:00:00+00:00,9.8,9.8,9.8,9.8,5095,9.760274896714144,,9.744523921150515,#000000,,9.744523921150515,,0,,,0.0,0.0,0.0,0.0,60.08436528262438,16.31855464034018,False,False,True,False,False,14.709249994587523,0,1.0029756984625575,0.7986444040337302,False,False,False,False,0.3079498259642644,0.28997614408829964,False,False,False,False,-371942,-389321.0597155468,False,False,False,False,23396.817789655608,False,False,False,False
2022-04-18 00:00:00+00:00,9.8,9.8,9.8,9.8,3,9.760275108908802,,9.744524080921924,#000000,,9.744524080921924,,0,,,0.0,0.0,0.0,0.0,60.132297968683424,16.011992214047666,False,False,True,False,False,14.709249994587523,0,1.0029756984625575,0.7986444040337302,False,False,False,False,0.3079498259642644,0.29896298502628205,False,False,False,False,-371942,-388639.527961996,False,False,False,False,22479.41317045343,False,False,False,False
