date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,23.7,24.7,22.2,24.7,741268,,#000000
2022-01-07 00:00:00+00:00,23.3,24.771,21.9,24.0,699048,,#000000
2022-01-14 00:00:00+00:00,21.3,23.3,20.3,23.1,692600,,#000000
2022-01-21 00:00:00+00:00,17.9,21.1,17.7,21.0,945933,,#000000
2022-01-28 00:00:00+00:00,17.8,20.0,16.6,17.5,883804,,#000000
2022-02-04 00:00:00+00:00,18.6,20.5,17.8,17.8,509688,,#000000
2022-02-11 00:00:00+00:00,16.0,20.6,15.95,20.077,1511382,,#000000
2022-02-18 00:00:00+00:00,15.3,17.4,15.2,16.1,1003995,,#000000
2022-02-25 00:00:00+00:00,15.2,15.5,13.6,15.5,681833,,#000000
2022-03-04 00:00:00+00:00,14.9,16.459,14.62,14.9,627374,,#000000
2022-03-11 00:00:00+00:00,14.4,27.3,13.3,14.3,4439241,18.333333333333332,#000000
2022-03-18 00:00:00+00:00,17.2,17.9,13.4,14.6,1673215,17.740233085795083,#000000
2022-03-25 00:00:00+00:00,16.3,17.7,15.95,17.2,839461,17.60858477117415,#000000
2022-04-01 00:00:00+00:00,15.7,17.7,15.3,16.3,848858,17.458933847384824,#000000
2022-04-08 00:00:00+00:00,15.0,17.7,14.9,15.9,972481,17.282437278702456,#000000
2022-04-15 00:00:00+00:00,13.9,15.3,13.8,14.9,407625,17.1514990282523,#000000
2022-04-22 00:00:00+00:00,12.7,14.3,12.3,13.9,532683,16.929318512751863,#000000
2022-04-29 00:00:00+00:00,11.9,12.8,11.4,12.5,644315,16.6247622719542,#000000
2022-05-06 00:00:00+00:00,11.9,13.3,11.3,11.8,576324,16.389783326381142,#000000
2022-05-13 00:00:00+00:00,12.0,12.2,9.476,11.5,1229503,14.320286171299733,#000000
2022-05-20 00:00:00+00:00,11.9,12.6,11.1,11.7,456090,14.281728474803375,#000000
2022-05-27 00:00:00+00:00,11.7,11.985,10.5,11.9,372335,14.198802932069611,#000000
2022-06-03 00:00:00+00:00,12.3,12.7,11.5,11.7,280734,14.181153457777702,#000000
2022-06-10 00:00:00+00:00,11.8,13.85,11.65,12.8,384013,13.733958091177463,#000000
2022-06-17 00:00:00+00:00,11.0,11.6,10.4,11.5,486949,13.433548003444496,#000000
2022-06-24 00:00:00+00:00,11.3,11.8,10.7,11.0,188394,13.387251997328063,#000000
2022-07-01 00:00:00+00:00,10.2,11.3,9.999,11.2,295244,13.261038200031427,#000000
2022-07-08 00:00:00+00:00,11.3,11.7,9.631,10.1,325182,12.720452017447714,#000000
2022-07-15 00:00:00+00:00,10.4,11.7,10.1,11.1,591678,12.592744122072686,#000000
2022-07-22 00:00:00+00:00,10.6,11.7,10.3,10.5,362121,12.547721100312614,#000000
