date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bull_479,aVWAP_BoS_CHoCH_bull_720,aVWAP_BoS_CHoCH_bull_773,aVWAP_BoS_CHoCH_bull_851,aVWAP_BoS_CHoCH_bear_122,aVWAP_BoS_CHoCH_bear_242,aVWAP_BoS_CHoCH_bear_308,aVWAP_BoS_CHoCH_bear_466,aVWAP_BoS_CHoCH_bear_584,aVWAP_BoS_CHoCH_bear_688,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,5.86,5.93,5.5,5.6,89985,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,89985.0,False,False,False,False
2022-01-04 00:00:00+00:00,5.6,6.088,5.52,6.0,93642,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-93642,-3672.235294117647,False,False,False,False,90128.41176470589,False,False,False,False
2022-01-05 00:00:00+00:00,5.39,5.87,5.354,5.79,103056,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-196698,-11241.873125720876,False,False,False,False,90635.37600922723,False,False,False,False
2022-01-06 00:00:00+00:00,5.61,5.66,5.31,5.56,129309,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,11.718612431766164,-39.257938604214345,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-67389,-13443.721238437705,False,False,False,False,92151.98871474773,False,False,False,False
2022-01-07 00:00:00+00:00,5.57,5.73,5.44,5.6,84707,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.761193309972022,-33.45327348984599,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-152096,-18881.065503597012,False,False,False,False,91860.0283729929,False,False,False,False
2022-01-10 00:00:00+00:00,5.58,5.615,5.33,5.53,126896,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,23.85345934713079,-29.583513714009325,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25200,-19128.86685639713,False,False,False,False,93233.98804464025,False,False,False,False
2022-01-11 00:00:00+00:00,5.59,5.86,5.57,5.61,170117,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,27.669266400321717,-26.839181789470764,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,144917,-12695.695607126654,False,False,False,False,96249.00812132104,False,False,False,False
2022-01-12 00:00:00+00:00,5.5,5.6799,5.44,5.66,66141,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.338182702071045,-26.839181789470764,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,78776,-9108.57028920012,False,False,False,False,95068.30192048491,False,False,False,False
2022-01-13 00:00:00+00:00,5.28,5.56,5.27,5.56,102222,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,25.817117390780382,-26.839181789470764,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23446,-9670.822434721686,False,False,False,False,95348.83910007373,False,False,False,False
2022-01-14 00:00:00+00:00,5.53,5.53,5.2,5.41,93001,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.337636104575267,-25.0524364453904,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,69555,-6563.92743728162,False,False,False,False,95256.76697850222,False,False,False,False
2022-01-18 00:00:00+00:00,5.44,5.58,5.35,5.46,66005,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,33.64123781588475,-23.2302831508142,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3550,-6167.302831898027,False,False,False,False,94109.63886169821,False,False,False,False
2022-01-19 00:00:00+00:00,5.46,5.52,5.35,5.43,63401,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.65594285701685,-21.526933792321806,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,66951,-3299.918407117712,False,False,False,False,92905.37851418064,False,False,False,False
2022-01-20 00:00:00+00:00,5.3,5.65,5.26,5.53,87629,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.7506984218263,-21.526933792321806,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20678,-3981.4118029170177,False,False,False,False,92698.46170970297,False,False,False,False
2022-01-21 00:00:00+00:00,5.07,5.35,5.01,5.22,155923,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.8213196336166,-21.526933792321806,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-176601,-10750.8074184889,False,False,False,False,95177.85536814599,False,False,False,False
2022-01-24 00:00:00+00:00,4.8,5.005,4.25,5.0,388756,,,,,,,,,,,,4.6850000000000005,#000000,,4.6850000000000005,,0,,,0.0,0.0,0.0,0.0,28.00962452176465,-14.42312286455396,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-565357,-32500.069872665805,False,False,False,False,106690.72378508144,False,False,False,False
2022-01-25 00:00:00+00:00,5.08,5.22,4.56,4.56,103708,,,,,,,,,,,,4.741508320066712,#000000,,4.741508320066712,,0,,,0.0,0.0,0.0,0.0,30.691025176921237,-14.42312286455396,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-461649,-49329.43968158087,False,False,False,False,106573.75422488217,False,False,False,False
2022-01-26 00:00:00+00:00,5.08,5.4499,5.02,5.3,82350,,,,,,,,,,,,4.804801045787564,#000000,,4.804801045787564,,0,,,0.0,0.0,0.0,0.0,32.478625613692294,-14.42312286455396,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-461649,-65498.83420387182,False,False,False,False,105623.80307880837,False,False,False,False
2022-01-27 00:00:00+00:00,4.73,6.13,4.7,5.49,1005506,,,,,,,,,,,,5.117218167312107,#000000,,5.117218167312107,,0,,,0.0,0.0,0.0,0.0,30.91371201859522,-14.42312286455396,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1467155,-120465.74266646508,False,False,False,False,140913.30099728648,False,False,False,False
2022-01-28 00:00:00+00:00,4.77,4.9738,4.32,4.8,220518,,,,,,,,,,,,5.050334478120831,#000000,,5.050334478120831,,0,,,0.0,0.0,0.0,0.0,30.545123392653807,-14.42312286455396,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1246637,-164629.32138542723,False,False,False,False,144035.0538993537,False,False,False,False
2022-01-31 00:00:00+00:00,5.34,5.43,4.757,4.9,212014,,,,,,,,,,,,5.065192567760407,#000000,,5.065192567760407,,0,,,0.0,0.0,0.0,0.0,37.44109607351113,-20.227285983158026,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1034623,-198746.720546783,False,False,False,False,146700.89492290845,False,False,False,False
2022-02-01 00:00:00+00:00,5.55,5.57,5.1535,5.34,151261,,,,,,,,,,,,5.094299744452186,#000000,,5.094299744452186,,0,,,0.0,0.0,0.0,0.0,43.82788656439931,-14.306339631780368,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-883362,-225594.37856455622,False,False,False,False,146879.72257299046,False,False,False,False
