date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_191,aVWAP_BoS_CHoCH_bull_401,aVWAP_BoS_CHoCH_bull_497,aVWAP_BoS_CHoCH_bull_693,aVWAP_BoS_CHoCH_bear_211,aVWAP_BoS_CHoCH_bear_252,aVWAP_BoS_CHoCH_bear_441,aVWAP_BoS_CHoCH_bear_622,aVWAP_BoS_CHoCH_bear_709,aVWAP_BoS_CHoCH_bear_794,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,32.1348534288,32.3224821657,30.7436549893,30.7985707172,2491492,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,34.2857194373,34.3131773012,32.2080743993,32.3545163403,3290422,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,33.8738514782,35.3071519758,33.7502910905,34.7891136095,3694769,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,34.8165714734,35.5670864211,33.8555462356,35.4023392374,3277925,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,34.6060611832,35.3748813735,34.2216510881,35.1826763259,2177508,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,34.8989450652,34.9721660357,34.0202934192,34.5328402127,2908577,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,36.033870108,36.2260751556,34.4962297275,35.5030180719,3554285,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,36.0064122441,36.7386219491,35.5030180719,36.5372642802,2826089,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,35.448102344,36.6928588425,35.155218462,36.3084487474,3372925,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,37.8277838853,37.832360196,35.2925077817,35.4023392374,3858750,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,35.9789543801,37.8099362737,35.3748813735,37.058963695,6660999,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,35.9148860309,36.5455016394,34.9172503079,36.2626856408,4397576,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,34.6701295324,36.6745535999,34.6701295324,35.3840339948,3139539,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,33.5809675962,34.5786033193,32.4277373108,34.1392774963,4523562,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,34.3223299225,34.6152138045,31.4941699369,32.3087532338,4072039,,,,,,,,,,,33.477237887966666,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,35.6036969063,35.887428167,32.8762157551,33.809783129,2970461,,,,,,,,,,,34.03057486596633,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,35.0819974915,36.9765901032,34.5511454554,36.4091275818,3988331,,,,,,,,,,,34.57508848626612,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,34.6426716685,36.4915011736,33.7914778864,36.061327972,3132852,,,,,,,,,,,34.66359252373894,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,34.9904712784,35.3164876495,33.7548674012,34.8806398226,2736291,,,,,,,,,,,34.667427047917435,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,35.5121706932,35.6952231194,34.2124984668,35.0453870062,2780317,,,,,,,,,,,34.73418433214375,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,37.3243897131,37.4708316541,34.9355555505,35.1735237046,3739786,,,,,,,,,,,35.028438622677264,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,37.2145582573,37.4845605861,36.32675399,37.0498110737,2600944,,,,,,,,,,,35.22636905740454,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,37.3610001984,38.1572782526,36.4091275818,36.8759112688,3157241,,,,,,,,,,,35.45173529458134,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,37.5806631099,39.3745768871,37.3152370918,37.8460891279,4070860,,,,,,,,,,,35.77477100198853,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,37.0040479672,37.672189323,36.6507567845,37.4250685475,2623341,,,,,,,,,,,35.87234256969805,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,35.6586126342,36.9216743753,35.4847128293,36.8209955409,2919631,,,,,,,,,,,35.883581228422564,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,37.086421559,37.0955741803,35.3657287522,35.3657287522,2124969,,,,,,,,,,,35.91642022118245,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,37.644731459,39.0542351412,36.6608246679,36.6654009786,4402545,,,,,,,,,,,36.098097384412554,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,38.9718615494,39.4477063314,37.5532052459,37.818631264,3932958,,,,,,,,,,,37.480035650998246,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,38.1389730099,39.3471190232,37.3884580623,39.1183034904,2690791,,,,,,,,,,,37.45719819666,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,37.0498110737,37.4900521589,36.3188827357,36.9308269967,2281321,,,,,,,,,,,37.269407983647824,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,37.5806631099,38.9991363609,37.2604128901,37.6630367017,3014560,,,,,,,,,,,37.288707330900955,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,37.7728681574,38.9169458215,37.5440526246,37.7911734,3482917,,,,,,,,,,,37.334740477934815,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,37.0681163163,38.1755834952,36.8393007835,36.8393007835,2541494,,,,,,,,,,,37.2997788699407,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,35.8508176818,38.6789776674,35.2833551604,38.4135516493,4821490,,,,,,,,,,,37.15424788373484,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,36.6013326294,37.2780774493,36.2718382621,36.3725170966,4199398,,,,,,,,,,,37.081787500192675,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,36.32675399,37.7271050509,34.9538607931,37.3976106836,6955281,,,,,,,,,,,36.7427979936495,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,37.9010048558,38.0749046607,35.6220021489,36.473195931,8026825,,,,,,,,,,,36.909638047115436,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,41.9647687186,41.9739213399,38.1298203886,38.1298203886,6019901,,,,,,,,,,,37.51113600080043,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,43.1363042467,43.8410560877,42.1478211449,42.1569737662,4773405,,,,,,,,,,,38.088201451426706,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,43.3834250221,44.9393706452,43.1408805573,44.024108514,4360628,,,,,,,,,,,38.56457293772021,#000000,0,,,0.0,0.0,0.0,0.0
