date,Close,High,Low,Open,Volume,aVWAP_OB_bull_672,aVWAP_OB_bull_573,aVWAP_OB_bull_549,aVWAP_OB_bull_297,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,38.85,40.1,38.1,39.9,957862,,,,,,#000000,,,,,,False,False,False,False,False,,,39.1,39.1,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,957862.0,False,False,False,False
2022-01-04 00:00:00+00:00,40.5,41.25,39.05,39.2,1094666,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,39.1,40.15,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1094666,42928.078431372545,False,False,False,False,963226.8627450981,False,False,False,False
2022-01-05 00:00:00+00:00,35.5,40.0,35.3,39.9,1766634,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.35897435897436,-52.56410256410254,False,False,True,False,True,,,37.65,40.15,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-671968,14892.938100730484,False,False,False,False,994733.0249903884,False,False,False,False
2022-01-06 00:00:00+00:00,34.25,35.15,32.65,33.35,1407904,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.92185592185593,-52.56410256410254,False,False,True,False,True,,,33.9,40.15,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2079872,-67254.70653067072,False,False,False,False,1010935.8083240987,False,False,False,False
2022-01-07 00:00:00+00:00,33.05,34.75,32.4,33.55,1554939,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.6420178108824,-52.56410256410254,False,False,False,True,True,,,33.575,40.15,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3634811,-207158.87490201698,False,False,False,False,1032269.2668211929,False,False,False,False
2022-01-10 00:00:00+00:00,33.05,33.2495,30.8,31.15,1560193,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.78879240356672,-52.56410256410254,False,False,False,True,True,,,32.02475,40.15,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3634811,-341576.60529801634,False,False,False,False,1052972.158318401,False,False,False,False
2022-01-11 00:00:00+00:00,33.95,34.6,31.925,32.9,1307932,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.349321938000564,-52.56410256410254,False,False,False,True,False,,,32.02475,40.15,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2326879,-419431.60116868233,False,False,False,False,1062970.5834823854,False,False,False,False
2022-01-12 00:00:00+00:00,34.6,36.2,33.95,35.35,1126105,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.917565017724193,-52.56410256410254,False,False,False,True,False,,,32.02475,40.15,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1200774,-450072.47955422424,False,False,False,False,1065446.4429536643,False,False,False,False
2022-01-13 00:00:00+00:00,32.3,35.4,32.15,35.0,950921,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.448899948102984,-52.56410256410254,False,False,False,True,False,,,32.02475,40.15,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2151695,-516802.77447366645,False,False,False,False,1060955.2491123443,False,False,False,False
2022-01-14 00:00:00+00:00,33.1,33.7,31.5,31.75,809170,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.067363642346734,-52.56410256410254,False,False,False,True,False,,,32.02475,40.15,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1342525,-549184.0382197972,False,False,False,False,1051081.3177746055,False,False,False,False
2022-01-18 00:00:00+00:00,30.9,32.6,30.825,32.3,996066,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.247047366264326,-52.56410256410254,False,False,False,True,False,,,31.7125,40.15,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2338591,-619356.8602503934,False,False,False,False,1048923.854332464,False,False,False,False
2022-01-19 00:00:00+00:00,30.35,32.1395,30.25,31.25,799362,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.577715001400293,-52.56410256410254,False,False,False,True,False,,,31.19475,31.19475,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3137953,-718125.3363190055,False,False,False,False,1039137.1149468772,False,False,False,False
2022-01-20 00:00:00+00:00,31.15,33.45,30.9,31.1,1003007,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.554039267630156,-52.56410256410254,False,False,False,True,False,,,31.19475,32.175,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2134946,-773686.9309731622,False,False,False,False,1037720.2476940586,False,False,False,False
