date,Close,High,Low,Open,Volume,aVWAP_peak_147,aVWAP_valley_157,aVWAP_valley_136,aVWAP_valley_113,aVWAP_valley_97,aVWAP_valley_63,aVWAP_valley_45,aVWAP_valley_30,aVWAP_OB_bull_157,aVWAP_OB_bull_136,aVWAP_OB_bull_113,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.6422042739,12.2847485472,10.4516331784,10.4516331784,45490,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,45490.0,False,False,False,False
2022-01-07 00:00:00+00:00,11.9344571384,12.8399619153,11.4984733569,12.5620821425,69690,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,69690,5162.222222222222,False,False,False,False,47282.59259259259,False,False,False,False
2022-01-14 00:00:00+00:00,12.3225306142,12.8339252167,11.7476069463,12.159635575,85287,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,154977,16259.613168724278,False,False,False,False,50097.733882030174,False,False,False,False
2022-01-21 00:00:00+00:00,12.0723429981,13.1082596269,11.5176374792,13.1082596269,187334,,,,,,,,,,,,,,#000000,,,,91.75498274683007,42.20588212786279,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-32357,12658.38256363359,False,False,False,False,60263.38322410201,False,False,False,False
2022-01-28 00:00:00+00:00,11.2493397675,11.8050993131,11.1056088506,11.6130748081,69587,,,,,,,,,,,,,,#000000,,,,75.61637981430651,27.288033578986173,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-101944,4169.317188549621,False,False,False,False,60954.02150379816,False,False,False,False
2022-02-04 00:00:00+00:00,11.3259962566,11.8817558022,10.9043855668,10.9043855668,48492,,,,,,,,,,,,,,#000000,,11.370712541866666,,64.97486177459008,18.136994041973296,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-53452,-98.92852912072112,False,False,False,False,60030.908799813114,False,False,False,False
2022-02-11 00:00:00+00:00,12.6052014176,14.3826737573,11.4870707042,11.795517252,43021,,,,,,,,,,,,,,#000000,,12.439679146932555,,65.49788670863876,18.136994041973296,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10431,-864.2671565932603,False,False,False,False,58770.91555538251,False,False,False,False
2022-02-18 00:00:00+00:00,12.4821677526,12.9357825266,12.4087691644,12.9357825266,42758,,,,,,,,,,,,,,#000000,,12.474119723945774,,65.00515816923674,18.136994041973296,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-53189,-4740.173293141907,False,False,False,False,57584.77366239122,False,False,False,False
2022-02-25 00:00:00+00:00,11.7684958396,12.4633869128,11.7380248852,12.45667947,20752,,,,,,,,,,,,,,#000000,,12.387150647239128,,60.64428863693004,16.529474767560146,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-73941,-9866.160456612877,False,False,False,False,54856.42005776965,False,False,False,False
2022-03-04 00:00:00+00:00,12.0193000811,12.1134729085,11.5897988817,11.8848220617,50143,,,,,,,,,,,,,,#000000,,12.244660779995556,,58.62794875458714,15.132399682063706,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.12701652825387738,-0.12701652825387738,False,False,False,False,-23798,-10898.14857093785,False,False,False,False,54507.27783126819,False,False,False,False
2022-03-11 00:00:00+00:00,13.1659191845,13.7025792497,12.2645919195,12.2933535899,15400,,,,,,,,,,,,,,#000000,,12.30721154682963,,60.80251903896095,15.132399682063706,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282078482377,0.10790583979718016,False,False,False,False,-8398,-10712.95238049801,False,False,False,False,51610.44243635943,False,False,False,False
2022-03-18 00:00:00+00:00,13.553576482,13.6723746861,12.317690388,12.986038503,21942,,,,,,,,,,,,,,#000000,,12.394865511167641,,63.22266347268877,15.132399682063706,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282081809873,0.22536702398908373,False,False,False,False,13544,-8916.141093053713,False,False,False,False,49412.78003366614,False,False,False,False
2022-03-25 00:00:00+00:00,13.8517744032,13.9215238589,13.401687928,13.6874769679,53056,,,,,,,,,,,,,,#000000,,12.655061022509607,,65.55674980094918,7.843808871282128,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282822176623917,0.28409762287766144,False,False,False,False,66600,-3322.352863938623,False,False,False,False,49682.648179320495,False,False,False,False
2022-04-01 00:00:00+00:00,14.2173073388,14.2654037777,13.6497693598,13.7647198488,25011,,,,,,,,,,,,,,#000000,,12.772297129606844,,67.9027680746557,9.938731992150103,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282255344038,0.3134629242060326,False,False,False,False,91611,3709.7473482049786,False,False,False,False,47855.118684556015,False,False,False,False
2022-04-08 00:00:00+00:00,14.8294788131,14.8294788131,14.1947020125,14.2173073388,16792,,,,,,,,,,,,,,#000000,,12.871390024209585,,70.55052580230088,12.373883806461834,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282306689079,0.32814557743747025,False,False,False,False,108403,11464.803100189794,False,False,False,False,45554.14693014446,False,False,False,False
2022-04-15 00:00:00+00:00,15.7371548081,15.9640257103,14.8137031812,14.8425610445,31994,,,,,,,,,,,,,,#000000,,13.912311445554195,,73.55611431797801,15.180087828976937,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282823347647023,0.33548690545697024,False,False,False,False,140397,21015.336203879437,False,False,False,False,44549.691601985614,False,False,False,False
2022-04-22 00:00:00+00:00,14.5636016989,15.9295405637,14.4962666844,15.7727461728,8213,,,,,,,,,,,,,,#000000,,13.906836306960694,,71.27039222443797,15.180087828976937,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3064104347450372,0.3209486701010037,False,False,False,False,132184,29250.05204062911,False,False,False,False,41858.08481665335,False,False,False,False
2022-04-29 00:00:00+00:00,13.8168275307,14.4944390198,13.761353098,14.4944390198,16540,,,,,,,,,,,,,,#000000,,13.798706107525158,,67.47601797164594,15.180087828976937,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.09500479417330465,0.20797673213715417,False,False,False,False,115644,35649.603741323255,False,False,False,False,39982.67112653088,False,False,False,False
2022-05-06 00:00:00+00:00,13.8421551154,14.0579272834,13.3130942875,13.8132972521,30720,,,,,,,,,,,,,,#000000,,13.678268714150953,,64.81587946890717,23.67774084490364,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.012177358652616405,0.11007704539488529,False,False,False,False,146364,43850.670130854865,False,False,False,False,39296.54733938044,False,False,False,False
2022-05-13 00:00:00+00:00,12.2164954806,13.7280703623,12.028823176,13.5631957698,26864,,,,,,,,,,,,,,#000000,,13.504850931754303,,59.207690096993005,18.354420062939255,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.11637560451025433,False,False,False,False,119500,49454.32419523599,False,False,False,False,38375.617906833744,False,False,False,False
2022-05-20 00:00:00+00:00,11.7643889549,12.3319269339,11.4925478823,12.3319269339,45103,,,,,,,,,,,,,,#000000,,12.871100279906392,,54.39698190236679,13.881982331169056,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.22960192946282415,False,False,False,False,74397,51301.92981040369,False,False,False,False,38873.94250632754,False,False,False,False
2022-05-27 00:00:00+00:00,12.1958140119,12.1958140119,11.6008610627,11.7643889549,3210,,,,,,,,,,,,,,#000000,,12.862392760854851,,51.947368551974925,11.677117402300844,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.28621509193910905,False,False,False,False,77607,53250.453528151564,False,False,False,False,36232.16898734032,False,False,False,False
2022-06-03 00:00:00+00:00,12.6589827185,12.7455563085,12.1683990417,12.1683990417,1789,,,,,,,,,,,,,,#000000,,12.864685625963578,,51.19571268686471,11.00192590175655,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.22825361754447362,-0.25723435474179135,False,False,False,False,79396,55187.16067421441,False,False,False,False,33680.823136426225,False,False,False,False
2022-06-10 00:00:00+00:00,12.6878405818,13.0533735174,12.5855875527,12.6108862796,4953,,,,,,,,,,,,,,#000000,,12.878157080931054,,50.72087919933246,10.458380818211815,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.15710731417528223,-0.2071708344585368,False,False,False,False,84349,57347.29692056889,False,False,False,False,31552.836237431693,False,False,False,False
2022-06-17 00:00:00+00:00,12.283830495,12.9965235267,12.0048711494,12.7668149345,8512,,,,,,,,,,,,,,#000000,,12.876007406514553,,49.526833913686694,9.124879105632758,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.21956549183314095,-0.21336816314583887,False,False,False,False,75837,58716.90455608231,False,False,False,False,29846.107627251567,False,False,False,False
2022-06-24 00:00:00+00:00,12.5339319773,12.8167390381,12.283830495,12.283830495,3854,,,,,,,,,,,,,,#000000,,12.876934644326457,,49.26230672553024,8.618077465083644,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.20292377322326208,-0.20814596818455047,False,False,False,False,79691,60270.54125563177,False,False,False,False,27920.76632152923,False,False,False,False
2022-07-01 00:00:00+00:00,12.5527857814,12.5674070988,12.2453533439,12.5170020308,9727,,,,,,,,,,,,,,#000000,,12.872127111697779,,49.11890800662007,8.15084556819523,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0355990983862888,0.9669375188926923,False,False,False,False,-0.1815774106997967,-0.19486168944217358,False,False,False,False,89418,62429.61227373312,False,False,False,False,26573.07992734188,False,False,False,False
2022-07-08 00:00:00+00:00,11.1330750979,12.3896426606,10.581216558,12.3511655095,19231,,,,,,,,,,,,,,#000000,,12.759990872227455,,46.22802099127736,5.0289951352148705,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.9263869339838572,0.9892081449101194,False,False,False,False,-0.34282825441539394,-0.26884497192878376,False,False,False,False,70187,63004.233586789924,False,False,False,False,26029.222154946186,False,False,False,False
2022-07-15 00:00:00+00:00,11.4180945948,11.7208135813,10.6454734004,10.6454734004,23168,,,,,,,,,,,,,,#000000,,12.64327494427535,,44.882472252907846,3.442684505847083,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9193829319587415,1.014204092017793,False,False,False,False,-0.34282825441539394,-0.3058366131720889,False,False,False,False,93355,65252.43850628696,False,False,False,False,25817.279773098322,False,False,False,False
2022-07-22 00:00:00+00:00,10.7062672991,11.5335260482,10.2398280347,11.3260380108,44783,,,,,,,,,,,,,,#000000,,12.411235010746905,,42.741490699661774,1.1007012420464335,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9117682780068325,1.0319745053970657,False,False,False,False,-0.34282825441539394,-0.32433243379374144,False,False,False,False,48572,64016.85046878423,False,False,False,False,27222.147938054,False,False,False,False
2022-07-29 00:00:00+00:00,11.3026631415,11.3026631415,9.9652935614,10.2556036666,12543,,,,,,,,10.856873281466667,,,,,10.856873281466667,#000000,,11.91209210061025,,42.678525337815564,0.756674699058081,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9282226775218344,1.001246438136302,False,False,False,False,-0.34282825441539394,-0.3335803441045677,False,False,False,False,61115,63801.89858220762,False,False,False,False,26134.803646346296,False,False,False,False
