date,Close,High,Low,Open,Volume,aVWAP_OB_bull_636,aVWAP_OB_bull_539,aVWAP_OB_bull_488,aVWAP_OB_bear_782,Peaks_Valleys_avg
2022-01-03 00:00:00+00:00,34.2600696404,34.7275655634,33.4234979888,34.250227621,1522188,,,,,
2022-01-04 00:00:00+00:00,33.0002911532,34.6340663788,32.2129295987,34.4470680096,2086574,,,,,
2022-01-05 00:00:00+00:00,32.4786641234,33.8467048243,32.0652993072,33.0495012504,1583920,,,,,
2022-01-06 00:00:00+00:00,33.0593432698,33.8073367466,32.2030875793,32.2916657542,1375028,,,,,
2022-01-07 00:00:00+00:00,33.3349198139,33.5219181831,32.6262944148,33.1282374058,1953318,,,,,
2022-01-10 00:00:00+00:00,32.6459784537,33.2611046682,31.3861999665,33.0495012504,1734483,,,,,
2022-01-11 00:00:00+00:00,31.8783009381,32.4392960456,31.2090436167,32.3605598902,1852153,,,,,
2022-01-12 00:00:00+00:00,32.3408758513,33.0888693281,31.3369898693,31.5436722774,1088665,,,,,
2022-01-13 00:00:00+00:00,31.7011445883,33.2955517362,31.6224084328,32.311349793,835657,,,,,
2022-01-14 00:00:00+00:00,31.6420924717,32.1921629377,31.2444748867,31.602724394,778512,,,,,
2022-01-18 00:00:00+00:00,29.9591071489,31.8487748798,29.8508449352,31.4255680442,1193378,,,,,
2022-01-19 00:00:00+00:00,30.1264214793,30.5791543731,29.5654263717,30.1756315764,1219466,,,,,
2022-01-20 00:00:00+00:00,29.7524247409,31.0909393835,29.7022304418,30.3724719651,940761,,,,,
2022-01-21 00:00:00+00:00,29.230797711,30.6086804314,28.9749052058,29.4866902162,1596548,,,,,
2022-01-24 00:00:00+00:00,29.3685859831,29.6047944494,27.4592342134,28.5516983703,1458831,,,,,28.810871548633333
2022-01-25 00:00:00+00:00,28.0595973987,29.3390599248,27.724968738,29.0536413613,1299124,,,,,28.605340217662857
2022-01-26 00:00:00+00:00,28.9945892447,29.9394231101,28.3450159622,28.5320143314,1259862,,,,,28.758258063481186
2022-01-27 00:00:00+00:00,29.161903575,30.0476853238,29.0143717037,29.6244784883,1648326,,,,,28.94726933280727
2022-01-28 00:00:00+00:00,29.7917928186,29.8754499838,27.7544947963,29.1028514584,1095407,,,,,28.978586557588173
2022-01-31 00:00:00+00:00,30.8744149561,31.0122032281,29.7819507992,29.8213188769,641713,,,,,29.115332803180863
2022-02-01 00:00:00+00:00,31.5928823745,31.8684589186,30.8842569755,31.1303074613,1255883,,,,,29.453729471466342
2022-02-02 00:00:00+00:00,30.8350468783,31.8192488215,29.801634838,31.7700387243,689607,,,,,29.554411806015562
