date,Close,High,Low,Open,Volume,aVWAP_peak_858,aVWAP_valley_843,aVWAP_valley_817,aVWAP_valley_791,aVWAP_valley_751,aVWAP_valley_721,aVWAP_valley_695,aVWAP_valley_694,aVWAP_valley_672,aVWAP_valley_651,aVWAP_valley_625,aVWAP_valley_538,aVWAP_valley_514,aVWAP_valley_489,aVWAP_valley_459,aVWAP_valley_439,aVWAP_valley_408,aVWAP_valley_377,aVWAP_valley_352,aVWAP_valley_330,aVWAP_valley_295,aVWAP_valley_265,aVWAP_valley_242,aVWAP_valley_211,aVWAP_valley_196,aVWAP_valley_183,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,40.0594787536,40.557468927,39.9637114126,40.557468927,1357061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1357061.0,False,False,False,False
2022-01-04 00:00:00+00:00,39.9541346785,40.648447901,39.8870975397,40.4521248518,1961794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1961794,-76933.09803921568,False,False,False,False,1380776.0196078431,False,False,False,False
2022-01-05 00:00:00+00:00,38.7666196497,40.5095852565,38.6900057769,40.1360926264,2113761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4075555,-233741.80007689347,False,False,False,False,1409520.5286428297,False,False,False,False
2022-01-06 00:00:00+00:00,37.0045005747,38.4505874243,36.8991564996,37.8951368463,3489530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7565085,-521245.45497583883,False,False,False,False,1491089.5275195814,False,False,False,False
2022-01-07 00:00:00+00:00,36.9278867019,37.3301095342,36.4107430603,37.1002679157,3158472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10723557,-921336.1038003156,False,False,False,False,1556477.0754599902,False,False,False,False
2022-01-10 00:00:00+00:00,37.684448696,37.6940254301,36.4011663262,36.7746589562,2272897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,7.7676006340849995,-42.879699418755415,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8450660,-1216603.7075728523,False,False,False,False,1584571.9744615592,False,False,False,False
2022-01-11 00:00:00+00:00,38.1058249966,38.1058249966,37.253399894,37.5791046209,1834561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.13994393159964,-35.63658476459394,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6616099,-1428348.621001368,False,False,False,False,1594375.4656591453,False,False,False,False
2022-01-12 00:00:00+00:00,38.5942384358,38.6708523086,37.8185229735,38.1249784648,2257629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.795401079209512,-28.437254251163658,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4358470,-1543255.3417464122,False,False,False,False,1620385.408182316,False,False,False,False
2022-01-13 00:00:00+00:00,38.2207458058,39.0060380023,38.0866715284,38.5750849676,1767451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.111581899285273,-25.402158236208557,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6125921,-1722967.7205014548,False,False,False,False,1626152.6862928134,False,False,False,False
2022-01-14 00:00:00+00:00,37.9813274532,38.3165131468,37.4450303434,38.1632854012,1618325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.13249508317485,-24.31391503965763,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7744246,-1959096.28048179,False,False,False,False,1625845.7182028992,False,False,False,False
2022-01-18 00:00:00+00:00,37.6748719619,38.7187359792,37.5982580891,38.0292111237,1613740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.45417728719682,-24.31391503965763,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9357986,-2249248.818502112,False,False,False,False,1625370.9841557269,False,False,False,False
