date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_318,aVWAP_BoS_CHoCH_bull_613,aVWAP_BoS_CHoCH_bull_646,aVWAP_BoS_CHoCH_bull_774,aVWAP_BoS_CHoCH_bear_111,aVWAP_BoS_CHoCH_bear_212,aVWAP_BoS_CHoCH_bear_328,aVWAP_BoS_CHoCH_bear_457,aVWAP_BoS_CHoCH_bear_758,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,6.8021487558,6.8895799737,6.622914759,6.6447725635,256361,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,256361.0,False,False,False,False
2022-01-04 00:00:00+00:00,6.6622588071,6.8755035476,6.6185431981,6.8108918776,444612,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-444612,-17435.764705882353,False,False,False,False,263743.39215686277,False,False,False,False
2022-01-05 00:00:00+00:00,6.496139493,6.7322037814,6.408708275,6.6272863199,332369,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-776981,-47221.8523644752,False,False,False,False,266434.5924644368,False,False,False,False
2022-01-06 00:00:00+00:00,6.6884881725,6.7846625122,6.4436807622,6.5136257366,269120,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.969353485530117,-37.19475930493073,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-507861,-65286.13266390754,False,False,False,False,266539.90256387065,False,False,False,False
2022-01-07 00:00:00+00:00,6.3125339353,6.705974416,6.3037908135,6.705974416,242684,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.661235974808836,-35.503275550065794,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-750545,-92159.02942218567,False,False,False,False,265604.3769731306,False,False,False,False
2022-01-10 00:00:00+00:00,6.1901302302,6.2688183263,6.0414971597,6.2688183263,338989,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.389478760393345,-35.470315686487496,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1089534,-131271.7733664137,False,False,False,False,268482.2053271255,False,False,False,False
2022-01-11 00:00:00+00:00,6.3387633007,6.3912220315,5.9890384289,6.0200765113,301372,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.267039054786846,-31.402615377828855,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-788162,-157032.17441086806,False,False,False,False,269772.00119665003,False,False,False,False
2022-01-12 00:00:00+00:00,6.3649926661,6.5573413455,6.3562495443,6.408708275,341681,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.211078288578896,-28.247714002707138,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-446481,-168383.1087476968,False,False,False,False,272591.96193403634,False,False,False,False
2022-01-13 00:00:00+00:00,6.3300201789,6.4786532494,6.2775614481,6.4261945186,205246,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.352927312525857,-26.70850945785221,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-651727,-187337.7711497479,False,False,False,False,269950.9438189761,False,False,False,False
2022-01-14 00:00:00+00:00,6.0502402815,6.2688183263,6.0327540379,6.198873352,234884,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.799863952492863,-26.70850945785221,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-886611,-214760.25071250286,False,False,False,False,268575.7695515653,False,False,False,False
2022-01-18 00:00:00+00:00,5.9103503328,6.1332999385,5.8491484802,6.0677265251,372824,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,24.730102551939087,-26.70850945785221,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1259435,-255727.88793946354,False,False,False,False,272663.9354515039,False,False,False,False
2022-01-19 00:00:00+00:00,5.6305704354,5.9628090635,5.6218273136,5.901607211,216277,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,21.81501001697214,-22.11947990057692,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1475712,-303570.40213791595,False,False,False,False,270452.6830808567,False,False,False,False
2022-01-20 00:00:00+00:00,5.648056679,5.9531916296,5.6218273136,5.6742860443,215368,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.29575925677585,-23.4769280934451,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1260344,-341090.93538740947,False,False,False,False,268292.49943062704,False,False,False,False
2022-01-21 00:00:00+00:00,5.5343960956,5.6742860443,5.307074929,5.5081667303,354904,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.720867873330967,-24.981196541230027,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1615248,-391057.8790977071,False,False,False,False,271689.0288647201,False,False,False,False
2022-01-24 00:00:00+00:00,5.4819373649,5.516909852,5.1846712239,5.3857630251,364491,,,,,,,,,,5.394506146933334,#000000,,5.394506146933334,,0,,,0.0,0.0,0.0,0.0,17.425637594081223,-26.294389913707295,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1979739,-453359.099525248,False,False,False,False,275328.32185041736,False,False,False,False
2022-01-25 00:00:00+00:00,5.4906804867,5.5431392174,5.2895886854,5.4119923905,283448,,,,,,,,,,5.414904942796893,#000000,,5.414904942796893,,0,,,0.0,0.0,0.0,0.0,16.8060094993953,-27.049300384472158,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1696291,-502101.5269948461,False,False,False,False,275646.74060138135,False,False,False,False
2022-01-26 00:00:00+00:00,5.6218273136,5.8054328713,5.5518823392,5.6130841918,300091,,,,,,,,,,5.492397266047249,#000000,,5.492397266047249,,0,,,0.0,0.0,0.0,0.0,19.886815962002416,-27.049300384472158,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1396200,-537164.2122107345,False,False,False,False,276605.3390091703,False,False,False,False
2022-01-27 00:00:00+00:00,5.4294786341,5.8054328713,5.3333042944,5.6218273136,239414,,,,,,,,,,5.498514725153534,#000000,,5.498514725153534,,0,,,0.0,0.0,0.0,0.0,20.49185365028228,-27.049300384472158,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1635614,-580240.6744769802,False,False,False,False,275146.85512645775,False,False,False,False
2022-01-28 00:00:00+00:00,5.4207355123,5.560625461,5.26335932,5.3770199033,178472,,,,,,,,,,5.487590422366499,#000000,,5.487590422366499,,0,,,0.0,0.0,0.0,0.0,20.835357597970045,-27.049300384472158,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1814086,-628626.7656739614,False,False,False,False,271355.68433718494,False,False,False,False
2022-01-31 00:00:00+00:00,5.648056679,5.6699144834,5.4207355123,5.4207355123,159958,,,,,,,,,,5.497232563183054,#000000,,5.497232563183054,,0,,,0.0,0.0,0.0,0.0,26.07009275814604,-29.834535166908868,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1654128,-668842.5003534139,False,False,False,False,266987.147696511,False,False,False,False
2022-02-01 00:00:00+00:00,5.8316622366,5.8884925283,5.648056679,5.7005154097,284717,,,,,,,,,,5.543176745054701,#000000,,5.543176745054701,,0,,,0.0,0.0,0.0,0.0,32.63369642428166,-23.736447689240634,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1369411,-696315.7748493585,False,False,False,False,267682.436022138,False,False,False,False
2022-02-02 00:00:00+00:00,5.9365796982,6.0414971597,5.7966897495,5.857891602,307239,,,,,,,,,,5.598557532270765,#000000,,5.598557532270765,,0,,,0.0,0.0,0.0,0.0,38.522568495422874,-18.484641640643474,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1062172,-710663.0777964426,False,False,False,False,269233.6738251914,False,False,False,False
2022-02-03 00:00:00+00:00,5.8316622366,5.9715521853,5.7792035059,5.814175993,279553,,,,,,,,,,5.629137685367372,#000000,,5.629137685367372,,0,,,0.0,0.0,0.0,0.0,41.03502897730077,-16.42931509968693,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1341725,-735410.6041573663,False,False,False,False,269638.353283027,False,False,False,False
2022-02-04 00:00:00+00:00,5.94532282,6.0065246725,5.7879466277,5.8666347238,624080,,,,,,,,,,5.687823822346071,#000000,,5.687823822346071,,0,,,0.0,0.0,0.0,0.0,44.35136130683897,-13.499455032222642,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-717645,-734713.913798254,False,False,False,False,283538.0257033005,False,False,False,False
