date,Open,High,Low,Close,Volume,aVWAP_peak_413,aVWAP_peak_397,aVWAP_peak_378,aVWAP_peak_301,aVWAP_peak_268,aVWAP_peak_209,aVWAP_peak_191,aVWAP_peak_162,aVWAP_peak_92,aVWAP_valley_391,aVWAP_valley_352,aVWAP_OB_bear_268,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-01 17:00:00+00:00,120.79,121.88,120.5,121.68,5590.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5590.0,False,False,False,False
2023-12-04 17:00:00+00:00,122.35,123.7,121.9,121.9,8796.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8796.0,136.37209302325581,False,False,False,False,5639.705426356589,False,False,False,False
2023-12-05 17:00:00+00:00,119.56,119.68,117.27,117.365,9666.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.04462712859659,-61.84380504991195,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-870.0,120.76942491436813,False,False,False,False,5702.128598040982,False,False,False,False
2023-12-06 17:00:00+00:00,113.68,115.54,112.36,114.93,26303.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.23571917249559,-61.84380504991195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27173.0,-302.3897909757771,False,False,False,False,6021.521953110114,False,False,False,False
2023-12-07 17:00:00+00:00,115.0,116.29,114.84,115.95,15168.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.47961859956978,-61.84380504991195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12005.0,-483.8256081699511,False,False,False,False,6163.327814302205,False,False,False,False
2023-12-08 17:00:00+00:00,116.25,116.695,115.43,115.43,7800.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.534819881056258,-61.84380504991195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19805.0,-783.3786995161533,False,False,False,False,6188.702576871163,False,False,False,False
2023-12-11 17:00:00+00:00,116.69,116.69,115.27,115.54,7097.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.41690688452288,-61.84380504991195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12708.0,-968.256549136058,False,False,False,False,6202.784707462308,False,False,False,False
2023-12-12 17:00:00+00:00,113.025,113.85,113.005,113.46,16743.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.072741049027705,-61.84380504991195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29451.0,-1409.8494708548787,False,False,False,False,6366.198898044287,False,False,False,False
2023-12-13 17:00:00+00:00,112.85,114.7,111.82,114.7,10549.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,113.74,,22.782606933636927,-61.84380504991195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18902.0,-1681.0456030896867,False,False,False,False,6431.048527531972,False,False,False,False
2023-12-14 17:00:00+00:00,118.51,119.77,118.445,118.6,9491.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,116.20194519294743,,32.73306176546653,-61.84380504991195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9411.0,-1800.8898573053505,False,False,False,False,6478.489635632251,False,False,False,False
2023-12-15 17:00:00+00:00,119.35,119.86,118.52,118.775,3843.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,116.66049226088289,,39.64709380076971,-56.36023555856078,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5568.0,-1859.2946657192208,False,False,False,False,6437.629331203843,False,False,False,False
2023-12-18 17:00:00+00:00,119.38,119.695,117.67,117.91,4563.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,116.94353552930697,,42.65436140865941,-48.939633972053244,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10131.0,-1987.5381592739616,False,False,False,False,6408.5653105650235,False,False,False,False
2023-12-19 17:00:00+00:00,119.53,121.915,119.53,121.91,6514.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,117.7214140446224,,50.110638615262815,-37.74069092456625,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3617.0,-2012.8011335487838,False,False,False,False,6410.199956912852,False,False,False,False
2023-12-20 17:00:00+00:00,122.97,123.59,120.82,120.905,11277.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,118.70925276293875,,53.290849943017754,-30.969141409828154,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14894.0,-2212.509643106167,False,False,False,False,6485.654221146761,False,False,False,False
2023-12-21 17:00:00+00:00,122.05,122.575,121.795,122.37,8566.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,119.26216934596034,,57.01576249498925,-23.947864019270746,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6328.0,-2276.3156951510327,False,False,False,False,6517.9076440747185,False,False,False,False
2023-12-22 17:00:00+00:00,130.09,132.38,130.09,132.38,35707.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,124.13612842043236,,65.16559215445642,-13.264798768484908,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29379.0,-1785.5356068541173,False,False,False,False,6970.4517116084435,False,False,False,False
2023-12-25 17:00:00+00:00,132.38,132.38,132.38,132.38,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,124.13612842043236,,70.59881192743453,-5.616414557443015,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29379.0,-1302.3645121742084,False,False,False,False,6862.382692823816,False,False,False,False
2023-12-26 17:00:00+00:00,131.135,133.605,131.135,133.605,6291.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,124.69799328863681,,74.6471652242313,0.4934177094300054,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35670.0,-729.1495584970887,False,False,False,False,6853.524046423447,False,False,False,False
2023-12-27 17:00:00+00:00,136.08,137.8,136.08,137.775,28262.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,132.37284971041262,,78.5481077245815,6.289762401186039,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63932.0,273.34888427030796,False,False,False,False,7185.438402292851,False,False,False,False
2023-12-28 17:00:00+00:00,135.04,136.24,135.025,135.765,8490.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,132.4538077807731,,78.21898852923378,8.031122501739105,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55442.0,1128.6768085451868,False,False,False,False,7205.664163497612,False,False,False,False
2023-12-29 17:00:00+00:00,135.86,136.65,135.76,136.085,10629.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,132.67489162586327,,78.13349301270166,10.069698824030056,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66071.0,2135.534532443711,False,False,False,False,7258.739137706952,False,False,False,False
2024-01-01 17:00:00+00:00,136.085,136.085,136.085,136.085,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,132.67489162586327,,78.07649600168025,12.088959856300136,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66071.0,3126.782059072491,False,False,False,False,7146.200546424673,False,False,False,False
2024-01-02 17:00:00+00:00,134.34,134.8,133.3,133.6,18950.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,132.57937873422128,,74.1498340461996,12.088959856300136,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47121.0,3808.862957381444,False,False,False,False,7329.205189115763,False,False,False,False
2024-01-03 17:00:00+00:00,131.965,132.61,131.325,131.71,14917.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,132.3201629197197,,69.0238070757806,12.088959856300136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32204.0,4249.09764021274,False,False,False,False,7446.845418741875,False,False,False,False
