date,Open,High,Low,Close,Volume,aVWAP_peak_606,aVWAP_peak_581,aVWAP_peak_563,aVWAP_peak_542,aVWAP_peak_497,aVWAP_peak_460,aVWAP_peak_431,aVWAP_peak_405,aVWAP_peak_393,aVWAP_peak_355,aVWAP_peak_334,aVWAP_peak_300,aVWAP_peak_260,aVWAP_valley_577,aVWAP_valley_557,aVWAP_OB_bull_577,aVWAP_OB_bull_420,aVWAP_OB_bear_460,aVWAP_OB_bear_300,aVWAP_OB_bear_260,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,5.98,6.065,5.97,6.04,7013.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7013.0,False,False,False,False
2023-10-31 16:00:00+00:00,6.2,6.24,6.02,6.135,3461.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3461.0,53.65891472868217,False,False,False,False,6957.930232558139,False,False,False,False
2023-11-01 16:00:00+00:00,6.58,6.62,6.36,6.545,16351.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19812.0,359.9897842677724,False,False,False,False,7103.559221200649,False,False,False,False
2023-11-02 16:00:00+00:00,6.86,7.085,6.83,7.08,13546.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,33358.0,871.586841876024,False,False,False,False,7203.4420239727315,False,False,False,False
2023-11-03 16:00:00+00:00,7.07,7.12,6.805,6.93,6670.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,95.07984287893308,45.57185859103977,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26688.0,1271.8413094438376,False,False,False,False,7195.17160499641,False,False,False,False
2023-11-06 16:00:00+00:00,6.855,6.98,6.79,6.915,4224.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,91.33562905090274,42.49727557307648,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,22464.0,1600.4019092974215,False,False,False,False,7149.106928949953,False,False,False,False
2023-11-06 20:00:00+00:00,6.91,6.96,6.83,6.835,1360.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.34480999822432,38.387636283221866,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,21104.0,1902.7832750447483,False,False,False,False,7059.3533331522785,False,False,False,False
2023-11-07 16:00:00+00:00,6.59,6.6,6.31,6.31,2545.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.90665357482764,26.775537498972184,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18559.0,2161.0191932611087,False,False,False,False,6989.363358994879,False,False,False,False
2023-11-07 20:00:00+00:00,6.31,6.32,6.275,6.29,2747.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.69105360630783,19.49541905939266,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15812.0,2372.6623065438826,False,False,False,False,6923.590283661624,False,False,False,False
2023-11-08 16:00:00+00:00,6.16,6.22,6.055,6.065,2288.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.90995902950564,12.598967500669076,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13524.0,2545.5512630315743,False,False,False,False,6851.720666860669,False,False,False,False
