date,Open,High,Low,Close,Volume,aVWAP_peak_416,aVWAP_peak_391,aVWAP_peak_378,aVWAP_peak_347,aVWAP_peak_324,aVWAP_peak_303,aVWAP_peak_217,aVWAP_peak_195,aVWAP_peak_150,aVWAP_peak_134,aVWAP_peak_51,aVWAP_peak_19,aVWAP_valley_421,aVWAP_valley_404,aVWAP_valley_389,aVWAP_valley_370,aVWAP_valley_341,aVWAP_valley_326,aVWAP_valley_308,aVWAP_valley_297,aVWAP_valley_270,aVWAP_valley_242,aVWAP_valley_223,aVWAP_valley_168,aVWAP_valley_144,aVWAP_valley_111,aVWAP_valley_90,aVWAP_valley_68,aVWAP_valley_29,aVWAP_valley_14,aVWAP_OB_bull_421,aVWAP_OB_bull_404,aVWAP_OB_bull_389,aVWAP_OB_bull_168,aVWAP_OB_bull_29,aVWAP_OB_bear_347,aVWAP_OB_bear_278,aVWAP_OB_bear_217,aVWAP_OB_bear_51,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,38.925,39.025,38.55,38.645,29267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,29267.0,False,False,False,False
2023-11-10 17:00:00+00:00,38.41,38.59,38.305,38.495,23744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23744.0,-368.1240310077519,False,False,False,False,29181.372093023256,False,False,False,False
2023-11-13 17:00:00+00:00,38.805,38.825,38.525,38.545,10523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.090909090909406,-63.63636363636411,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13221.0,-567.3934258758488,False,False,False,False,28892.095006309715,False,False,False,False
2023-11-14 17:00:00+00:00,39.55,39.665,39.405,39.5,17244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.86017538311734,-38.63493306428603,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4023.0,-496.22453555219226,False,False,False,False,28711.50438605685,False,False,False,False
2023-11-15 17:00:00+00:00,39.58,39.605,39.455,39.5,12298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.70635291125596,-22.724983811948242,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4023.0,-426.1590388769645,False,False,False,False,28457.031449838916,False,False,False,False
2023-11-16 17:00:00+00:00,39.31,39.415,39.255,39.38,20264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.039720262412786,-15.406885823491471,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16241.0,-671.3503716075542,False,False,False,False,28330.007706430562,False,False,False,False
2023-11-17 17:00:00+00:00,39.395,39.56,39.325,39.505,18362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.46782932571658,-9.173495815209918,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2121.0,-628.0581177841811,False,False,False,False,28175.464951292106,False,False,False,False
2023-11-20 17:00:00+00:00,39.42,39.575,39.415,39.485,13034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.16639584868538,-4.863753134115171,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10913.0,-787.5145810743488,False,False,False,False,27940.71355669843,False,False,False,False
2023-11-21 17:00:00+00:00,39.39,39.505,39.285,39.365,17556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.25078836271442,-4.398562668170605,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28469.0,-1216.6848976468395,False,False,False,False,27779.710245741866,False,False,False,False
2023-11-22 17:00:00+00:00,39.33,39.385,39.235,39.265,12662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.16984932950822,-4.398562668170605,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41131.0,-1835.511488380997,False,False,False,False,27545.327141156722,False,False,False,False
