date,Close,High,Low,Open,Volume,aVWAP_OB_bear_149,aVWAP_OB_bear_113,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,67.36,70.66,66.73,68.16,234779,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,234779.0,False,False,False,False
2022-01-07 00:00:00+00:00,53.21,68.0346,52.36,67.33,689926,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-689926,-51105.62962962963,False,False,False,False,268493.5925925926,False,False,False,False
2022-01-14 00:00:00+00:00,55.87,56.68,48.335,52.35,754504,,,0.0,0.0,0.0,0.0,,#000000,,,,3.7254901960784252,-57.45098039215685,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,64578,-42536.47187928669,False,False,False,False,304494.3635116598,False,False,False,False
2022-01-21 00:00:00+00:00,52.45,56.13,51.5701,54.2,595988,,,0.0,0.0,0.0,0.0,,#000000,,,,5.924138493356347,-55.18076138087265,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-531410,-78749.32581415435,False,False,False,False,326086.4847330183,False,False,False,False
2022-01-28 00:00:00+00:00,53.82,54.38,48.44,51.02,716621,,,0.0,0.0,0.0,0.0,,#000000,,,,9.064715104822987,-51.959088909622636,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,185211,-59196.70908717996,False,False,False,False,355014.9673453873,False,False,False,False
2022-02-04 00:00:00+00:00,53.53,57.99,51.03,54.09,408069,,,0.0,0.0,0.0,0.0,,#000000,,,,11.433306194236057,-49.46718957215344,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-222858,-71319.76767331478,False,False,False,False,358944.89569017343,False,False,False,False
2022-02-11 00:00:00+00:00,54.49,56.78,53.0,53.68,370052,,,0.0,0.0,0.0,0.0,,#000000,,,,14.268633198924928,-46.500040397041545,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,147194,-55133.56266047666,False,False,False,False,359767.644157568,False,False,False,False
2022-02-18 00:00:00+00:00,49.58,57.24,49.25,54.6,358275,,,0.0,0.0,0.0,0.0,,#000000,,,,15.21722392044286,-45.32672799142767,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-211081,-66685.22468562654,False,False,False,False,359657.0779236741,False,False,False,False
2022-02-25 00:00:00+00:00,51.27,51.44,45.35,49.1935,432260,,,0.0,0.0,0.0,0.0,,#000000,,,,17.391691582654722,-42.91738671287305,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,221179,-45361.94878298754,False,False,False,False,365035.0721515501,False,False,False,False
2022-03-04 00:00:00+00:00,43.43,53.3601,42.8571,50.97,567433,,,0.0,0.0,0.0,0.0,,#000000,,,,17.511256976970003,-42.46252148553626,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-346254,-67650.24887313662,False,False,False,False,380027.51125143527,False,False,False,False
2022-03-11 00:00:00+00:00,40.71,46.05,39.71,43.33,515751,,,0.0,0.0,0.0,0.0,,#000000,,,,17.225152160921564,-42.34948324170321,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-862005,-126491.34154920056,False,False,False,False,390081.1030105882,False,False,False,False
2022-03-18 00:00:00+00:00,49.05,49.85,38.31,40.52,359836,,,0.0,0.0,0.0,0.0,45.736666666666665,#000000,,45.736666666666665,,21.436030345778683,-37.88079238837349,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-502169,-154319.31624925978,False,False,False,False,387840.7250098039,False,False,False,False
2022-03-25 00:00:00+00:00,48.87,51.68,47.51,49.01,242287,,,0.0,0.0,0.0,0.0,47.1919695145344,#000000,,47.1919695145344,,24.667132855623542,-34.45818462915715,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-744456,-198033.14467524053,False,False,False,False,377058.96760167024,False,False,False,False
2022-04-01 00:00:00+00:00,50.91,52.84,48.37,48.54,231023,,,0.0,0.0,0.0,0.0,48.16655965861125,#000000,,48.16655965861125,,28.067375408219846,-30.92812415396406,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-513433,-221396.096921519,False,False,False,False,366241.48852006503,False,False,False,False
2022-04-08 00:00:00+00:00,49.05,52.12,47.36,51.1,244068,,,0.0,0.0,0.0,0.0,48.47094745643236,#000000,,48.47094745643236,,30.202042718256898,-28.653572846437704,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-757501,-261107.5712236287,False,False,False,False,357191.6004815417,False,False,False,False
2022-04-15 00:00:00+00:00,48.89,51.19,47.6843,48.06,170946,,,0.0,0.0,0.0,0.0,48.57829808352562,#000000,,48.57829808352562,,31.818269941695057,-26.86763859532211,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-928447,-310540.12150335993,False,False,False,False,343395.6300755016,False,False,False,False
2022-04-22 00:00:00+00:00,45.48,50.06,44.8583,48.89,237635,,,0.0,0.0,0.0,0.0,48.293790109739234,#000000,,48.293790109739234,,32.181726300618664,-26.255569989266615,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-1166082,-373913.59398459253,False,False,False,False,335561.5093291682,False,False,False,False
2022-04-29 00:00:00+00:00,42.88,46.18,42.82,44.95,214098,,,0.0,0.0,0.0,0.0,47.74795822801788,#000000,,47.74795822801788,,31.865258210117098,-26.255569989266615,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-1380180,-448451.8462820301,False,False,False,False,326564.2123418224,False,False,False,False
2022-05-06 00:00:00+00:00,40.37,47.24,38.43,42.76,239953,,,0.0,0.0,0.0,0.0,47.038602718686604,#000000,,47.038602718686604,,31.093175446505803,-26.255569989266615,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-1620133,-535243.0428537315,False,False,False,False,320148.5669831689,False,False,False,False
2022-05-13 00:00:00+00:00,32.68,39.82,28.72,38.99,701524,,,0.0,0.0,0.0,0.0,38.623307012920066,#000000,,38.623307012920066,,29.22042150605234,-26.255569989266615,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-2321657,-667570.002642344,False,False,False,False,348398.5990584897,False,False,False,False
2022-05-20 00:00:00+00:00,35.35,35.38,30.48,32.33,520273,,,0.0,0.0,0.0,0.0,37.81873680649322,#000000,,37.81873680649322,,28.963049580261384,-26.255569989266615,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1801384,-751556.2246688369,False,False,False,False,361130.0361652683,False,False,False,False
2022-05-27 00:00:00+00:00,34.74,36.74,32.52,35.37,262746,,,0.0,0.0,0.0,0.0,37.62341017992344,#000000,,37.62341017992344,,28.658140771676955,-26.255569989266615,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-2064130,-848783.9117304046,False,False,False,False,353842.3297826558,False,False,False,False
2022-06-03 00:00:00+00:00,33.11,35.54,31.95,34.92,280684,,,0.0,0.0,0.0,0.0,37.29817871599579,#000000,,37.29817871599579,,28.139706302114966,-26.255569989266615,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-2344814,-959600.9553059302,False,False,False,False,348423.19424319983,False,False,False,False
2022-06-10 00:00:00+00:00,31.1,34.67,30.49,33.68,305662,,,0.0,0.0,0.0,0.0,36.83827461256748,#000000,,36.83827461256748,,27.40215870429212,-26.255569989266615,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-2650476,-1084850.958616602,False,False,False,False,345255.69837333314,False,False,False,False
2022-06-17 00:00:00+00:00,25.7,29.75,25.09,29.6,474473,,,0.0,0.0,0.0,0.0,32.62201450864287,#000000,,32.62201450864287,,26.049347774851917,-26.255569989266615,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-3124949,-1235969.3320524092,False,False,False,False,354827.35034567886,False,False,False,False
2022-06-24 00:00:00+00:00,32.67,33.0461,26.06,26.13,318348,,,0.0,0.0,0.0,0.0,32.880056421099574,#000000,,32.880056421099574,,27.85483653772564,-26.255569989266615,True,False,False,True,True,,,,1,,,False,False,False,False,-0.3050112526742572,-0.3050112526742572,False,False,False,False,-2806601,-1352312.4185670456,False,False,False,False,352125.17624599894,False,False,False,False
2022-07-01 00:00:00+00:00,28.38,33.09,27.43,33.09,236260,,,0.0,0.0,0.0,0.0,32.78150815508343,#000000,,32.78150815508343,,28.520264998766663,-26.255569989266615,True,False,False,True,True,,,,1,0.7636179197433297,1.2082497817830098,False,False,False,False,-0.27990168124561204,-0.29245646695993466,False,False,False,False,-3042861,-1477538.239413931,False,False,False,False,343542.57059814717,False,False,False,False
2022-07-08 00:00:00+00:00,30.49,31.68,26.76,27.24,264703,,,0.0,0.0,0.0,0.0,32.654311822444804,#000000,,32.654311822444804,,29.78724108555172,-25.435064586658036,True,False,False,True,True,,,,1,0.8338805577280806,1.2146996185172172,False,False,False,False,-0.2950245484166871,-0.2937405076883109,False,False,False,False,-2778158,-1573880.443901788,False,False,False,False,337702.6024056918,False,False,False,False
2022-07-15 00:00:00+00:00,26.85,30.0,26.2504,30.0,219421,,,0.0,0.0,0.0,0.0,32.38807146770812,#000000,,32.38807146770812,,30.14384271555693,-24.858444083424075,True,False,False,True,True,,,,1,0.849029063453483,1.1546904897347054,False,False,False,False,-0.3239306686972937,-0.3088355881928023,False,False,False,False,-2997579,-1679339.5962053593,False,False,False,False,328941.00222749246,False,False,False,False
2022-07-22 00:00:00+00:00,29.95,31.38,26.14,27.32,189230,,,0.0,0.0,0.0,0.0,32.2799843424231,#000000,,32.2799843424231,,31.49083615568494,-23.327978279752223,True,False,False,True,True,,,,1,0.8281582559994749,1.1415919179333243,False,False,False,False,-0.30710912212070374,-0.30797235515675303,False,False,False,False,-2808349,-1762969.9224123699,False,False,False,False,318592.03909953,False,False,False,False
2022-07-29 00:00:00+00:00,31.49,31.7499,28.44,29.92,168688,,,0.0,0.0,0.0,0.0,32.264107159189415,#000000,,32.264107159189415,,33.048821766596596,-21.627258240460087,True,False,False,True,True,,,,1,0.8607492176554541,1.1301513623924686,False,False,False,False,-0.2722649221255608,-0.29011863864115695,False,False,False,False,-2639661,-1827910.002233676,False,False,False,False,307488.03620326857,False,False,False,False
2022-08-05 00:00:00+00:00,35.18,35.45,30.63,31.22,405779,,,0.0,0.0,0.0,0.0,32.567091002015395,#000000,,32.567091002015395,,35.41671472093804,-19.188015471514337,True,False,False,True,True,,,,0,0.8561146302272155,1.1314024673651781,False,False,False,False,-0.19750121241456076,-0.24380992552785885,False,False,False,False,-2233882,-1857982.0020682183,False,False,False,False,314768.8483363598,False,False,False,False
2022-08-12 00:00:00+00:00,36.45,40.555,34.44,35.67,394341,,,0.0,0.0,0.0,0.0,34.1123174361612,#000000,,34.1123174361612,,37.63686669841264,-16.945357006920368,True,False,False,False,True,,,,0,0.8703421580871054,1.0881058708913895,False,False,False,False,-0.07258023060681133,-0.1581950780673351,False,False,False,False,-1839541,-1856616.0019150171,False,False,False,False,320663.0817929257,False,False,False,False
2022-08-19 00:00:00+00:00,31.44,36.505,31.31,35.97,222156,,,0.0,0.0,0.0,0.0,33.77402154444449,#000000,,33.77402154444449,,38.219696784943196,-16.301018306099337,True,False,False,False,True,,,,0,0.872057863679352,1.119783410813475,False,False,False,False,-0.14635857098959565,-0.15227682452846536,False,False,False,False,-2061697,-1871807.1869583493,False,False,False,False,313366.2609193757,False,False,False,False
2022-08-26 00:00:00+00:00,29.39,32.48,29.25,30.65,438489,,,0.0,0.0,0.0,0.0,33.07744011495783,#000000,,33.07744011495783,,38.24940021187916,-16.154978521187303,True,False,False,True,False,,,,1,0.8820661841587116,1.110057982428744,False,False,False,False,-0.23623063882077638,-0.19425373167462087,False,False,False,False,-2500186,-1918353.7657021752,False,False,False,False,322634.61196238495,False,False,False,False
2022-09-02 00:00:00+00:00,29.59,31.57,28.63,29.0,455993,,,0.0,0.0,0.0,0.0,32.65223073467128,#000000,,32.65223073467128,,38.3399712355778,-15.910764572444961,True,False,False,True,False,,,,1,0.8890869792374914,1.1362703348768635,False,False,False,False,-0.2593733315737951,-0.22681353162420798,False,False,False,False,-2044193,-1927675.1904649772,False,False,False,False,332513.01107628236,False,False,False,False
2022-09-09 00:00:00+00:00,31.55,32.08,28.97,29.94,249925,,,0.0,0.0,0.0,0.0,32.552183968996424,#000000,,32.552183968996424,,39.080683205354454,-15.020722864764636,True,False,False,True,False,,,,1,0.9120101397141244,1.0822020176858886,False,False,False,False,-0.24648423415121593,-0.23664888288771196,False,False,False,False,-1794268,-1917793.1763564602,False,False,False,False,326395.38062618737,False,False,False,False
2022-09-16 00:00:00+00:00,28.7,32.125,28.39,31.79,338633,,,0.0,0.0,0.0,0.0,32.34837441744625,#000000,,32.34837441744625,,38.99786743400159,-14.929005574971562,True,False,False,True,False,,,,0,0.9130455054084298,1.1163667163993534,False,False,False,False,-0.25458716123434993,-0.24561802206103095,False,False,False,False,-2132901,-1933727.0892189448,False,False,False,False,327301.87095017347,False,False,False,False
2022-09-23 00:00:00+00:00,26.2,28.65,25.485,28.4,388949,,,0.0,0.0,0.0,0.0,31.9088908801708,#000000,,31.9088908801708,,38.39428482555468,-14.929005574971562,True,False,False,True,False,,,,0,0.8172359531209632,1.1583772400241126,False,False,False,False,-0.34282825441539394,-0.29422313823821244,False,False,False,False,-2521850,-1977291.7492768005,False,False,False,False,331868.3249538643,False,False,False,False
2022-09-30 00:00:00+00:00,27.01,28.39,26.03,26.03,186215,,,0.0,0.0,0.0,0.0,31.742836277761487,#000000,,31.742836277761487,,38.226374239126784,-14.929005574971562,True,False,False,True,False,,,,0,0.8116586930737206,1.172341052195856,False,False,False,False,-0.33818021907636975,-0.3162016786572911,False,False,False,False,-2335635,-2003835.6937748154,False,False,False,False,321079.1897720966,False,False,False,False
2022-10-07 00:00:00+00:00,27.23,29.41,26.645,26.81,134827,,,0.0,0.0,0.0,0.0,31.64822950671556,#000000,,31.64822950671556,,38.18112991251471,-14.929005574971562,True,False,False,True,False,,,,1,0.8217636781311678,1.1610476591063512,False,False,False,False,-0.31136228285382256,-0.31378198075555686,False,False,False,False,-2200808,-2018426.234976681,False,False,False,False,307282.7312704598,False,False,False,False
