date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2024-07-24 00:00:00+00:00,4.8,6.5,4.6,6.0,103381,,#000000
2024-07-25 00:00:00+00:00,4.8,5.3213,4.5,5.28,31401,,#000000
2024-07-26 00:00:00+00:00,5.01,5.235,4.8,4.85,26999,,#000000
2024-07-29 00:00:00+00:00,5.06,5.14,4.8,5.14,20529,,#000000
2024-07-30 00:00:00+00:00,5.06,5.06,5.06,5.06,70,,#000000
2024-07-31 00:00:00+00:00,5.11,5.15,4.6923,5.15,7874,,#000000
2024-08-01 00:00:00+00:00,5.15,5.25,4.75,5.01,15728,,#000000
2024-08-02 00:00:00+00:00,5.12,5.14,4.82,4.87,3201,,#000000
2024-08-05 00:00:00+00:00,4.93,4.93,4.35,4.82,2413,,#000000
2024-08-06 00:00:00+00:00,4.925,5.15,4.925,5.14,737,,#000000
2024-08-07 00:00:00+00:00,5.0725,5.135,4.7601,5.0,2032,,#000000
2024-08-08 00:00:00+00:00,5.054,5.6,5.01,5.1,26439,,#000000
2024-08-09 00:00:00+00:00,5.7,6.27,5.205,5.7,49497,,#000000
2024-08-12 00:00:00+00:00,5.75,5.9,5.39,5.9,2047,,#000000
2024-08-13 00:00:00+00:00,5.01,5.6387,5.01,5.35,8491,,#000000
2024-08-14 00:00:00+00:00,4.852,5.2684,4.6801,5.01,6231,,#000000
2024-08-15 00:00:00+00:00,4.7,5.54,4.46,4.78,23660,,#000000
2024-08-16 00:00:00+00:00,5.33,5.6688,4.89,4.89,2859,,#000000
2024-08-19 00:00:00+00:00,5.85,6.0,5.55,5.55,15673,,#000000
2024-08-20 00:00:00+00:00,5.85,5.85,5.75,5.8,8437,,#000000
2024-08-21 00:00:00+00:00,5.8859,6.29,5.8859,6.29,6904,,#000000
2024-08-22 00:00:00+00:00,5.9,6.42,5.86,6.42,20573,,#000000
2024-08-23 00:00:00+00:00,6.185,6.3,5.9,5.93,18144,,#000000
2024-08-26 00:00:00+00:00,6.03,6.2,5.85,6.17,18179,,#000000
2024-08-27 00:00:00+00:00,6.13,6.4,6.0,6.4,28637,,#000000
2024-08-28 00:00:00+00:00,6.012,6.57,6.01,6.5,45650,,#000000
2024-08-29 00:00:00+00:00,6.3,6.5,6.16,6.39,28240,,#000000
2024-08-30 00:00:00+00:00,6.1,6.74,6.1,6.5,19341,6.313333333333333,#000000
2024-09-03 00:00:00+00:00,5.55,6.15,5.55,6.03,32863,5.9587087196383415,#000000
2024-09-04 00:00:00+00:00,5.8105,5.95,5.52,5.52,16522,5.8355725489625465,#000000
2024-09-05 00:00:00+00:00,6.0,6.05,5.76,5.837,7987,5.8656687541244334,#000000
2024-09-06 00:00:00+00:00,6.0,6.2,5.65,6.2,8758,5.884947890810675,#000000
2024-09-09 00:00:00+00:00,6.1,6.2,5.9,5.9,12518,5.9237586292092566,#000000
2024-09-10 00:00:00+00:00,5.9762,6.24,5.79,6.24,30330,5.949643792610697,#000000
2024-09-11 00:00:00+00:00,6.0,6.21,5.9,5.9,15712,5.961907126989129,#000000
2024-09-12 00:00:00+00:00,6.1,6.2,6.0,6.01,17418,5.98034673485017,#000000
2024-09-13 00:00:00+00:00,6.28,6.46,6.01,6.26,26519,6.025591129894069,#000000
