date,Close,High,Low,Open,Volume,aVWAP_peak_162,aVWAP_valley_171,aVWAP_valley_136,aVWAP_valley_93,aVWAP_valley_24,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,42.48,43.59,42.465,42.71,20724696,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,20724696.0,False,False,False,False
2022-01-07 00:00:00+00:00,42.11,44.63,42.07,42.59,31681676,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-31681676,-2346790.814814815,False,False,False,False,21536324.148148146,False,False,False,False
2022-01-14 00:00:00+00:00,44.86,45.315,41.44,41.9,46761597,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,15079921,-1055923.2729766807,False,False,False,False,23404862.87791495,False,False,False,False
2022-01-21 00:00:00+00:00,42.97,45.04,42.685,44.29,39934387,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-24854466,-2818778.2897932227,False,False,False,False,24629272.072143473,False,False,False,False
2022-01-28 00:00:00+00:00,42.74,43.95,41.08,42.18,61046522,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-85900988,-8973016.046104835,False,False,False,False,27326846.140873585,False,False,False,False
2022-02-04 00:00:00+00:00,42.77,43.565,40.91,42.65,75707059,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-10193929,-9063454.042689662,False,False,False,False,30910565.611919984,False,False,False,False
2022-02-11 00:00:00+00:00,43.11,45.0,42.54,42.64,40347086,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,30153157,-6158519.891379317,False,False,False,False,31609567.122148134,False,False,False,False
2022-02-18 00:00:00+00:00,42.55,44.26,42.19,43.0,37152521,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-6999364,-6220804.640166035,False,False,False,False,32020156.29828531,False,False,False,False
2022-02-25 00:00:00+00:00,45.1,45.17,42.285,42.55,38369613,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,31370249,-3436282.148301884,False,False,False,False,32490486.42433825,False,False,False,False
2022-03-04 00:00:00+00:00,43.96,44.69,42.98,44.49,46256690,,,,,,,,#000000,,,,False,False,False,False,0.33034498732839496,0.33034498732839496,False,False,False,False,-14886441,-4284442.063242485,False,False,False,False,33510205.207720604,False,False,False,False
2022-03-11 00:00:00+00:00,41.7,43.8,40.8,43.72,45728517,,,,,,,,#000000,,,,False,False,False,False,-0.31459922970174276,0.0078728788133261,False,False,False,False,-60614958,-8457072.87337267,False,False,False,False,34415265.34048204,False,False,False,False
2022-03-18 00:00:00+00:00,44.22,44.33,41.64,42.19,41466806,,,,,,,,#000000,,,,False,False,False,False,-0.026406154510159936,-0.009266637848416918,False,False,False,False,-19148152,-9249004.66053025,False,False,False,False,34937601.68563152,False,False,False,False
2022-03-25 00:00:00+00:00,43.5,44.59,41.99,43.87,35296212,,,,,,,,#000000,,,,False,False,False,False,0.09778740246191979,0.04426038230675144,False,False,False,False,-54444364,-12596809.056046527,False,False,False,False,34964165.41262178,False,False,False,False
2022-04-01 00:00:00+00:00,44.99,45.135,43.5,43.68,32825882,,,,,,,,#000000,,,,False,False,False,False,0.3428282188068569,0.19354430055680416,False,False,False,False,-21618482,-13265081.125969008,False,False,False,False,34805774.04872387,False,False,False,False
2022-04-08 00:00:00+00:00,44.84,45.24,43.555,44.83,42325904,,,,,,,,#000000,,,,False,False,False,False,0.34282822012569153,0.2681862603412478,False,False,False,False,-63944386,-17019103.709230565,False,False,False,False,35362820.71178136,False,False,False,False
2022-04-15 00:00:00+00:00,44.25,44.91,43.615,44.7,19978059,,,,,,,,#000000,,,,False,False,False,False,0.2958615658186915,0.28202391307996966,False,False,False,False,-83922445,-21974906.767806076,False,False,False,False,34223208.73313089,False,False,False,False
2022-04-22 00:00:00+00:00,43.9,47.495,43.55,44.13,47038119,,,,,,,,#000000,,,,False,False,False,False,0.3428282314314502,0.31242607225570995,False,False,False,False,-130960564,-30047918.414635256,False,False,False,False,35172461.34549156,False,False,False,False
2022-04-29 00:00:00+00:00,42.11,44.85,41.95,43.76,62351047,,,,,,,,#000000,,,,False,False,False,False,-0.10509429760385006,0.10366588732592995,False,False,False,False,-193311611,-42141525.27281042,False,False,False,False,37185689.912492186,False,False,False,False
2022-05-06 00:00:00+00:00,40.85,42.93,40.62,42.36,42100201,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.11958118354473199,False,False,False,False,-235411812,-56457842.8081578,False,False,False,False,37549727.7708261,False,False,False,False
2022-05-13 00:00:00+00:00,39.66,40.31,37.985,40.26,53673465,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.23120471898006295,False,False,False,False,-289085277,-73689504.60014611,False,False,False,False,38744078.67669084,False,False,False,False
