date,Close,High,Low,Open,Volume,aVWAP_peak_165,aVWAP_peak_121,aVWAP_peak_88,aVWAP_peak_43,aVWAP_peak_23,aVWAP_valley_171,aVWAP_valley_149,aVWAP_valley_129,aVWAP_valley_112,aVWAP_valley_111,aVWAP_valley_97,aVWAP_valley_63,aVWAP_OB_bull_129,aVWAP_OB_bear_43,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,2.4226556127,2.5213563969,2.2073084471,2.476492404,1086245,,,,,,,,,,,,,,,,,#000000,,2.572023047405234,,65.73084090305727,18.396122656172025,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.04762373680441795,0.14760219966669516,False,False,False,False,-2866862,-168652.32471635612,False,False,False,False,1247274.561246151,False,False,False,False
2022-03-25 00:00:00+00:00,2.5841659868,2.6468858488,2.3867644184,2.476492404,688248,,,,,,,,,,,,,,,,,#000000,,2.5663121262512014,,65.75834943175172,18.396122656172025,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.0713683945953074,0.10948529713100127,False,False,False,False,-2178614,-317538.3747373668,False,False,False,False,1205865.1863390286,False,False,False,False
2022-04-01 00:00:00+00:00,2.682866771,2.8533499438,2.4316284112,2.5303291954,1219194,,,,,,,,,,,,,,,,,#000000,,2.5751571291130633,,66.42751352327394,18.396122656172025,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.1708177863168637,0.1401515417239325,False,False,False,False,-959420,-365085.16179385816,False,False,False,False,1206852.505869471,False,False,False,False
2022-04-08 00:00:00+00:00,2.6200571811,2.8174587495,2.4675196055,2.7187579653,1048227,,,,,,,,,,,,,,,,,#000000,,2.5792993034399836,,66.06125653757604,18.396122656172025,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.1708177863168637,0.1554846640203981,False,False,False,False,-2007647,-486756.4090683872,False,False,False,False,1195102.4683976583,False,False,False,False
2022-04-15 00:00:00+00:00,3.1943162893,3.4724730448,2.4944380012,2.6200571811,2714090,,,,,,,,,,,,,,,,,#000000,,2.675523882871577,,68.76986474721284,11.99102658882164,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428281789553214,0.24915642148785977,False,False,False,False,706443,-398371.26765591407,False,False,False,False,1307620.0633311651,False,False,False,False
2022-04-22 00:00:00+00:00,3.2750714764,3.6878202104,3.1225339008,3.2391802821,2861251,,,,,,,,,,,,,,,,,#000000,,2.9849365495726876,,71.0051218221227,14.217917120357214,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.342828197683597,0.2959923095857284,False,False,False,False,3567694,-104588.65523695748,False,False,False,False,1422703.8364177453,False,False,False,False
2022-04-29 00:00:00+00:00,3.1494522964,3.5173370376,2.8802683395,3.158425095,1973420,,,,,,,,,,,,,,,,,#000000,,2.987889710074384,,71.13807064660011,14.44323974469016,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.22962245021847458,0.2628073799021015,False,False,False,False,1594274,21253.02292874307,False,False,False,False,1463497.6263127273,False,False,False,False
2022-05-06 00:00:00+00:00,3.4545274477,3.5532282319,3.0238331165,3.1225339008,1176810,,,,,,,,,,,,,,,,,#000000,,3.011778214449773,,72.44134663752982,15.850573253222635,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.26185999726955034,0.26233368858582595,False,False,False,False,2771084,224944.20641550282,False,False,False,False,1442261.5058451178,False,False,False,False
2022-05-13 00:00:00+00:00,3.0597243108,3.4097531828,2.7636219581,3.4096634548,1365871,,,,,,,,,,,,,,,,,#000000,,3.0069309330753904,,69.68474101265271,15.850573253222635,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.12875241027039183,0.1955430494281089,False,False,False,False,1405213,312371.5244587989,False,False,False,False,1436602.9498565907,False,False,False,False
2022-05-20 00:00:00+00:00,2.8980477737,3.2122618864,2.8257320021,2.952050728,1536606,,,,,,,,,,,,,,,,,#000000,,2.9949473598508742,,66.46705163514625,15.850573253222635,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.08532949325408823,0.14043627134109857,False,False,False,False,-131393,279500.0782025915,False,False,False,False,1444010.5832005471,False,False,False,False
2022-05-27 00:00:00+00:00,3.16889336,3.2501470359,2.825822284,2.8799914013,1022282,,,,,,,,,,,,,,,,,#000000,,2.996015263387086,,65.4878999032085,22.083700561810574,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.05725729317429675,0.09884678225769766,False,False,False,False,890889,324788.14648388105,False,False,False,False,1412771.4288893954,False,False,False,False
2022-06-03 00:00:00+00:00,3.4216825739,3.4216825739,3.0695833117,3.2140342911,1068131,,,,,,,,,,,,,,,,,#000000,,3.0112789597664693,,65.84399223617959,22.083700561810574,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.1943472252293864,0.14659700374354204,False,False,False,False,1959020,445842.3578554454,False,False,False,False,1387242.5082309218,False,False,False,False
2022-06-10 00:00:00+00:00,4.152965657,4.496036733,3.4216825739,3.4487671325,6293849,,,,,4.023561654633333,,,,,,,,,,4.023561654633333,,#000000,,3.452239570844679,,68.34638555891377,22.083700561810574,False,False,True,False,False,,,,-1.0,4.4960365,3.4216826,0.0,,,False,False,False,False,0.34282819815026494,0.2447126009469035,False,False,False,False,8252869,1024140.6276439308,False,False,False,False,1750694.8409545573,False,False,False,False
2022-06-17 00:00:00+00:00,3.0966678703,3.9975905723,3.0334705668,3.981430119,3118646,,,,,3.8089748450900047,,,,,,,,,,3.8089748450900047,,#000000,,3.4042969308048328,,64.42221698274942,20.97536369185366,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.03003364019324153,0.1373731205700725,False,False,False,False,5134223,1328591.1737443805,False,False,False,False,1852024.5564394048,False,False,False,False
2022-06-24 00:00:00+00:00,2.7535967943,3.3672426111,2.7265122357,3.2140342911,1775841,,,,,3.6724960661200794,,,,,,,,,,3.6724960661200794,,#000000,,3.35401245387402,,60.28837500379913,17.03111346302559,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.32101177500035755,-0.09181932721514252,False,False,False,False,3358382,1478946.0497633154,False,False,False,False,1846381.330036486,False,False,False,False
2022-07-01 00:00:00+00:00,2.7355404219,3.1418088014,2.613659908,2.7626249805,2163462,,,,,3.5360365057577403,,,,,,,,,,3.5360365057577403,,#000000,,3.2969816824204137,,57.26731174896459,14.215065500201732,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.040651271880313,0.898247916926401,False,False,False,False,-0.34282825441539394,-0.21732379081526823,False,False,False,False,1194920,1457907.083114181,False,False,False,False,1869868.7870708206,False,False,False,False
2022-07-08 00:00:00+00:00,2.6091458149,2.6633149322,2.3473284148,2.6633149322,1554625,,,,,3.432150247409642,,,,,,,,,,3.432150247409642,,#000000,,3.1184050849218443,,54.617142448303596,11.758233513753225,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.01072203989924,0.9375647179773836,False,False,False,False,-0.34282825441539394,-0.2800760226153311,False,False,False,False,-359705,1323269.151031649,False,False,False,False,1846517.395435945,False,False,False,False
2022-07-15 00:00:00+00:00,2.5459485115,2.6452585598,2.3653847872,2.527892139,819544,,,,,3.384555189948168,,,,,,,,,,3.384555189948168,,#000000,,3.0948932319028915,,52.47422961781659,9.768955561979766,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0073723845365878,0.9543917923931426,False,False,False,False,-0.34282825441539394,-0.3114521385153625,False,False,False,False,-1179249,1137897.4361404157,False,False,False,False,1770445.2920703194,False,False,False,False
2022-07-22 00:00:00+00:00,2.6633149322,2.8619350288,2.5910894425,2.6001176287,911792,,,,,3.3473382847174498,,,,,,,,,,3.3473382847174498,,#000000,,3.0899362298495383,,51.47240365480359,8.825563567456548,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.015698796540028,0.9375069714685347,False,False,False,False,-0.2337304552276096,-0.2725912968714861,False,False,False,False,-267457,1033797.1075374219,False,False,False,False,1706841.344509555,False,False,False,False
2022-07-29 00:00:00+00:00,2.9612450772,3.0876396841,2.6633149322,2.7265122357,1107168,,,,,3.3196810132093892,,,,,,,,,,3.3196810132093892,,#000000,,3.0980181591098344,,52.024127116649716,8.825563567456548,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0294711504653997,0.9110906799728081,False,False,False,False,-0.16336338833151112,-0.2179773426014986,False,False,False,False,839711,1019420.3588309461,False,False,False,False,1662421.0967681066,False,False,False,False
2022-08-05 00:00:00+00:00,2.8167940978,2.9522168909,2.641827849,2.9522168909,1201565,,,,,3.2869525626182923,,,,,,,,,,3.2869525626182923,,#000000,,3.090255900422699,,51.75904282076542,8.825563567456548,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0280051091930185,0.9181878311983653,False,False,False,False,-0.20018080713011402,-0.2090790748658063,False,False,False,False,-361854,917103.7396582834,False,False,False,False,1628283.6081186172,False,False,False,False
2022-08-12 00:00:00+00:00,3.0515269393,3.1598651738,2.7987377254,2.8348504702,1211852,,,,,3.2699049280557113,,,,,,,,,,3.2699049280557113,,#000000,,3.0964883817479394,,52.54714087477315,8.825563567456548,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0449672271012755,0.8961202288266708,False,False,False,False,-0.1152907351757002,-0.16218490502075325,False,False,False,False,849998,912132.9441280402,False,False,False,False,1597436.822332053,False,False,False,False
2022-08-19 00:00:00+00:00,3.2411188497,3.3752776968,2.8438786564,2.9070759599,1109396,,,,,3.2638289514247596,,,,,,,,,,3.2638289514247596,,#000000,,3.1085807698601933,,53.851854373498284,8.825563567456548,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0351658211542916,0.8928372745262605,False,False,False,False,0.06486983476393401,-0.04865753512840962,False,False,False,False,1959394,989707.8371555927,False,False,False,False,1561285.6503074565,False,False,False,False
2022-08-26 00:00:00+00:00,3.2312677189,3.5661335533,3.1224884829,3.2050061048,1090605,,,,,3.2659167154588005,,,,,,,,,,3.2659167154588005,,#000000,,3.1711543538334728,,54.73210041179911,8.825563567456548,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.0613323943030681,0.8775826821264245,False,False,False,False,0.3428281661356667,0.14708531550362852,False,False,False,False,868789,980750.8862551785,False,False,False,False,1526420.4169513485,False,False,False,False
2022-09-02 00:00:00+00:00,2.877280525,3.3492634502,2.7683613884,3.2131145295,1226532,,,,,3.2519993957980096,,,,,,,,,,3.2519993957980096,,#000000,,3.128652118227619,,53.59263627891397,8.825563567456548,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0165737980543228,0.9283513162743948,False,False,False,False,0.10580243167522083,0.12644387358942466,True,False,False,False,-357743,881603.1909770172,False,False,False,False,1504206.4601401375,False,False,False,False
2022-09-09 00:00:00+00:00,3.004352851,3.0406592299,2.8228209567,2.9135869038,942594,,,,,3.2406219605241082,,,,,,,,,,3.2406219605241082,,#000000,,3.1119575169350693,,53.34350158062932,8.825563567456548,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.9974110454509699,0.9848090022562,False,False,False,False,0.005446654385272512,0.06594526398734858,False,False,False,False,584851,859621.5472009418,False,False,False,False,1462605.5371667938,False,False,False,False
2022-09-16 00:00:00+00:00,2.9952762563,3.3129570713,2.940816688,3.0860422034,992403,,,,,3.234493091655888,,,,,,,,,,3.234493091655888,,#000000,,3.1130460731688627,,53.1194275970028,8.825563567456548,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0308469350307266,0.9152472683278837,False,False,False,False,0.1603204804270334,0.11313287220719098,False,False,False,False,-407552,765756.840000872,False,False,False,False,1427775.719598883,False,False,False,False
2022-09-23 00:00:00+00:00,2.6685188465,3.2040379347,2.6503656571,2.9498932827,897594,,,,,3.221122383894747,,,,,,,,,,3.221122383894747,,#000000,,3.0955630311405757,,51.3732085301214,7.159616733303679,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.9953329344784103,0.9344758620358709,False,False,False,False,-0.11612069577872751,-0.0014939117857682635,False,False,False,False,-1305146,612356.6296304371,False,False,False,False,1388502.9996285955,False,False,False,False
2022-09-30 00:00:00+00:00,2.940816688,2.9861996616,2.5980844715,2.6775954412,624224,,,,,3.2123638939557964,,,,,,,,,,3.2123638939557964,,#000000,,2.993386731355952,,51.4307423964688,6.978538327138409,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.9881001785439172,0.9658518674443106,False,False,False,False,-0.34282825441539394,-0.1721610831005811,False,False,False,False,-680922,516558.21262077504,False,False,False,False,1331889.7403968477,False,False,False,False
2022-10-07 00:00:00+00:00,3.3220336661,3.5852549128,3.0157893603,3.0860422034,1461104,,,,,3.2172506152974933,,,,,,,,,,3.2172506152974933,,#000000,,3.1005263340267275,,53.05566742249994,6.978538327138409,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0106749224300693,0.9192481400049042,False,False,False,False,0.28514441653204176,0.05649166671573033,False,False,False,False,780182,536085.9005747917,False,False,False,False,1341461.1670341182,False,False,False,False
2022-10-14 00:00:00+00:00,3.2403443136,3.3946464238,3.0496450586,3.3129570713,754786,,,,,3.2175333949335077,,,,,,,,,,3.2175333949335077,,#000000,,3.1115393813435555,,53.798403951718825,6.978538327138409,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0117191833166186,0.979830570036831,False,False,False,False,0.18609636048803194,0.12129401360188113,False,False,False,False,25396,498257.01905073307,False,False,False,False,1298003.7472538133,False,False,False,False
2022-10-21 00:00:00+00:00,3.19496134,3.3991847211,3.1677315559,3.3220336661,593576,,,,,3.218257704758666,,,,,,,,,,3.218257704758666,,#000000,,3.12022986629166,,54.090175687976384,6.978538327138409,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0.9721203217610777,0.9957981825176507,False,False,False,False,0.26317549989516437,0.19223475674852275,False,False,False,False,-568180,419261.6843062343,False,False,False,False,1245823.9141239012,False,False,False,False
2022-10-28 00:00:00+00:00,3.6578676705,3.9846250803,3.2040379347,3.2221911242,1405328,,,,3.6155102285,3.2361186407155857,,,,,,,,,3.6155102285,3.425814434607793,,#000000,,3.280770342685853,,56.11817110747641,6.978538327138409,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0.9932867602934905,0.936697624881881,False,False,False,False,0.34282816208589406,0.2675314594172084,False,False,False,False,837148,450216.22620947624,False,False,False,False,1257639.0315962047,False,False,False,False
2022-11-04 00:00:00+00:00,3.6941740494,3.8484761596,3.4674407134,3.6306378864,706784,,,,3.6337544880337638,3.245713460753491,,,,,,,,,3.6337544880337638,3.4397339743936275,,#000000,,3.3109339762687915,,57.696554597565445,2.9216874529377606,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0025823075712552,0.9494196201162727,False,False,False,False,0.3428281688709837,0.30517981414409606,False,False,False,False,1543932,531232.2094532187,False,False,False,False,1216834.955181671,False,True,False,False
2022-11-11 00:00:00+00:00,3.4581825868,3.9664718909,3.3764932344,3.739557023,1199290,,,,3.6216681853924015,3.258539705677519,,,,,,,,,3.6216681853924015,3.4401039455349602,,#000000,,3.3368383120355496,,57.496329516229196,2.9216874529377606,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0194776197018258,0.9319327816830009,False,False,False,False,0.34282817018664385,0.32400399216536996,False,False,False,False,344642,517410.712456684,False,False,False,False,1215535.3288719174,False,False,False,False
2022-11-18 00:00:00+00:00,3.2403443136,3.5217187498,3.2176528268,3.4218762079,993732,,,,3.5535526380312854,3.260519013956388,,,,,,,,,3.5535526380312854,3.4070358259938365,,#000000,,3.3218282889553374,,56.22347365956426,2.9216874529377606,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.002071339436539,0.9511090578278252,False,False,False,False,0.10385438768516403,0.213929189925267,False,False,False,False,-649090,431003.2522747074,False,False,False,False,1199105.4526591827,False,False,False,False
2022-11-25 00:00:00+00:00,3.3766916299,3.4131964042,3.0406592299,3.2131145295,580143,,,,3.52069316504218,3.260791747129665,,,,,,,,,3.52069316504218,3.3907424560859223,,#000000,,3.313098113227789,,55.91079572527155,2.9216874529377606,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0.9879692304842264,0.9625735599139664,False,False,False,False,-0.003666174222833511,0.10513150785121674,False,False,False,False,-68947,393969.90025435877,False,False,False,False,1153256.3820918358,False,False,False,False
2022-12-02 00:00:00+00:00,3.3310606619,3.4314487914,3.2671773067,3.3128082747,493160,,,,3.5044211017856983,3.2619457404177723,,,,,,,,,3.5044211017856983,3.3831834211017355,,#000000,,3.3106243272569498,,55.4402896030482,2.9216874529377606,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0.9863915783731828,0.9744046118461321,False,False,False,False,0.08842131455911059,0.09677641120516367,False,False,False,False,-562107,323149.38912440627,False,False,False,False,1104360.353788737,False,False,False,False
2022-12-09 00:00:00+00:00,3.102905822,3.6230988569,3.0390224669,3.3949440171,971256,,,,3.466270760796153,3.2617596314351918,,,,,,,,,3.466270760796153,3.3640151961156723,,#000000,,3.3378955522400267,,53.901960007145036,2.9216874529377606,False,False,False,False,False,5.704920999447044,2.881158239612,,0.0,0.0,0.0,0.0,0.9369518665416198,1.0477021380623046,False,False,False,False,-0.1716897178936758,-0.03745665334425606,False,False,False,False,-1533363,185629.95289296878,False,False,False,False,1094500.7720266085,False,False,False,False
2022-12-16 00:00:00+00:00,3.6504774377,3.823875116,3.0664010477,3.1302844028,1815232,,,,3.476789592848783,3.2737840322965184,,,,,,,,,3.476789592848783,3.375286812572651,,#000000,,3.4518895253222133,,55.17549060978686,2.9216874529377606,False,False,True,False,False,10.975123255530598,2.9154667206079994,,-1.0,3.8238752,3.066401,153.0,0.9845768324502425,1.0019506427967055,False,False,False,False,-0.002461942101174156,-0.019959297722715107,False,True,False,False,281869,192758.7711971933,False,False,False,False,1147888.270395008,False,False,False,False
2022-12-23 00:00:00+00:00,3.6230988569,3.6869822121,3.3128082747,3.6778560185,643788,,,,3.481479738072008,3.2782332630509754,,,,,,,,,3.481479738072008,3.379856500561492,,#000000,,3.4623030814535345,,55.93796240034992,2.9216874529377606,False,False,True,False,False,10.642800807061764,2.9465524409720003,,0.0,0.0,0.0,0.0,1.0334299639424371,0.9581068015640968,False,False,False,False,0.07539851592317695,0.02771960910023092,False,False,False,False,-361919,151671.52888629012,False,False,False,False,1110547.5096250074,False,False,False,False
2022-12-30 00:00:00+00:00,3.5500893082,3.6687298249,3.4223225978,3.6687298249,328835,,,,3.4838393306772955,3.280500469490317,,,,,,,,,3.4838393306772955,3.382169900083806,,#000000,,3.466840906659272,,56.07600116307124,2.9216874529377606,False,False,True,False,False,9.751393122656648,2.971005938266,,0.0,0.0,0.0,0.0,1.0545758797834301,0.9381287091834014,False,False,False,False,0.14398801682425552,0.08585381296224322,False,False,False,False,-690754,89269.63785767603,False,False,False,False,1052642.8792824142,False,False,False,False
2023-01-06 00:00:00+00:00,3.4679535658,3.5893319406,3.2671773067,3.5500893082,487758,,,,3.4816931762254972,3.28248957274265,,,,,,,,,3.4816931762254972,3.382091374484074,,#000000,,3.4632057552095796,,55.710344775250945,2.9216874529377606,False,False,True,False,False,8.750701161784594,2.997918677202,,0.0,0.0,0.0,0.0,1.0717409879738393,0.9077521803834816,False,False,False,False,-0.031113975137989358,0.02736991891212693,False,False,True,False,-1178512,-4640.113094744418,False,False,False,False,1010799.5548911243,False,False,False,False
2023-01-13 00:00:00+00:00,3.6504774377,3.73261318,3.486205953,3.5592155017,716450,,,,3.491489394577511,3.2885610290604115,,,,,,,,,3.491489394577511,3.390025211818961,,#000000,,3.479614176853605,,56.27793953585331,2.9216874529377606,False,False,True,False,False,10.478214279830823,3.029016931378,,0.0,0.0,0.0,0.0,1.088635478154629,0.8911166887374324,False,False,False,False,0.24248795277836951,0.13492893584524823,False,False,False,False,-462062,-38523.21582846705,False,False,False,False,988995.8841584483,False,False,False,False
2023-01-20 00:00:00+00:00,3.5409631146,3.7143607928,3.4497011786,3.6687298249,580881,,,,3.4955765066288724,3.292546904625963,,,,,,,,,3.4955765066288724,3.3940617056274176,,#000000,,3.485704632117381,,56.03027212373492,2.9216874529377606,False,False,True,False,False,9.135010225213353,3.060600088108,,0.0,0.0,0.0,0.0,1.0690098129334127,0.9164644089418682,False,False,False,False,0.29067516152859424,0.21280204868692124,False,False,False,False,-1042943,-112924.68132265468,False,False,False,False,958765.1519985633,False,False,False,False
2023-01-27 00:00:00+00:00,3.4770797594,3.5774678889,3.4314487914,3.5774678889,519225,,,,3.495565417712287,3.295096758505545,,,,,,,,,3.495565417712287,3.3953310881089163,,#000000,,3.4854594433541237,,55.4708275523244,2.9216874529377606,False,False,True,False,False,8.355340444628883,3.088052042784,,0.0,0.0,0.0,0.0,1.0622543770560577,0.9486292072793939,False,False,False,False,0.15001420287111092,0.18140812577901608,False,False,False,False,-1562168,-220276.0382617173,False,False,False,False,926206.622220892,False,False,False,False
2023-02-03 00:00:00+00:00,3.1576629836,3.4588273722,3.1302844028,3.4588273722,841324,,,,3.4786720343107893,3.294174815203154,,,,,,,,,3.4786720343107893,3.3864234247569716,,#000000,,3.4615484866368673,,53.300617642113934,2.9216874529377606,False,False,False,False,False,4.592216875784377,3.110289340998,,0.0,0.0,0.0,0.0,1.034780939448523,0.9463035570976408,False,False,False,False,-0.34282825441539394,-0.08071006431818893,False,False,False,False,-2403492,-381995.7391312197,False,False,False,False,919919.0205749,False,False,False,False
