date,Open,High,Low,Close,Volume,aVWAP_peak_872,aVWAP_valley_856,aVWAP_valley_821,aVWAP_valley_768,aVWAP_valley_738,aVWAP_valley_720,aVWAP_valley_701,aVWAP_valley_653,aVWAP_valley_623,aVWAP_valley_560,aVWAP_valley_528,aVWAP_valley_498,aVWAP_valley_453,aVWAP_valley_426,aVWAP_valley_385,aVWAP_OB_bull_832,aVWAP_OB_bull_821,aVWAP_OB_bull_653,aVWAP_OB_bull_528,aVWAP_OB_bull_385,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,614.42,616.26,609.24,615.11,45252.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,45252.0,False,False,False,False
2025-01-21 16:00:00+00:00,615.06,615.91,610.595,615.87,32622.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32622.0,505.7674418604651,False,False,False,False,45056.186046511626,False,False,False,False
2025-01-21 17:00:00+00:00,615.79,619.76,615.32,617.96,21008.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53630.0,1329.39895438976,False,False,False,False,44683.34595276726,False,False,False,False
2025-01-21 18:00:00+00:00,617.69,619.18,614.89,615.145,27156.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.20585997401281,33.98527397661152,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26474.0,1719.237730290694,False,False,False,False,44411.604155049936,False,False,False,False
2025-01-21 19:00:00+00:00,615.06,618.18,614.92,617.055,30981.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.49468269465785,29.012862826751302,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57455.0,2583.358075557505,False,False,False,False,44203.37773404141,False,False,False,False
2025-01-21 20:00:00+00:00,617.25,618.58,615.4,616.39,50253.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.91324245217547,24.061649726110033,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7202.0,2654.964927099249,False,False,False,False,44297.17032731209,False,False,False,False
2025-01-22 15:00:00+00:00,624.395,629.59,624.18,626.405,57791.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.86385386965256,24.061649726110033,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64993.0,3621.446091020191,False,False,False,False,44506.37698890414,False,False,False,False
2025-01-22 16:00:00+00:00,626.405,633.435,626.405,632.63,37114.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.82487260128623,21.254347390635843,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102107.0,5148.353903562514,False,False,False,False,44391.766492952134,False,False,False,False
2025-01-22 17:00:00+00:00,632.81,633.58,629.1,630.74,32875.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.3257687855413,21.31060042719723,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69232.0,6141.898804282474,False,False,False,False,44213.21197368156,False,False,False,False
2025-01-22 18:00:00+00:00,630.66,631.35,626.36,626.78,25585.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.76633206296529,21.31060042719723,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43647.0,6723.373241425382,False,False,False,False,43924.4024857175,False,False,False,False
