date,Close,High,Low,Open,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2023-10-02 00:00:00+00:00,10.13,10.14,8.06,8.79,4300,0,,,
2023-10-03 00:00:00+00:00,9.67,10.0,9.57,10.0,800,0,,,
2023-10-04 00:00:00+00:00,11.72,11.8,10.08,10.5,7121990,0,,,
2023-10-05 00:00:00+00:00,10.9,12.38,10.035,11.91,6763367,0,,,
2023-10-06 00:00:00+00:00,11.49,11.79,10.56,10.81,5552659,0,,,
2023-10-09 00:00:00+00:00,11.07,11.5,10.12,11.5,4076908,0,,,
2023-10-10 00:00:00+00:00,10.7,11.19,10.5518,11.09,3703767,0,,,
2023-10-11 00:00:00+00:00,9.86,10.58,9.6,10.57,4838195,0,,,
2023-10-12 00:00:00+00:00,9.58,10.0,9.45,9.91,3211957,0,,,
2023-10-13 00:00:00+00:00,8.68,9.57,8.57,9.5,3874985,0,,,
2023-10-16 00:00:00+00:00,9.33,9.34,8.5,8.79,3631984,0,,,
2023-10-17 00:00:00+00:00,9.1,9.32,8.919,9.02,2463379,0,,,
2023-10-18 00:00:00+00:00,8.16,8.97,8.12,8.86,3720561,0,,,
2023-10-19 00:00:00+00:00,7.12,8.07,7.015,8.06,3705191,0,,,
2023-10-20 00:00:00+00:00,6.96,7.13,6.69,7.05,2570552,0,,,
2023-10-23 00:00:00+00:00,6.55,6.85,6.32,6.8,4117334,0,,,6.573333333333332
2023-10-24 00:00:00+00:00,6.74,6.83,6.51,6.53,3003539,0,,,6.623948571099826
2023-10-25 00:00:00+00:00,6.83,7.098,6.7,6.74,2176400,0,,,6.682951327054001
2023-10-26 00:00:00+00:00,6.76,6.96,6.72,6.78,2513791,0,,,6.710700995834639
2023-10-27 00:00:00+00:00,6.85,7.145,6.82,6.9,1978509,0,,,6.743361371063966
2023-10-30 00:00:00+00:00,6.71,7.06,6.66,6.95,2005443,0,,,6.751822266065869
2023-10-31 00:00:00+00:00,6.7,6.89,6.56,6.59,1305367,0,,,6.749138644341084
2023-11-01 00:00:00+00:00,6.6,6.68,6.41,6.6,1805289,0,,,6.731396229043502
2023-11-02 00:00:00+00:00,7.04,7.04,6.61,6.66,2194903,0,,,6.748587825924173
2023-11-03 00:00:00+00:00,7.36,7.49,7.08,7.15,1857656,0,,,6.79401426551549
2023-11-06 00:00:00+00:00,7.16,7.57,7.07,7.55,1498936,0,,,6.822982285383529
