date,Close,High,Low,Open,Volume,aVWAP_OB_bear_816,aVWAP_OB_bear_736,aVWAP_OB_bear_145,Peaks_Valleys_avg
2022-01-03 00:00:00+00:00,118.7575390761,121.5156770108,118.7137591089,121.0165853846,502771,,,,
2022-01-04 00:00:00+00:00,117.9432316858,118.3635193711,116.9639613791,117.9957676465,194444,,,,
2022-01-05 00:00:00+00:00,117.2427522104,118.4510793056,117.1201683021,118.4510793056,307139,,,,
2022-01-06 00:00:00+00:00,117.8731837383,117.9957676465,116.6736126365,117.0150963808,316335,,,,
2022-01-07 00:00:00+00:00,116.8049525382,117.768111817,116.0177887276,117.768111817,151498,,,,
2022-01-10 00:00:00+00:00,117.2690201907,117.3390681382,115.9030852135,116.2533249512,142253,,,,
2022-01-11 00:00:00+00:00,118.1796435088,118.2059114892,117.4222500759,117.452896053,203681,,,,
2022-01-12 00:00:00+00:00,117.6542839022,118.696247122,117.4791640333,118.696247122,584183,,,,
2022-01-13 00:00:00+00:00,118.7838070564,118.9939508991,117.5842359547,117.8819397317,615228,,,,
2022-01-14 00:00:00+00:00,116.5510287283,118.0045236399,116.1981621925,118.0045236399,146126,,,,
2022-01-18 00:00:00+00:00,114.493370269,115.7628141985,114.4846142756,115.4477735544,181991,,,,114.91359958103332
2022-01-19 00:00:00+00:00,115.7454773315,116.1657650168,114.7211136585,115.0887778232,118832,,,,115.16266911445776
2022-01-20 00:00:00+00:00,116.4372008135,116.4372008135,115.500397075,115.8593052463,211389,,,,115.55979370252463
2022-01-21 00:00:00+00:00,118.3109834105,118.7225151023,117.1465238424,117.8906957252,270291,,,,116.42341374549875
2022-01-24 00:00:00+00:00,116.8574884988,118.8801229843,116.761172571,118.8275870236,772200,,,,116.95793829536532
2022-01-25 00:00:00+00:00,116.6473446562,118.1271075482,116.1920329971,117.5929919481,561493,,,,116.96613440659623
2022-01-26 00:00:00+00:00,115.0362418626,116.9362924398,115.0012178888,116.7086366103,151416,,,,116.87878040303877
2022-01-27 00:00:00+00:00,117.6630398956,118.0307916203,116.8662444923,116.8662444923,276025,,,,116.94836565936232
2022-01-28 00:00:00+00:00,117.768111817,118.1971554957,116.4722247873,116.6911246234,753488,,,,117.0696683716364
2022-01-31 00:00:00+00:00,116.7874405513,117.4441400596,116.4722247873,116.7436605841,299655,,,,117.05563863567716
2022-02-01 00:00:00+00:00,116.2445689578,116.9713164136,115.5791134561,116.761172571,305962,,,,116.99365516410019
2022-02-02 00:00:00+00:00,116.8662444923,118.2583598899,116.4634687939,116.4634687939,135168,,,,117.00042942202107
2022-02-03 00:00:00+00:00,115.7805013053,116.085384997,114.6860021248,115.044997856,241050,,,,116.91687891510801
2022-02-04 00:00:00+00:00,113.3375791345,114.6071981838,113.0573873443,114.274470433,754798,,,,116.42962683087353
2022-02-07 00:00:00+00:00,113.6002589378,113.7123356539,113.0354973607,113.2325072132,232341,,,,116.29813723106265
2022-02-08 00:00:00+00:00,112.5145157508,112.8122195279,112.1905439934,112.6458556524,615087,,,,115.90150939389456
2022-02-09 00:00:00+00:00,112.7684395607,113.722842846,112.5145157508,113.1449472787,1603678,,,,115.28025731468854
2022-02-10 00:00:00+00:00,110.4218333178,112.0592040917,110.3342733833,111.9891561442,619551,,,,114.94834203634015
2022-02-11 00:00:00+00:00,112.321883895,112.7771955541,109.5375655399,111.0522648457,236514,,,,114.8518529820945
2022-02-14 00:00:00+00:00,110.8859009703,111.9453761769,110.3255173899,111.4112605769,170080,,,,114.77592380022686
2022-02-15 00:00:00+00:00,109.0909223143,110.0185322597,109.064654334,109.8001577833,168353,,,,114.6714799658517
2022-02-16 00:00:00+00:00,109.913985698,110.2729814292,108.6268546618,110.0628375866,119251,,,,112.1037069731457
2022-02-17 00:00:00+00:00,110.8246090162,111.6432944031,110.2129153142,110.6407331538,89062,,,,112.3606711937125
2022-02-18 00:00:00+00:00,112.2956159147,112.4444678032,111.3762366031,111.7702563081,109295,,,,112.66932301587238
2022-02-22 00:00:00+00:00,112.8034635344,112.8034635344,111.5720206165,111.866572236,100944,,,,112.84908667426174
2022-02-23 00:00:00+00:00,110.6845131211,111.8928402163,110.4685027628,111.6914523671,86997,,,,112.81775610052809
2022-02-24 00:00:00+00:00,110.8508769965,113.1887272459,109.9577656652,112.9960953902,109998,,,,112.81478010501172
2022-02-25 00:00:00+00:00,110.842121003,111.0455227307,110.092958204,110.6494891473,71140,,,,112.7730450105113
2022-02-28 00:00:00+00:00,113.8454267542,113.8562841861,112.085472072,112.085472072,523271,,,,113.20286798710106
2022-03-01 00:00:00+00:00,115.1675817642,116.1920329971,113.8279147673,114.0293026165,183800,,,,113.95930239860077
2022-03-02 00:00:00+00:00,110.2729814292,114.195666492,109.8877177177,113.6265269181,861977,,,,112.76358583688118
2022-03-03 00:00:00+00:00,111.6826963736,112.558295718,110.7720730555,111.2711646818,465657,,,,112.66463697242023
2022-03-04 00:00:00+00:00,113.959254669,114.5896861969,112.9698274099,114.0555705969,533073,,,,112.92559310003799
2022-03-07 00:00:00+00:00,113.031119364,114.3882983477,112.5933196918,112.8910234689,608817,,,,113.03680498370335
2022-03-08 00:00:00+00:00,111.6038924326,112.0767160786,110.9034129572,111.1748487539,651037,,,,112.87733188622853
2022-03-09 00:00:00+00:00,110.1854214948,111.2256335159,110.0321916095,110.9384369309,503872,,,,112.68786866028613
2022-03-10 00:00:00+00:00,108.1102510486,108.9333144323,107.3659916059,108.4167108192,1040670,,,,112.03758162389977
2022-03-11 00:00:00+00:00,108.513026747,109.1824224458,107.8403913307,107.8650832322,360366,,,,111.87954905312831
2022-03-14 00:00:00+00:00,105.492209009,107.0332638551,105.492209009,106.420344314,381204,,,,111.60536898078159
2022-03-15 00:00:00+00:00,105.255797186,106.8213688137,104.7519773233,106.5604402091,255515,,,,111.42494941776174
2022-03-16 00:00:00+00:00,106.7180480911,107.0682878288,104.2313459531,105.5359889762,514255,,,,111.12110274856404
2022-03-17 00:00:00+00:00,105.7636448057,107.2062822855,105.0368973499,106.814364019,267433,,,,110.97790522899186
2022-03-18 00:00:00+00:00,107.2959436584,107.42728356,106.4291003075,106.4291003075,193529,,,,110.90224470794736
2022-03-21 00:00:00+00:00,104.3714418482,105.6060369238,103.8811062154,105.0719213237,510000,,,,110.58916780380589
2022-03-22 00:00:00+00:00,102.6202431595,103.4345505497,102.4013433234,103.0142628644,348888,,,,110.33166537210194
2022-03-23 00:00:00+00:00,105.7811567926,105.7811567926,102.8873009595,103.3732585956,194180,,,,110.23435220936373
2022-03-24 00:00:00+00:00,104.7742175466,105.4190964637,103.8023022744,103.933642176,161281,,,,110.15405117237249
2022-03-25 00:00:00+00:00,102.9704828972,103.776034294,101.9635436512,103.776034294,224694,,,,110.00920498312318
2022-03-28 00:00:00+00:00,104.1788099924,104.9931173827,103.4958425038,103.7322543268,259116,,,,109.88119308589859
