date,Close,High,Low,Open,Volume,aVWAP_peak_170,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_149,aVWAP_valley_131,aVWAP_valley_126,aVWAP_valley_120,aVWAP_valley_88,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_39,aVWAP_OB_bull_171,aVWAP_OB_bull_149,aVWAP_OB_bull_131,aVWAP_OB_bull_74,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,57.0236243392,57.7443176524,56.085735781,56.2535684704,2044727,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2044727.0,False,False,False,False
2022-01-07 00:00:00+00:00,60.0051227032,60.1137203258,57.2408195843,57.359289718,3120546,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3120546,231151.55555555553,False,False,False,False,2124417.296296296,False,False,False,False
2022-01-14 00:00:00+00:00,60.84428615,61.1404614842,59.2844293901,60.1235928369,2913514,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6034060,660996.6255144032,False,False,False,False,2182868.903978052,False,False,False,False
2022-01-21 00:00:00+00:00,57.4086522737,60.8739036835,57.2112020509,60.7159435052,1711089,,,,,,,,,,,,,,,,,,#000000,,,,85.59859627713104,36.386173043225426,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4322971,932253.9865874103,False,False,False,False,2147922.2444241224,False,False,False,False
2022-01-28 00:00:00+00:00,58.1392180979,59.2449393455,56.1844608924,56.796556583,3646965,,,,,,,,,,,,,,,,,,#000000,,,,76.79535807309749,28.655044503045772,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7969936,1453563.7653587132,False,False,False,False,2258962.4485408543,False,False,False,False
2022-02-04 00:00:00+00:00,60.488875749,61.1602065065,57.2506920954,57.5567399407,3892647,,,,,,,,,,,,,,,,,,#000000,,,,73.89148225213549,26.70175075196282,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11862583,2224602.227183994,False,False,False,False,2379976.1190193095,False,False,False,False
2022-02-11 00:00:00+00:00,60.8541586612,62.3843978877,59.7286923913,60.9726287949,4296185,,,,,,,,,,,,,,,,,,#000000,,60.98908298006668,,72.21590681178793,25.801687295450606,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16158768,3256762.654799994,False,False,False,False,2521917.5176104717,False,False,False,False
2022-02-18 00:00:00+00:00,60.8146686166,61.3477842181,59.6990748579,61.1009714397,3659117,,,,,,,,,,,,,,,,,,#000000,,60.819553970174724,,70.92539035549878,25.119469500431478,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12499651,3941421.050740735,False,False,False,False,2606154.5163059924,False,False,False,False
2022-02-25 00:00:00+00:00,61.1042688843,61.2030951319,56.8843881122,60.9263816386,3449791,,,,,,,,,,,,,,,,,,#000000,,60.490164402309915,,70.34033503565766,24.966605569289456,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15949442,4830904.084019199,False,False,False,False,2668646.107690734,False,False,False,False
2022-03-04 00:00:00+00:00,60.1654195322,61.1833298823,58.7818520659,59.3155138029,3706331,,,,,,,,,,,,,,,,,,#000000,,60.380620738684286,,67.70884309477941,22.73763439881273,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.16020944954881813,0.16020944954881813,False,False,False,False,12243111,5379956.448165925,False,False,False,False,2745511.6552691977,False,False,False,False
2022-03-11 00:00:00+00:00,60.1654195322,61.608282747,58.9696219364,59.5823446714,4641741,,,,,,,,,,,,,,,,,,#000000,,60.34940362863703,,65.82920599415209,21.190395052839122,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.18033343815832237,0.17027144385357024,False,False,False,False,12243111,5888338.266820301,False,False,False,False,2885973.08821222,False,False,False,False
2022-03-18 00:00:00+00:00,62.5174842248,63.0511459618,60.4816635245,61.1734472576,6931995,,,,,,,,,,,,,,,,,,#000000,,60.78253341730103,,67.20111155523054,21.190395052839122,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823613524616,0.25654983999440817,False,False,False,False,19175106,6872543.2840928715,False,False,False,False,3185678.4150113147,False,False,False,False
2022-03-25 00:00:00+00:00,64.7311921708,64.7622236125,62.4779537258,62.9127892152,4044504,,,,,,,,,,,,,,,,,,#000000,,61.20474622613411,,69.84031593023946,21.190395052839122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824187333005,0.2996890409338691,False,False,False,False,23219610,8083437.114900807,False,False,False,False,3249295.1250104764,False,False,False,False
2022-04-01 00:00:00+00:00,64.4940091766,65.2253234087,63.861521192,64.4643613023,3263915,,,,,,,,,,,,,,,,,,#000000,,61.523729844780824,,71.24071393037444,15.216268123878976,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824356918307,0.3212586422515261,False,False,False,False,19955695,8962863.624908155,False,False,False,False,3250378.078713404,False,False,False,False
2022-04-08 00:00:00+00:00,63.6737513216,64.4001242414,62.0332356116,64.2370609328,4461818,,,,,,,,,,,,,,,,,,#000000,,61.7378330808068,,70.61816889947038,15.216268123878976,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.17247169820388014,0.24686517022770313,False,False,False,False,15493877,9446642.393433478,False,False,False,False,3340114.3691790774,False,False,False,False
2022-04-15 00:00:00+00:00,64.3853003042,64.6521311727,63.2586810817,63.6836339463,2248671,,,,,,,,,,,,,,,,,,#000000,,61.86825794127617,,70.7566469646816,15.216268123878976,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.26550141503515445,0.2561832926314288,False,False,False,False,17742548,10061153.919845814,False,False,False,False,3259266.7122028493,False,False,False,False
2022-04-22 00:00:00+00:00,63.9504648148,67.3995008557,63.9208169406,64.0196431882,4602977,,,,,,,,,,,,,,,,,,#000000,,63.642929375652116,,70.01437343268535,15.216268123878976,False,False,True,False,True,,-1.0,67.3995,63.92082,99.0,0,,,False,False,False,False,0.34282824322115435,0.2995057679262916,False,False,False,False,13139571,10289184.814672051,False,False,False,False,3358800.807595231,False,False,False,False
