date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_806,aVWAP_valley_875,aVWAP_valley_850,aVWAP_valley_791,aVWAP_valley_774,aVWAP_valley_756,aVWAP_valley_675,aVWAP_valley_488,aVWAP_valley_355,aVWAP_valley_354,aVWAP_OB_bull_488,aVWAP_OB_bull_355,aVWAP_OB_bear_806,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,55.48,55.525,55.1,55.19,4618.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4618.0,False,False,False,False
2025-01-16 16:00:00+00:00,55.19,55.34,55.08,55.29,3621.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3621.0,56.13953488372093,False,False,False,False,4602.542635658915,False,False,False,False
2025-01-16 17:00:00+00:00,55.29,55.33,55.205,55.255,4869.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.58295964125637,17.04035874439728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1248.0,35.92031728862448,False,False,False,False,4606.673757586684,False,False,False,False
2025-01-16 18:00:00+00:00,55.255,55.32,55.155,55.22,8888.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.5369454463615,17.04035874439728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10136.0,-121.78387367709063,False,False,False,False,4673.050908631851,False,False,False,False
2025-01-16 19:00:00+00:00,55.215,55.275,55.145,55.19,4963.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.08203115456104,17.04035874439728,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15099.0,-353.9887748603916,False,False,False,False,4677.546243381745,False,False,False,False
2025-01-16 20:00:00+00:00,55.19,55.345,55.15,55.29,7807.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.15648233084025,17.04035874439728,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7292.0,-461.554840366432,False,False,False,False,4726.064906275051,False,False,False,False
2025-01-17 15:00:00+00:00,56.155,56.95,56.15,56.885,27942.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.8123445013481,17.04035874439728,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20650.0,-134.24391260881288,False,False,False,False,5086.001884472336,False,False,False,False
2025-01-17 16:00:00+00:00,56.89,57.515,56.765,57.475,56174.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.5963134217373,17.04035874439728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76824.0,1058.907155803727,False,False,False,False,5878.063870759587,False,False,False,False
2025-01-17 17:00:00+00:00,57.475,57.73,57.43,57.605,43914.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.17791879408324,17.04035874439728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120738.0,2914.3969673416536,False,False,False,False,6467.768306871842,False,False,False,False
2025-01-17 18:00:00+00:00,57.61,57.82,57.51,57.705,32333.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,91.27771239241736,20.627425922763052,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153071.0,5242.406316685194,False,False,False,False,6868.779650951348,False,False,False,False
