date,Close,High,Low,Open,Volume,aVWAP_OB_bull_457,aVWAP_OB_bull_250,aVWAP_OB_bear_769,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,5.9414908254,5.9840313325,5.9273106563,5.9840313325,1236031,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1236031.0,False,False,False,False
2022-01-04 00:00:00+00:00,5.991121417,6.005301586,5.9627610789,5.976941248,1724499,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1724499,67627.41176470589,False,False,False,False,1255186.607843137,False,False,False,False
2022-01-05 00:00:00+00:00,5.9060404028,6.0230267973,5.8776800647,5.9982115015,1785943,,,,,"rgba(38, 166, 154, 0.5)",,,,78.21782177964343,-37.12871288142628,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61444,62565.78777393311,False,False,False,False,1276000.5840061514,False,False,False,False
2022-01-06 00:00:00+00:00,5.9131304873,5.9556709944,5.8634998957,5.9131304873,1260780,,,,,"rgba(38, 166, 154, 0.5)",,,,64.92740352302724,-37.12871288142628,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1199336,107145.01178279848,False,False,False,False,1275403.6983588513,False,False,False,False
2022-01-07 00:00:00+00:00,5.8989503183,5.9414908254,5.8847701492,5.9273106563,1085515,,,,,"rgba(38, 166, 154, 0.5)",,,,54.653607442723484,-37.12871288142628,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,113821,107406.81524229658,False,False,False,False,1267957.0827369355,False,False,False,False
2022-01-10 00:00:00+00:00,5.8989503183,5.8989503183,5.7784188815,5.8918602338,1331282,,,,,#000000,,,,47.804410055854305,-37.12871288142628,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,113821,107658.35189946143,False,False,False,False,1270440.4128256831,False,False,False,False
2022-01-11 00:00:00+00:00,5.8989503183,5.9485809099,5.8606638619,5.8989503183,1950141,,,,,"rgba(239, 83, 80, 0.5)",,,,43.238278464608186,-37.12871288142628,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,113821,107900.02437399236,False,False,False,False,1297095.3378129113,False,False,False,False
2022-01-12 00:00:00+00:00,5.9344007409,5.9627610789,5.9131304873,5.9556709944,1328912,,,,,"rgba(239, 83, 80, 0.5)",,,,46.10247623214681,-37.12871288142628,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1442733,160246.41557501227,False,False,False,False,1298343.0500555423,False,False,False,False
2022-01-13 00:00:00+00:00,5.8776800647,5.9556709944,5.8705899802,5.9556709944,1578786,,,,,"rgba(239, 83, 80, 0.5)",,,,42.46070975033442,-37.12871288142628,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-136053,148626.830650502,False,False,False,False,1309340.812798462,False,False,False,False
2022-01-14 00:00:00+00:00,5.8847701492,5.8847701492,5.8138693041,5.8564098112,1318432,,,,,"rgba(239, 83, 80, 0.5)",,,,40.94709685315188,-37.12871288142628,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1182379,189166.13140930585,False,False,False,False,1309697.3299436204,False,False,False,False
2022-01-18 00:00:00+00:00,5.7784188815,5.8493197266,5.7571486279,5.8351395576,1935147,,,,,"rgba(239, 83, 80, 0.5)",,,,34.74154162714757,-37.12871288142628,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-752768,152227.53802070563,False,False,False,False,1334224.767985047,False,False,False,False
2022-01-19 00:00:00+00:00,5.7429684589,5.8351395576,5.7358783744,5.8138693041,1655659,,,,,"rgba(239, 83, 80, 0.5)",,,,29.629441368906775,-37.12871288142628,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2408427,51809.71300028582,False,False,False,False,1346830.0319856335,False,False,False,False
2022-01-20 00:00:00+00:00,5.6862477828,5.809861865,5.6717049495,5.7516905322,1726474,,,,,"rgba(239, 83, 80, 0.5)",,,,25.00947295443707,-37.12871288142628,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4134901,-112375.02084286265,False,False,False,False,1361718.030731295,False,False,False,False
2022-01-21 00:00:00+00:00,5.4462910349,5.6571621163,5.4317482017,5.6353478665,2793577,,,,,"rgba(239, 83, 80, 0.5)",,,,19.48113653076304,-37.12871288142628,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6928478,-379673.1768882406,False,False,False,False,1417869.3628594796,False,False,False,False
2022-01-24 00:00:00+00:00,5.3663054523,5.3808482855,5.0136417471,5.3081341195,4438664,,,,5.253598494966667,"rgba(239, 83, 80, 0.5)",,5.253598494966667,,15.385948101379013,-37.12871288142628,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11367142,-810554.3072063487,False,False,False,False,1536331.897649304,False,False,False,False
2022-01-25 00:00:00+00:00,5.3372197859,5.4171326543,5.1703407748,5.3299483693,1941160,,,,5.27022130032728,"rgba(239, 83, 80, 0.5)",,5.27022130032728,,12.523587359646097,-6.9815612436678975,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13308302,-1300662.0598649234,False,False,False,False,1552207.5095061942,False,False,False,False
2022-01-26 00:00:00+00:00,5.3808482855,5.5335480341,5.2972269945,5.4317482017,1745377,,,,5.29893137316486,"rgba(239, 83, 80, 0.5)",,5.29893137316486,,13.205794581476187,-8.75443283668335,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11562925,-1703103.743791789,False,False,False,False,1559782.783643206,False,False,False,False
2022-01-27 00:00:00+00:00,5.3953911187,5.5117337843,5.3517626191,5.4390196183,1309889,,,,5.315688046570393,"rgba(239, 83, 80, 0.5)",,5.315688046570393,,14.505402309580573,-9.83032287993079,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10253036,-2038395.2048195621,False,False,False,False,1549983.027421904,False,False,False,False
2022-01-28 00:00:00+00:00,5.4899195345,5.4899195345,5.3299483693,5.4244767851,1091739,,,,5.328227408970918,"rgba(239, 83, 80, 0.5)",,5.328227408970918,,20.207272730369503,-9.83032287993079,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9161297,-2317724.686983501,False,False,False,False,1532012.6734053588,False,False,False,False
