date,Open,High,Low,Close,Volume,aVWAP_peak_45,aVWAP_peak_44,aVWAP_peak_43,aVWAP_peak_42,aVWAP_peak_41,aVWAP_peak_40,aVWAP_peak_39,aVWAP_peak_38,aVWAP_peak_37,aVWAP_peak_36,aVWAP_peak_35,aVWAP_peak_34,aVWAP_peak_33,aVWAP_peak_32,aVWAP_valley_32,aVWAP_valley_31,aVWAP_valley_30,aVWAP_valley_29,aVWAP_valley_28,aVWAP_valley_27,aVWAP_valley_26,aVWAP_valley_25,aVWAP_valley_24,aVWAP_valley_23,aVWAP_valley_22,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-01 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.08335927552761,32.866625067588046,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-7.08078162402896,False,False,False,False,5.714301663596004,False,False,False,False
2025-04-02 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.69514814911871,31.225686600583174,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.971002063966496,False,False,False,False,5.625707839354205,False,False,False,False
2025-04-03 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.43634073151277,29.729792888697844,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.86292451258717,False,False,False,False,5.53848756277507,False,False,False,False
2025-04-04 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.26380245310881,28.37103512350805,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.756522582159461,False,False,False,False,5.452619538545999,False,False,False,False
2025-04-07 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.14877693417284,27.14404237810679,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.651770294063966,False,False,False,False,5.368082801514278,False,False,False,False
2025-04-08 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.07209325488219,26.04355742405005,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.548642072450571,False,False,False,False,5.28485671156832,False,False,False,False
2025-04-09 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.02097080202176,25.063455833858654,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.447112737993972,False,False,False,False,5.202920948598269,False,False,False,False
2025-04-10 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.98688916678148,24.196536312977116,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.347157501746004,False,False,False,False,5.12225550753473,False,False,False,False
2025-04-11 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.96416807662129,23.43468519917471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.248751959083275,False,False,False,False,5.042840693464424,False,False,False,False
2025-04-14 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.94902068318116,22.769188645045432,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.151872083748651,False,False,False,False,4.964657116821564,False,False,False,False
2025-04-15 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.93892242088774,22.19107002766573,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-6.056494221985106,False,False,False,False,4.887685688653788,False,False,False,False
2025-04-16 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.93219024602546,21.691392138763334,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.962595086760531,False,False,False,False,4.811907615961481,False,False,False,False
2025-04-17 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.92770212945061,21.261499501150794,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.870151752082073,False,False,False,False,4.737304397109365,False,False,False,False
2025-04-18 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.92471005173404,20.893195842873737,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.77914164739863,False,False,False,False,4.6638578173092196,False,False,False,False
2025-04-21 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.92271533325632,20.578861753039504,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.689542552090124,False,False,False,False,4.591549944172642,False,False,False,False
2025-04-22 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.92138552093785,20.31152186749337,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.601332590042215,False,False,False,False,4.520363123332756,False,False,False,False
2025-04-23 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.92049897939219,20.084872079374364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.514490224305127,False,False,False,False,4.450279974133799,False,False,False,False
2025-04-24 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.9199079516951,19.893276752640745,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.42899425183528,False,False,False,False,4.381283385387538,False,False,False,False
2025-04-25 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.91951393323036,19.731744632601277,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.344823798318454,False,False,False,False,4.313356511195483,False,False,False,False
2025-04-28 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.91925125425388,19.59589060853979,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.261958313073206,False,False,False,False,4.246482766835863,False,False,False,False
2025-04-29 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.91907613493622,19.48188896612804,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.180377564033312,False,False,False,False,4.180645824714376,False,False,False,False
2025-04-30 16:00:00+00:00,9.97,9.97,9.97,9.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.91895938872445,19.386422406509567,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-5.100061632807988,False,False,False,False,4.115829610377719,False,False,False,False
2025-05-01 16:00:00+00:00,9.97,10.04,9.97,10.04,160.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,78.65451744093451,27.293221019220084,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,-2.540370754779958,False,False,False,False,6.532638453627676,False,False,False,False
2025-05-02 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,85.14488947574122,32.616954328899936,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,-0.020365006643834338,False,False,False,False,6.431357237292363,False,False,False,False
2025-05-05 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,89.47180416561238,35.86564617157646,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,2.460570884932039,False,False,False,False,6.331646272373101,False,False,False,False
2025-05-06 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,92.35641395885982,37.91597868305601,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,4.903042654157899,False,False,False,False,6.233481213886696,False,False,False,False
2025-05-07 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,94.27948715435811,39.290424509705176,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,7.307646644015915,False,False,False,False,6.136838094291553,False,False,False,False
2025-05-08 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,95.56153595135697,40.29270941672684,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,9.674969951860628,False,False,False,False,6.04169331763587,False,False,False,False
2025-05-09 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,96.41623514935621,41.09364286672594,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,12.005590572762014,False,False,False,False,5.948023653796554,False,False,False,False
2025-05-12 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,96.98603461468903,41.784955998110604,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,14.30007754062617,False,False,False,False,5.85580623280746,False,False,False,False
2025-05-13 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,97.36590092491092,42.41264756824661,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,16.55899106712809,False,False,False,False,5.765018539275561,False,False,False,False
2025-05-14 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 0.5)",,10.016666666666667,,97.6191451317255,42.997305654991365,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,18.782882678490445,False,False,False,False,5.675638406883691,False,False,False,False
2025-05-15 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,97.78797460293524,43.54623064130479,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,20.972295350141756,False,False,False,False,5.587644012978518,False,False,False,False
2025-05-16 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,97.90052758374172,44.0604592121622,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,23.127763639286847,False,False,False,False,5.5010138732424165,False,False,False,False
2025-05-19 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,97.97556290427937,44.53866611314187,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,25.249813815421934,False,False,False,False,5.41572683644796,False,False,False,False
2025-05-20 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.02558645130448,44.97919298859284,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,27.338963988826244,False,False,False,False,5.331762079293728,False,False,False,False
2025-05-21 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.05893548265455,45.380984985508945,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,29.395724237061497,False,False,False,False,5.249099101320182,False,False,False,False
2025-05-22 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.08116817022126,45.74391592216706,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,31.420596729510155,False,False,False,False,5.167717719904365,False,False,False,False
2025-05-23 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.0959899619324,46.06879250404775,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,33.414075849982865,False,False,False,False,5.087598065332204,False,False,False,False
2025-05-26 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.1058711564065,46.35720854309834,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,35.37664831742499,False,False,False,False,5.008720575947208,False,False,False,False
2025-05-27 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.11245861938923,46.611346064844085,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,37.30879330475173,False,False,False,False,4.931065993374383,False,False,False,False
2025-05-28 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.11685026137772,46.833775082423855,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,39.21098255584085,False,False,False,False,4.854615357818191,False,False,False,False
2025-05-29 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.11977802270337,47.027276995153514,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,41.08368050071153,False,False,False,False,4.779350003433413,False,False,False,False
2025-05-30 16:00:00+00:00,10.04,10.04,10.04,10.04,0.0,,,,,,,,,,,,,,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,10.016666666666667,"rgba(38, 166, 154, 1.0)",,10.016666666666667,,98.12172986358715,47.194701149949466,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160.0,42.92734436891755,False,False,False,False,4.705251553767778,False,False,False,False
