date,Open,High,Low,Close,Volume,aVWAP_peak_434,aVWAP_peak_418,aVWAP_peak_365,aVWAP_peak_310,aVWAP_peak_278,aVWAP_peak_236,aVWAP_peak_210,aVWAP_peak_197,aVWAP_peak_164,aVWAP_peak_139,aVWAP_peak_122,aVWAP_peak_94,aVWAP_peak_39,aVWAP_valley_426,aVWAP_valley_368,aVWAP_valley_343,aVWAP_valley_290,aVWAP_valley_254,aVWAP_valley_218,aVWAP_valley_172,aVWAP_valley_155,aVWAP_valley_129,aVWAP_valley_114,aVWAP_valley_50,aVWAP_valley_18,aVWAP_OB_bull_368,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,80.89,80.9,79.945,80.27,39873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,39873.0,False,False,False,False
2023-11-10 17:00:00+00:00,78.91,80.04,78.91,79.5,41340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41340.0,-640.9302325581396,False,False,False,False,39895.74418604651,False,False,False,False
2023-11-13 17:00:00+00:00,80.4,80.5,79.745,79.81,48164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,10.391061452514055,-65.58659217877108,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6824.0,-525.1948801153776,False,False,False,False,40023.93419866594,False,False,False,False
2023-11-14 17:00:00+00:00,80.42,80.55,80.01,80.07,62605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.532813541909086,-53.61990915306416,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69429.0,559.3662808166437,False,False,False,False,40374.02824209748,False,False,False,False
2023-11-15 17:00:00+00:00,80.03,80.84,79.99,80.475,128050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.67694913711829,-40.85612241033732,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,197479.0,3612.3838578582463,False,False,False,False,41733.34563369287,False,False,False,False
2023-11-16 17:00:00+00:00,79.9,80.63,79.675,80.13,41438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.01048891508151,-36.138037013860924,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156041.0,5975.618216651142,False,False,False,False,41728.766631620114,False,False,False,False
2023-11-17 17:00:00+00:00,78.21,78.49,77.44,77.44,57821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.30570563893641,-36.138037013860924,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,98220.0,7405.763670656551,False,False,False,False,41978.258621827554,False,False,False,False
2023-11-20 17:00:00+00:00,77.67,77.81,76.835,76.97,49819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.52860682284253,-36.138037013860924,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48401.0,8041.348730026217,False,False,False,False,42099.82050365968,False,False,False,False
2023-11-21 17:00:00+00:00,77.16,77.24,76.2,76.44,46144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.047806003911266,-36.138037013860924,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2257.0,7951.668904754492,False,False,False,False,42162.520960967275,False,False,False,False
2023-11-22 17:00:00+00:00,75.825,76.44,75.47,76.39,36504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.00299981998635,-36.138037013860924,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34247.0,7297.425975998609,False,False,False,False,42074.791953820495,False,False,False,False
