date,Open,High,Low,Close,Volume,aVWAP_peak_425,aVWAP_peak_383,aVWAP_peak_320,aVWAP_valley_392,aVWAP_valley_353,aVWAP_valley_314,aVWAP_valley_282,aVWAP_valley_115,aVWAP_valley_73,aVWAP_valley_33,aVWAP_OB_bull_392,aVWAP_OB_bull_115,aVWAP_OB_bear_320,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,36.16,36.29,36.04,36.21,11663.0,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11663.0,False,False,False,False
2023-12-01 17:00:00+00:00,36.66,37.155,36.65,37.095,36691.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36691.0,568.8527131782946,False,False,False,False,12051.031007751937,False,False,False,False
2023-12-04 17:00:00+00:00,37.285,37.305,37.15,37.275,14821.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51512.0,1358.6689501832823,False,False,False,False,12093.976263445704,False,False,False,False
2023-12-05 17:00:00+00:00,37.19,37.645,37.03,37.03,38484.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.60439376152948,43.343954385376534,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13028.0,1539.5888114207507,False,False,False,False,12503.123918276004,False,False,False,False
2023-12-06 17:00:00+00:00,37.02,37.115,36.835,36.97,10276.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.17982895046255,38.00558242972453,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2752.0,1558.385884111902,False,False,False,False,12468.594865279476,False,False,False,False
2023-12-07 17:00:00+00:00,37.115,37.29,37.0,37.19,12717.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.60361928328214,36.30912701755723,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15469.0,1774.0543200171437,False,False,False,False,12472.446107678243,False,False,False,False
2023-12-08 17:00:00+00:00,36.46,36.66,36.415,36.47,9526.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.0560763263289,25.471160770136706,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5943.0,1838.689136761064,False,False,False,False,12426.764772675479,False,False,False,False
2023-12-11 17:00:00+00:00,32.83,33.08,32.51,32.58,246989.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,51.726514293521966,8.99208065695909,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-241046.0,-1926.9649583825183,False,False,False,False,16063.388574649503,False,False,False,False
2023-12-12 17:00:00+00:00,33.39,34.055,33.39,33.93,39620.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.16872695392784,4.623757825349649,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-201426.0,-5019.9732536013935,False,False,False,False,16428.607356437882,False,False,False,False
2023-12-13 17:00:00+00:00,33.52,33.7,33.06,33.595,72717.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.18288666215171,1.1595576130044662,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-274143.0,-9192.42328067734,False,False,False,False,17301.295614477604,False,False,False,False
